DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
162068,162068,Mk10,DS,9,0,1,60,60,15:06:54 06-May-2016,NK,3,47.6775,-122.1343,47.6775,-122.1343,58,,401677370,-123
162068,162068,Mk10,DS,7,0,1,70,60,15:19:24 06-May-2016,NN,3,47.6780,-122.1359,47.6780,-122.1359,56,,401677370,-137
162068,162068,Mk10,DS,1,0,1,,,16:08:24 06-May-2016,MA,B,47.6781,-122.1360,47.6781,-122.1360,8,,401677369,-135
162068,162068,Mk10,DS,2,0,0,120,120,16:48:24 06-May-2016,NK,B,47.6780,-122.1355,47.6780,-122.1355,8,,401677369,-135
162068,162068,Mk10,DS,2,0,1,60,60,17:00:24 06-May-2016,MB,B,47.6780,-122.1365,47.6780,-122.1365,8,,401677369,-129
162068,162068,Mk10,DS,3,0,0,60,60,17:06:24 06-May-2016,NN,A,47.6778,-122.1295,47.6778,-122.1295,6,,401677370,-133
162068,162068,Mk10,DS,11,0,3,66,60,17:55:24 06-May-2016,MA,3,47.6778,-122.1375,47.6760,-122.1309,58,,401677368,-115
162068,162068,Mk10,DS,5,0,2,90,60,18:38:24 06-May-2016,MB,3,47.6777,-122.1361,47.6777,-122.1361,58,,401677367,-136
162068,162068,Mk10,DS,8,0,1,68,60,19:28:24 06-May-2016,MA,3,47.6784,-122.1363,47.6784,-122.1363,68,,401677366,-114
162068,162068,Mk10,DS,6,0,0,84,60,20:36:24 06-May-2016,NP,3,47.6775,-122.1347,47.6775,-122.1347,58,,401677366,-124
162068,162068,Mk10,DS,7,0,1,70,47,12:33:01 30-Jul-2016,NN,3,21.2199,-86.7326,21.2199,-86.7326,50,,401677353,-126
162068,162068,Mk10,DS,1,0,1,,,15:24:57 30-Jul-2016,MA,B,21.2199,-86.7328,21.2199,-86.7328,8,,401677354,-134
162068,162068,Mk10,DS,1,0,1,,,16:14:27 30-Jul-2016,MB,B,21.2218,-86.7339,21.2218,-86.7339,8,,401677351,-131
162068,162068,Mk10,DS,1,0,1,,,17:00:42 30-Jul-2016,MA,B,21.2211,-86.7350,21.2211,-86.7350,8,,401677355,-132
162068,162068,Mk10,DS,1,0,0,,,19:24:28 30-Jul-2016,NP,B,21.2126,-86.7401,21.2126,-86.7401,8,,401677348,-127
162068,162068,Mk10,DS,1,0,0,,,21:09:19 30-Jul-2016,NP,B,21.2043,-86.7398,21.2043,-86.7398,8,,401677343,-131
162068,162068,Mk10,DS,1,0,1,,,22:08:01 30-Jul-2016,NN,B,21.2022,-86.7431,21.2022,-86.7431,8,,401677346,-133
162068,162068,Mk10,DS,3,0,2,150,61,22:44:53 30-Jul-2016,NK,A,21.2164,-86.7122,21.2164,-86.7122,7,,401677357,-128
162068,162068,Mk10,DS,2,0,1,192,192,23:46:51 30-Jul-2016,NN,B,21.2655,-86.6831,21.2655,-86.6831,8,,401677354,-125
162068,162068,Mk10,DS,1,0,1,,,00:29:26 31-Jul-2016,NK,B,21.2779,-86.6746,21.2779,-86.6746,8,,401677347,-129
162068,162068,Mk10,DS,3,0,2,70,47,07:56:13 31-Jul-2016,NP,A,21.3050,-86.6935,21.3050,-86.6935,8,,401677356,-130
162068,162068,Mk10,DS,1,0,0,,,10:56:52 31-Jul-2016,SR,B,21.3491,-86.6418,21.3491,-86.6418,8,,401677344,-135
162068,162068,Mk10,DS,3,0,2,47,47,16:42:10 31-Jul-2016,MA,A,21.2915,-86.7498,21.2915,-86.7498,8,,401677361,-129
162068,162068,Mk10,DS,1,0,1,,,19:17:28 31-Jul-2016,NP,B,21.3025,-86.6879,21.3025,-86.6879,8,,401677348,-130
162068,162068,Mk10,DS,1,0,0,,,20:52:24 31-Jul-2016,NP,B,21.3076,-86.6758,21.3076,-86.6758,8,,401677354,-132
162068,162068,Mk10,DS,1,0,1,,,22:26:26 31-Jul-2016,NK,B,21.3129,-86.6670,21.3129,-86.6670,8,,401677354,-137
162068,162068,Mk10,DS,2,0,0,47,47,23:21:50 31-Jul-2016,SR,B,21.2112,-86.6861,21.2112,-86.6861,8,,401677356,-128
162068,162068,Mk10,DS,1,0,1,,,23:39:14 31-Jul-2016,NN,B,21.2034,-86.6868,21.2034,-86.6868,6,,401677359,-130
162068,162068,Mk10,DS,1,0,0,,,23:58:57 31-Jul-2016,NK,B,21.1986,-86.6871,21.1986,-86.6871,6,,401677360,-125
162068,162068,Mk10,DS,1,0,1,,,01:06:26 01-Aug-2016,SR,B,21.1791,-86.6856,21.1791,-86.6856,8,,401677346,-132
