DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
169269,169269,UT,Weak,26-Apr-2017,08:46:04,26-Apr-2017,08:46:05
169269,169269,UT,Strong,27-Apr-2017,23:04:33,27-Apr-2017,23:04:35
169269,169269,UT,Strong,19-May-2017,15:49:30,19-May-2017,15:49:43
