"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",169269,6056,,,,,,,0,NP,,401650000,04/26/2017 08:46:04,1,1,0,-137,401650000,,,,,,,,,,,,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",169269,6056,30.43067,-84.27391,3,04/27/2017 23:05:56,Argos,0,289,SR,,401677427.97,04/27/2017 23:04:35,1,8,0,-128,401677427.97,-84.27391,30.43067,-84.27391,30.43067,60,3,147,218,99,168,277,75,240,90,12,40,167,165,52,61,220,72,86,84,5,51,18,1,255,255,213,128,0,0,,,,,,,,,
"",169269,6056,30.43067,-84.27391,3,04/27/2017 23:05:56,Argos,0,289,SR,,401677427.97,04/27/2017 23:06:02,1,8,0,-128,401677427.97,-84.27391,30.43067,-84.27391,30.43067,60,3,147,218,99,168,277,77,86,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",169269,6056,30.43067,-84.27391,3,04/27/2017 23:05:56,Argos,0,289,SR,,401677427.97,04/27/2017 23:06:31,1,8,0,-128,401677427.97,-84.27391,30.43067,-84.27391,30.43067,60,3,147,218,99,168,277,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",169269,6056,30.43067,-84.27391,3,04/27/2017 23:05:56,Argos,0,289,SR,,401677427.97,04/27/2017 23:07:29,2,8,0,-128,401677427.97,-84.27391,30.43067,-84.27391,30.43067,60,3,147,218,99,168,277,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",169269,6056,30.43067,-84.27391,3,04/27/2017 23:05:56,Argos,0,289,SR,,401677427.97,04/27/2017 23:07:58,1,8,0,-128,401677427.97,-84.27391,30.43067,-84.27391,30.43067,60,3,147,218,99,168,277,41,160,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",169269,6056,30.43067,-84.27391,3,04/27/2017 23:05:56,Argos,0,289,SR,,401677427.97,04/27/2017 23:08:27,1,8,0,-128,401677427.97,-84.27391,30.43067,-84.27391,30.43067,60,3,147,218,99,168,277,71,84,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",169269,6056,30.43067,-84.27391,3,04/27/2017 23:05:56,Argos,0,289,SR,,401677427.97,04/27/2017 23:09:24,1,8,0,-128,401677427.97,-84.27391,30.43067,-84.27391,30.43067,60,3,147,218,99,168,277,91,240,90,12,40,167,165,52,61,220,149,150,20,5,71,18,1,250,222,213,32,32,0,,,,,,,,,
"",169269,6056,30.43123,-84.27338,3,04/27/2017 23:22:53,Argos,0,290,NN,,401677427.38,04/27/2017 23:20:29,1,8,0,-133,401677427.38,-84.27338,30.43123,-84.27338,30.43123,56,3,167,243,114,23,246,72,71,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",169269,6056,30.43084,-84.2729,3,04/27/2017 23:24:20,Argos,0,232,NK,,401677427.7,04/27/2017 23:21:27,1,7,0,-124,401677427.7,-84.2729,30.43084,-84.2729,30.43084,56,3,167,871,32,76,346,95,48,90,12,40,167,165,52,61,221,85,118,86,21,169,74,214,160,0,53,79,251,254,,,,,,,,,
