Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
6056,169269,3,NP, ,1,26-Apr-2017,08:46:04,,,,401650000,-137,,0,26-Apr-2017,08:46:04,,,,,,,,,,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169269,23,SR,3,2,27-Apr-2017,23:05:56,30.4307,-84.2739,,401677427,-128,60,0,27-Apr-2017,23:04:35,30.4307,-84.2739,289,147,218,99,168,,,75,240,90,12,40,167,165,52,61,220,72,86,84,5,51,18,1,255,255,213,128,0,0,,,,,,,,,
6056,169269,3,SR,3,2,27-Apr-2017,23:05:56,30.4307,-84.2739,,401677427,-128,60,0,27-Apr-2017,23:06:02,30.4307,-84.2739,289,147,218,99,168,,,77,86,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169269,3,SR,3,2,27-Apr-2017,23:05:56,30.4307,-84.2739,,401677427,-128,60,0,27-Apr-2017,23:06:31,30.4307,-84.2739,289,147,218,99,168,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169269,3,SR,3,2,27-Apr-2017,23:05:56,30.4307,-84.2739,,401677427,-128,60,1,27-Apr-2017,23:07:29,30.4307,-84.2739,289,147,218,99,168,,,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169269,3,SR,3,2,27-Apr-2017,23:05:56,30.4307,-84.2739,,401677427,-128,60,0,27-Apr-2017,23:07:58,30.4307,-84.2739,289,147,218,99,168,,,41,160,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169269,3,SR,3,2,27-Apr-2017,23:05:56,30.4307,-84.2739,,401677427,-128,60,0,27-Apr-2017,23:08:27,30.4307,-84.2739,289,147,218,99,168,,,71,84,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169269,23,SR,3,2,27-Apr-2017,23:05:56,30.4307,-84.2739,,401677427,-128,60,0,27-Apr-2017,23:09:24,30.4307,-84.2739,289,147,218,99,168,,,91,240,90,12,40,167,165,52,61,220,149,150,20,5,71,18,1,250,222,213,32,32,0,,,,,,,,,
6056,169269,3,NN,3,3,27-Apr-2017,23:22:53,30.4312,-84.2734,,401677427,-133,56,0,27-Apr-2017,23:20:29,30.4312,-84.2734,290,167,243,114,23,,,72,71,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169269,3,NN,3,3,27-Apr-2017,23:22:53,30.4312,-84.2734,,401677427,-133,56,0,27-Apr-2017,23:22:25,30.4312,-84.2734,290,167,243,114,23,,,47,190,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
