DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
161641,161641,UT,Strong,01-Oct-2016,17:17:17,01-Oct-2016,17:17:14
161641,161641,UT,Strong,12-Dec-2016,10:08:33,12-Dec-2016,10:07:19
