Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
6071,161641,23,NP,1,1,01-Oct-2016,17:18:34,-25.4821,-48.4341,,401677457,-130,60,0,01-Oct-2016,17:17:14,,,232,554,1533,200,143,,,66,16,90,11,232,155,18,124,32,197,20,67,84,5,241,0,1,255,255,208,0,0,0,,,,,,,,,
6071,161641,3,NP,1,1,01-Oct-2016,17:18:34,-25.4821,-48.4341,,401677457,-130,60,0,01-Oct-2016,17:17:43,,,232,554,1533,200,143,,,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6071,161641,3,NP,1,1,01-Oct-2016,17:18:34,-25.4821,-48.4341,,401677457,-130,60,0,01-Oct-2016,17:18:12,,,232,554,1533,200,143,,,40,250,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6071,161641,3,NP,1,1,01-Oct-2016,17:18:34,-25.4821,-48.4341,,401677457,-130,60,0,01-Oct-2016,17:18:41,,,232,554,1533,200,143,,,69,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6071,161641,3,NP,1,1,01-Oct-2016,17:18:34,-25.4821,-48.4341,,401677457,-130,60,0,01-Oct-2016,17:21:06,,,232,554,1533,200,143,,,75,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6071,161641,23,NP,B,2,01-Oct-2016,19:01:27,-25.4802,-48.4336,,401677461,-131,8,0,01-Oct-2016,19:01:28,-25.4802,-48.4336,,1582,1931,1296,105,,,86,112,90,167,63,196,209,156,96,39,193,12,86,96,86,116,27,63,76,160,46,0,15,,,,,,,,,
6071,161641,3,SR,B,3,01-Oct-2016,19:45:37,-25.4829,-48.4343,,401677465,-139,8,0,01-Oct-2016,19:45:37,-25.4829,-48.4343,,1454,2390,883,103,,,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6071,161641,23,SR,B,4,01-Oct-2016,21:21:49,-25.4798,-48.4355,,401677465,-129,,0,01-Oct-2016,21:21:50,-25.4798,-48.4355,,1658,3453,796,88,,,79,48,90,11,232,155,18,124,32,213,93,68,146,7,90,246,1,153,255,204,144,0,0,,,,,,,,,
6071,161641,23,NK,B,5,01-Oct-2016,21:21:49,-25.4811,-48.4358,,401677468,-123,8,0,01-Oct-2016,21:21:50,-25.4811,-48.4358,,1747,3009,1014,86,,,79,48,90,11,232,155,18,124,32,213,93,68,146,7,90,246,1,153,255,204,144,0,0,,,,,,,,,
6071,161641,23,NN,B,6,01-Oct-2016,21:21:49,-25.4792,-48.4333,,401677469,-137,,0,01-Oct-2016,21:21:50,-25.4792,-48.4333,,1478,2802,779,94,,,79,48,90,11,232,147,82,108,32,213,93,68,146,7,90,246,1,153,255,204,144,0,0,,,,,,,,,
