DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
Luquinha,205538,,Mk10,,,08:11:24 24-Dec-2020,,B,-3.8442,-32.4196,,0,0,,6529,3.440,1.000,0.196,27.30,-2.0,22.0,-4,,,,,,,,,,,,14,227,77,41790,,,,,,,,,,,,,
Luquinha,205538,,Mk10,,,08:23:49 25-Dec-2020,,B,-3.8495,-32.4380,CRC,0,0,,6721,3.440,0.992,0.164,27.40,2.0,20.0,-3,,,,,,,,,,,242,15,255,77,16,,,,,,,782,431,,,,,
Luquinha,205538,,Mk10,,11:00:34 26-Dec-2020,09:00:36 26-Dec-2020,-7197,B,-3.8511,-32.4401,CRC,0,0,,,,0.992,0.148,,2.0,20.0,-4,,,,,,,,,,,230,15,255,77,16,,,,,,,816,450,,,,,
Luquinha,205538,,Mk10,,,09:02:54 27-Dec-2020,,B,-3.8488,-32.4370,CRC,0,0,,7169,3.440,0.992,0.140,27.30,2.0,20.0,-3,,,,,,,,,,,216,15,255,77,16,,,,,,,843,461,,,,,
Luquinha,205538,,Mk10,,,20:05:37 27-Dec-2020,,B,-3.8527,-32.4392,CRC,0,0,,7297,3.440,1.000,0.144,27.80,1.5,20.0,-5,,,,,,,,,,,84,15,255,77,16,,,,,,,856,464,,,,,
Luquinha,205538,,Mk10,,,10:22:21 29-Dec-2020,,B,-3.8434,-32.4370,CRC,0,0,,7617,3.440,0.976,0.160,27.30,2.0,22.0,-4,,,,,,,,,,,114,15,255,77,16,,,,,,,905,492,,,,,
Luquinha,205538,,Mk10,,10:30:36 30-Dec-2020,08:30:39 30-Dec-2020,-7196,1,-3.8393,-32.4474,CRC,0,0,,,,0.984,0.144,,2.0,22.0,-4,,,,,,,,,,,255,15,255,77,16,,,,,,,934,506,,,,,
Luquinha,205538,,Mk10,,12:08:42 31-Dec-2020,10:08:45 31-Dec-2020,-7196,B,-3.8467,-32.4355,CRC,0,0,,,,0.992,0.152,,2.0,26.0,-3,,,,,,,,,,,244,15,255,77,16,,,,,,,975,534,,,,,
Luquinha,205538,,Mk10,,09:41:37 03-Jan-2021,07:41:40 03-Jan-2021,-7196,3,-3.8474,-32.4393,CRC,0,0,,,,0.992,0.188,,1.5,18.0,-4,,,,,,,,,,,199,14,255,75,16,,,,,,,1068,590,,,,,
Luquinha,205538,,Mk10,,,08:33:04 06-Jan-2021,,A,-3.8565,-32.4453,CRC,0,0,,9537,3.440,0.984,0.144,27.40,2.5,18.0,-4,,,,,,,,,,,189,14,255,75,16,,,,,,,1180,663,,,,,
Luquinha,205538,,Mk10,,13:02:33 06-Jan-2021,11:02:35 06-Jan-2021,-7197,B,-3.8588,-32.4576,CRC,0,0,,,,0.992,0.196,,2.0,18.0,-4,,,,,,,,,,,250,14,255,75,16,,,,,,,1184,665,,,,,
Luquinha,205538,,Mk10,,,08:05:49 10-Jan-2021,,A,-3.8421,-32.4396,CRC,0,0,,10241,3.504,0.992,0.148,27.40,2.0,22.0,-5,,,,,,,,,,,99,14,255,75,16,,,,,,,1301,733,,,,,
Luquinha,205538,,Mk10,,12:55:42 10-Jan-2021,10:55:44 10-Jan-2021,-7197,B,-3.8572,-32.4344,CRC,0,0,,,,0.984,0.172,,2.0,22.0,-4,,,,,,,,,,,211,14,255,75,16,,,,,,,1305,735,,,,,
Luquinha,205538,,Mk10,,,08:54:45 11-Jan-2021,,3,-3.8465,-32.4372,CRC,0,0,,10433,3.440,1.000,0.164,27.40,2.0,22.0,-4,,,,,,,,,,,249,14,255,75,16,,,,,,,1329,743,,,,,
Luquinha,205538,,Mk10,,,08:59:18 11-Jan-2021,,3,-3.8465,-32.4372,,1,1,,43903,2.928,,,39.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luquinha,205538,,Mk10,,12:53:30 11-Jan-2021,10:53:32 11-Jan-2021,-7197,0,-3.8529,-32.4275,CRC,0,0,,,,0.992,0.148,,2.0,22.0,-5,,,,,,,,,,,255,14,255,75,16,,,,,,,1330,743,,,,,
Luquinha,205538,,Mk10,,,12:42:52 12-Jan-2021,,2,-3.8529,-32.4356,CRC,0,0,,10753,3.440,0.992,0.160,27.50,2.0,20.0,-5,,,,,,,,,,,209,14,255,75,16,,,,,,,1365,760,,,,,
Luquinha,205538,,Mk10,,10:27:15 13-Jan-2021,08:27:17 13-Jan-2021,-7197,3,-3.8477,-32.4370,CRC,0,0,,,,0.992,0.160,,2.0,20.0,-3,,,,,,,,,,,255,14,255,75,16,,,,,,,1393,777,,,,,
Luquinha,205538,,Mk10,,,09:57:48 14-Jan-2021,,2,-3.8443,-32.4269,CRC,0,0,,11393,3.440,0.992,0.132,27.50,2.0,14.0,-4,,,,,,,,,,,255,14,255,75,16,,,,,,,1419,781,,,,,
Luquinha,205538,,Mk10,,22:39:32 19-Jan-2021,20:39:34 19-Jan-2021,-7197,B,-3.8619,-32.4844,CRC,0,0,,,,0.992,0.148,,2.0,14.0,-4,,,,,,,,,,,255,14,255,75,16,,,,,,,1571,872,,,,,
Luquinha,205538,,Mk10,,,20:08:58 20-Jan-2021,,B,-3.8639,-32.4537,CRC,0,0,,12737,3.440,0.992,0.156,27.60,2.5,14.0,-5,,,,,,,,,,,255,14,255,65,16,,,,,,,1603,891,,,,,
Luquinha,205538,,Mk10,,12:47:51 21-Jan-2021,10:47:53 21-Jan-2021,-7197,3,-3.8336,-32.4134,CRC,0,0,,,,0.984,0.172,,2.0,14.0,-4,,,,,,,,,,,251,14,255,65,16,,,,,,,1625,903,,,,,
Luquinha,205538,,Mk10,,22:02:04 21-Jan-2021,20:02:06 21-Jan-2021,-7197,0,-3.8705,-32.6296,CRC,0,0,,,,0.992,0.160,,2.0,14.0,-4,,,,,,,,,,,215,14,255,65,16,,,,,,,1636,906,,,,,
Luquinha,205538,,Mk10,,,21:45:20 21-Jan-2021,,3,-3.8957,-32.7100,CRC,0,0,,13121,3.440,0.992,0.148,27.60,2.0,14.0,-4,,,,,,,,,,,226,14,255,65,16,,,,,,,1639,907,,,,,
Luquinha,205538,,Mk10,,,07:32:47 23-Jan-2021,,3,-4.4211,-33.6524,CRC,0,0,,13697,3.440,0.992,0.176,27.50,2.5,36.0,-5,,,,,,,,,,,242,14,255,65,16,,,,,,,1679,920,,,,,
Luquinha,205538,,Mk10,,13:46:07 23-Jan-2021,11:46:10 23-Jan-2021,-7196,A,-4.4570,-33.8092,CRC,0,0,,,,0.992,0.256,,2.0,36.0,-5,,,,,,,,,,,229,14,255,65,16,,,,,,,1683,921,,,,,
Luquinha,205538,,Mk10,,,10:14:28 24-Jan-2021,,A,-4.6494,-34.5794,CRC,0,0,,14209,3.440,0.992,0.152,27.70,2.5,50.0,-5,,,,,,,,,,,235,14,255,65,16,,,,,,,1713,933,,,,,
Luquinha,205538,,Mk10,,13:34:43 24-Jan-2021,11:34:45 24-Jan-2021,-7197,2,-4.6626,-34.6306,CRC,0,0,,,,0.992,0.148,,2.5,50.0,-5,,,,,,,,,,,235,14,255,65,16,,,,,,,1714,933,,,,,
Luquinha,205538,,Mk10,,10:41:00 25-Jan-2021,08:41:03 25-Jan-2021,-7196,B,-4.8376,-35.3915,CRC,0,0,,,,1.000,0.164,,2.5,44.0,-4,,,,,,,,,,,143,14,255,65,16,,,,,,,1743,946,,,,,
Luquinha,205538,,Mk10,,,10:07:09 25-Jan-2021,,0,-4.8650,-35.4160,CRC,0,0,,14721,3.440,0.992,0.168,28.00,2.5,44.0,-4,,,,,,,,,,,202,14,255,65,16,,,,,,,1745,946,,,,,
Luquinha,205538,,Mk10,,,12:22:31 30-Jan-2021,,B,-5.2862,-35.3287,CRC,0,0,,15745,3.440,0.992,0.192,28.10,2.5,10.0,-5,,,,,,,,,,,179,14,255,70,16,,,,,,,1890,1010,,,,,
Luquinha,205538,,Mk10,,,07:10:09 31-Jan-2021,,A,-5.3057,-35.3192,CRC,0,0,,15873,3.504,0.992,0.148,28.20,2.5,10.0,-5,,,,,,,,,,,255,14,255,70,16,,,,,,,1911,1019,,,,,
Luquinha,205538,,Mk10,,22:09:42 02-Feb-2021,20:09:44 02-Feb-2021,-7197,B,-5.2501,-35.2330,CRC,0,0,,,,0.992,0.180,,3.0,8.0,-5,,,,,,,,,,,253,14,255,70,16,,,,,,,1981,1043,,,,,
Luquinha,205538,,Mk10,,12:54:30 05-Feb-2021,10:54:32 05-Feb-2021,-7197,A,-5.2751,-35.3336,CRC,0,0,,,,0.992,0.212,,2.0,10.0,-5,,,,,,,,,,,240,12,255,70,16,,,,,,,2053,1076,,,,,
Luquinha,205538,,Mk10,,12:25:16 06-Feb-2021,10:25:18 06-Feb-2021,-7197,B,-5.2905,-35.3268,CRC,0,0,,,,1.000,0.188,,2.5,10.0,-5,,,,,,,,,,,199,12,255,70,16,,,,,,,2084,1092,,,,,
