DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
Luquinha,205538,Mk10,DS,3,0,2,225,180,23:56:42 24-Nov-2020,MC,A,-3.8489,-32.4315,-5.3554,-39.0329,,,401677578,-126
Luquinha,205538,Mk10,DS,7,3,3,,,00:42:57 25-Nov-2020,NN,2,-3.8464,-32.4216,-3.8464,-32.4216,58,,401677568,-115
Luquinha,205538,Mk10,DS,1,0,1,,,00:45:12 25-Nov-2020,MB,B,-3.8464,-32.4215,-3.8464,-32.4215,6,,401677568,-135
Luquinha,205538,Mk10,DS,1,0,0,,,01:36:12 25-Nov-2020,MC,B,-3.8465,-32.4215,-3.8465,-32.4215,8,,401677567,-128
Luquinha,205538,Mk10,DS,1,0,1,,,07:16:42 25-Nov-2020,SR,B,-3.8474,-32.4181,-3.8474,-32.4181,8,,401677562,-137
Luquinha,205538,Mk10,DS,5,0,1,90,90,07:52:42 25-Nov-2020,A1,3,-3.8468,-32.4146,-3.8468,-32.4146,58,,401677565,-122
Luquinha,205538,Mk10,DS,7,0,0,90,90,08:34:42 25-Nov-2020,NP,3,-3.8478,-32.4151,-3.8478,-32.4151,57,,401677575,-120
Luquinha,205538,Mk10,DS,1,0,1,,,08:37:42 25-Nov-2020,NK,B,-3.8478,-32.4152,-3.8478,-32.4152,6,,401677574,-137
Luquinha,205538,Mk10,DS,2,0,0,230,230,19:26:03 02-Dec-2020,SR,B,-3.8478,-32.4605,-3.8478,-32.4605,,,401677572,-129
Luquinha,205538,Mk10,DS,1,0,0,,,19:39:35 02-Dec-2020,A1,,,,,,,,401650000,
Luquinha,205538,Mk10,DS,1,0,0,,,21:05:09 02-Dec-2020,SR,B,-3.8510,-32.4516,-3.8510,-32.4516,8,,401677572,-132
Luquinha,205538,Mk10,DS,1,0,1,,,23:40:00 02-Dec-2020,MB,B,-3.8551,-32.4522,-3.8551,-32.4522,8,,401677570,-124
Luquinha,205538,Mk10,DS,3,0,0,15,14,00:34:01 03-Dec-2020,MC,A,-3.8675,-32.4390,-3.8675,-32.4390,8,,401677577,-126
Luquinha,205538,Mk10,DS,1,0,0,,,07:29:45 03-Dec-2020,A1,,,,,,,,401650000,
Luquinha,205538,Mk10,DS,2,0,2,330,330,08:00:17 03-Dec-2020,SR,B,-3.8464,-32.4166,-3.8464,-32.4166,8,,401677584,-130
Luquinha,205538,Mk10,DS,5,0,1,55,32,08:39:16 03-Dec-2020,NK,1,-3.8526,-32.4400,-3.8526,-32.4400,58,,401677571,-124
Luquinha,205538,Mk10,DS,9,0,1,89,31,08:40:50 03-Dec-2020,NP,3,-3.8457,-32.4392,-3.8457,-32.4392,56,,401677580,-136
Luquinha,205538,Mk10,DS,2,0,1,95,95,09:00:34 03-Dec-2020,A1,,,,,,,,401650000,
Luquinha,205538,Mk10,DS,4,0,2,148,15,09:24:33 03-Dec-2020,MA,3,-3.8420,-32.4391,-3.8420,-32.4391,68,,401677576,-125
Luquinha,205538,Mk10,DS,4,0,2,15,14,09:40:28 03-Dec-2020,SR,1,-3.8505,-32.4373,-3.8505,-32.4373,58,,401677577,-136
Luquinha,205538,Mk10,DS,1,0,0,,,10:07:37 03-Dec-2020,NN,B,-3.8491,-32.4372,-3.8491,-32.4372,6,,401677574,-135
