DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
Luquinha,205538,Mk10,23:56:42 24-Nov-2020,Argos,A,-3.8489,-32.4315,,,,,,,,,,
Luquinha,205538,Mk10,00:42:57 25-Nov-2020,Argos,2,-3.8464,-32.4216,333,476,232,46,,,,,,
Luquinha,205538,Mk10,00:45:12 25-Nov-2020,Argos,B,-3.8464,-32.4215,794,866,728,47,,,,,,
Luquinha,205538,Mk10,01:36:12 25-Nov-2020,Argos,B,-3.8465,-32.4215,3018,3105,2934,63,,,,,,
Luquinha,205538,Mk10,07:16:42 25-Nov-2020,Argos,B,-3.8474,-32.4181,7486,7905,7088,14,,,,,,
Luquinha,205538,Mk10,07:52:42 25-Nov-2020,Argos,3,-3.8468,-32.4146,137,607,31,78,,,,,,
Luquinha,205538,Mk10,08:34:42 25-Nov-2020,Argos,3,-3.8478,-32.4151,243,942,62,98,,,,,,
Luquinha,205538,Mk10,08:37:42 25-Nov-2020,Argos,B,-3.8478,-32.4152,505,581,439,98,,,,,,
Luquinha,205538,Mk10,18:25:12 02-Dec-2020,User,,-3.8528,-32.4474,,,,,,,,,,
Luquinha,205538,Mk10,19:26:03 02-Dec-2020,Argos,B,-3.8478,-32.4605,7438,593528,93,105,,,,,,
Luquinha,205538,Mk10,21:05:09 02-Dec-2020,Argos,B,-3.8510,-32.4516,2756,7972,952,112,,,,,,
Luquinha,205538,Mk10,23:40:00 02-Dec-2020,Argos,B,-3.8551,-32.4522,2546,6467,1002,91,,,,,,
Luquinha,205538,Mk10,00:34:01 03-Dec-2020,Argos,A,-3.8675,-32.4390,5935,21205,1661,64,,,,,,
Luquinha,205538,Mk10,08:00:17 03-Dec-2020,Argos,B,-3.8464,-32.4166,5918,443847,78,82,,,,,,
Luquinha,205538,Mk10,08:39:16 03-Dec-2020,Argos,1,-3.8526,-32.4400,705,2119,234,153,,,,,,
Luquinha,205538,Mk10,08:40:50 03-Dec-2020,Argos,3,-3.8457,-32.4392,183,478,69,103,,,,,,
Luquinha,205538,Mk10,09:24:33 03-Dec-2020,Argos,3,-3.8420,-32.4391,202,363,112,8,,,,,,
Luquinha,205538,Mk10,09:40:28 03-Dec-2020,Argos,1,-3.8505,-32.4373,1356,1809,1016,4,,,,,,
Luquinha,205538,Mk10,10:07:37 03-Dec-2020,Argos,B,-3.8491,-32.4372,1085,1121,1048,2,,,,,,
Luquinha,205538,Mk10,10:19:23 03-Dec-2020,Argos,B,-3.8450,-32.4328,827,8613,79,137,,,,,,
Luquinha,205538,Mk10,10:43:32 03-Dec-2020,Argos,B,-3.8517,-32.4398,1321,1338,1303,41,,,,,,
Luquinha,205538,Mk10,10:59:24 03-Dec-2020,Argos,3,-3.8469,-32.4371,248,350,175,113,,,,,,
Luquinha,205538,Mk10,11:29:37 03-Dec-2020,Argos,A,-3.8536,-32.4392,1434,4686,438,157,,,,,,
Luquinha,205538,Mk10,11:45:15 03-Dec-2020,Argos,B,-3.8433,-32.4359,822,1112,607,142,,,,,,
Luquinha,205538,Mk10,12:14:06 03-Dec-2020,Argos,B,-3.8483,-32.4337,1709,2420,1206,142,,,,,,
Luquinha,205538,Mk10,13:11:16 03-Dec-2020,Argos,B,-3.8522,-32.4294,1879,2331,1514,134,,,,,,
Luquinha,205538,Mk10,18:56:36 03-Dec-2020,Argos,B,-3.8561,-32.3958,2634,3605,1924,90,,,,,,
Luquinha,205538,Mk10,19:52:22 03-Dec-2020,Argos,B,-3.8472,-32.4177,2719,6305,1172,73,,,,,,
Luquinha,205538,Mk10,08:18:03 04-Dec-2020,Argos,B,-3.8507,-32.3868,3988,5966,2666,103,,,,,,
Luquinha,205538,Mk10,08:31:14 04-Dec-2020,Argos,0,-3.8397,-32.4153,2074,25136,171,72,,,,,,
Luquinha,205538,Mk10,08:46:52 04-Dec-2020,Argos,B,-3.8396,-32.4150,1592,5598,452,73,,,,,,
Luquinha,205538,Mk10,09:53:51 04-Dec-2020,Argos,B,-3.8452,-32.4182,1496,2759,811,90,,,,,,
Luquinha,205538,Mk10,10:47:44 04-Dec-2020,Argos,A,-3.8456,-32.4156,5825,44357,764,91,,,,,,
Luquinha,205538,Mk10,11:08:52 04-Dec-2020,Argos,B,-3.8479,-32.4250,1750,2218,1379,100,,,,,,
Luquinha,205538,Mk10,11:35:05 04-Dec-2020,Argos,B,-3.8519,-32.4275,1724,2731,1088,105,,,,,,
Luquinha,205538,Mk10,12:03:48 04-Dec-2020,Argos,B,-3.8526,-32.4280,1815,2931,1123,107,,,,,,
Luquinha,205538,Mk10,12:50:16 04-Dec-2020,Argos,B,-3.8534,-32.4321,1889,2658,1341,119,,,,,,
Luquinha,205538,Mk10,19:39:23 04-Dec-2020,Argos,B,-3.8573,-32.4402,1902,22425,161,112,,,,,,
Luquinha,205538,Mk10,20:40:34 04-Dec-2020,Argos,B,-3.8561,-32.4451,1405,3424,576,90,,,,,,
Luquinha,205538,Mk10,00:19:27 05-Dec-2020,Argos,B,-3.8625,-32.4561,2153,4370,1060,96,,,,,,
Luquinha,205538,Mk10,06:59:19 05-Dec-2020,Argos,B,-3.8660,-32.4725,3182,5210,1943,81,,,,,,
Luquinha,205538,Mk10,08:20:04 05-Dec-2020,Argos,2,-3.8542,-32.4493,448,5107,39,98,,,,,,
Luquinha,205538,Mk10,08:33:02 05-Dec-2020,Argos,B,-3.8551,-32.4415,366,2002,66,1,,,,,,
Luquinha,205538,Mk10,09:29:50 05-Dec-2020,Argos,B,-3.8504,-32.4406,744,13818,40,105,,,,,,
Luquinha,205538,Mk10,10:05:22 05-Dec-2020,Argos,B,-3.8503,-32.4365,1151,1311,1010,113,,,,,,
Luquinha,205538,Mk10,10:26:47 05-Dec-2020,Argos,B,-3.8459,-32.4357,1080,28023,41,94,,,,,,
Luquinha,205538,Mk10,10:47:05 05-Dec-2020,Argos,B,-3.8493,-32.4486,766,9060,64,119,,,,,,
Luquinha,205538,Mk10,11:25:02 05-Dec-2020,Argos,A,-3.8528,-32.4468,156,306,79,117,,,,,,
Luquinha,205538,Mk10,11:33:43 05-Dec-2020,Argos,A,-3.8583,-32.4454,1341,1472,1220,93,,,,,,
Luquinha,205538,Mk10,12:31:31 05-Dec-2020,Argos,B,-3.8579,-32.4478,3179,26732,378,28,,,,,,
Luquinha,205538,Mk10,13:07:52 05-Dec-2020,Argos,B,-3.8546,-32.4479,659,1421,305,127,,,,,,
Luquinha,205538,Mk10,19:30:48 05-Dec-2020,Argos,B,-3.8451,-32.4574,2565,2879,2283,34,,,,,,
Luquinha,205538,Mk10,21:24:54 05-Dec-2020,Argos,B,-3.8483,-32.4556,2917,3156,2696,61,,,,,,
Luquinha,205538,Mk10,22:05:04 05-Dec-2020,Argos,B,-3.8533,-32.4558,2573,4184,1582,91,,,,,,
Luquinha,205538,Mk10,08:05:40 06-Dec-2020,Argos,A,-3.8501,-32.4310,251,1370,46,115,,,,,,
Luquinha,205538,Mk10,08:16:07 06-Dec-2020,Argos,B,-3.8458,-32.4387,1486,6814,324,118,,,,,,
Luquinha,205538,Mk10,09:03:39 06-Dec-2020,Argos,A,-3.8507,-32.4409,184,526,64,127,,,,,,
Luquinha,205538,Mk10,09:50:58 06-Dec-2020,Argos,1,-3.8482,-32.4440,800,2521,253,53,,,,,,
Luquinha,205538,Mk10,09:59:05 06-Dec-2020,Argos,A,-3.8436,-32.4408,636,2360,171,79,,,,,,
Luquinha,205538,Mk10,10:29:59 06-Dec-2020,Argos,B,-3.8482,-32.4449,1134,1440,892,58,,,,,,
Luquinha,205538,Mk10,10:41:16 06-Dec-2020,Argos,B,-3.8481,-32.4450,1131,1376,928,55,,,,,,
Luquinha,205538,Mk10,11:13:08 06-Dec-2020,Argos,B,-3.8469,-32.4389,877,10626,72,38,,,,,,
Luquinha,205538,Mk10,11:15:00 06-Dec-2020,Argos,B,-3.8483,-32.4468,1319,1491,1167,46,,,,,,
