DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
Mr. Green (2nd tracking),226071,,Mk10,,00:48:40 18-Nov-2021,00:48:41 18-Nov-2021,1,3,47.6816,-122.1335,CRC,1,0,,,,1.232,0.132,,0.0,-40.0,0,,,,,,,,,,,255,76,255,122,256,,,,,,,60,0,0,,,,
Mr. Green (2nd tracking),226071,,Mk10,,,00:49:41 18-Nov-2021,,3,47.6816,-122.1335,CRC,1,0,,103,3.312,1.224,0.132,4.70,0.0,-40.0,0,,,,,,,,,,,255,76,255,122,256,,,,,,,60,0,0,,,,
Mr. Green (2nd tracking),226071,,Mk10,,00:50:40 18-Nov-2021,00:50:41 18-Nov-2021,1,3,47.6816,-122.1335,CRC,1,0,,,,1.232,0.132,,0.5,-40.0,0,,,,,,,,,,,255,76,255,122,256,,,,,,,60,0,0,,,,
Mr. Green (2nd tracking),226071,,Mk10,,00:52:40 18-Nov-2021,00:52:41 18-Nov-2021,1,3,47.6816,-122.1335,CRC,1,0,,,,1.232,0.132,,0.5,-40.0,0,,,,,,,,,,,255,76,255,122,256,,,,,,,60,0,0,,,,
Mr. Green (2nd tracking),226071,,Mk10,,01:20:40 18-Nov-2021,01:20:41 18-Nov-2021,1,3,47.6768,-122.1347,CRC,1,0,,,,1.232,0.132,,0.0,-40.0,0,,,,,,,,,,,255,76,255,122,256,,,,,,,60,0,0,,,,
Mr. Green (2nd tracking),226071,,Mk10,,,01:21:41 18-Nov-2021,,3,47.6768,-122.1347,CRC,1,0,,135,3.312,1.232,0.132,4.30,0.5,-40.0,0,,,,,,,,,,,255,76,255,122,256,,,,,,,60,0,0,,,,
Mr. Green (2nd tracking),226071,,Mk10,,01:22:40 18-Nov-2021,01:22:41 18-Nov-2021,1,3,47.6768,-122.1347,CRC,1,0,,,,1.232,0.132,,0.5,-40.0,0,,,,,,,,,,,255,76,255,122,256,,,,,,,60,0,0,,,,
Mr. Green (2nd tracking),226071,,Mk10,,,01:23:41 18-Nov-2021,,3,47.6768,-122.1347,CRC,1,0,,137,3.312,1.224,0.132,4.20,0.0,-40.0,0,,,,,,,,,,,255,76,255,122,256,,,,,,,60,0,0,,,,
Mr. Green (2nd tracking),226071,,Mk10,,,01:25:41 18-Nov-2021,,3,47.6768,-122.1347,CRC,1,0,,139,3.312,1.232,0.132,4.20,0.5,-40.0,0,,,,,,,,,,,255,76,255,122,256,,,,,,,60,0,0,,,,
Mr. Green (2nd tracking),226071,,Mk10,,01:26:40 18-Nov-2021,01:26:41 18-Nov-2021,1,3,47.6768,-122.1347,CRC,1,0,,,,1.224,0.132,,0.5,-40.0,0,,,,,,,,,,,255,76,255,122,256,,,,,,,60,0,0,,,,
