DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
Mr. Green (2nd tracking),226071,,Mk10,12:00:00 20-Jan-2022,,,,0.0,27.9,Status
Mr. Green (2nd tracking),226071,,Mk10,10:00:00 21-Jan-2022,,,,0.0,27.8,Status
Mr. Green (2nd tracking),226071,,Mk10,14:00:00 21-Jan-2022,,,,0.0,28.1,Status
Mr. Green (2nd tracking),226071,,Mk10,00:00:00 25-Jan-2022,,,,0.0,28.2,Status
Mr. Green (2nd tracking),226071,,Mk10,12:00:00 25-Jan-2022,,,,0.0,27.9,Status
Mr. Green (2nd tracking),226071,,Mk10,09:00:00 01-Feb-2022,,,,0.0,28.2,Status
Mr. Green (2nd tracking),226071,,Mk10,19:00:00 01-Feb-2022,,,,0.0,28.5,Status
Mr. Green (2nd tracking),226071,,Mk10,12:00:00 04-Feb-2022,,,,0.0,28.3,Status
Mr. Green (2nd tracking),226071,,Mk10,10:00:00 06-Feb-2022,,,,0.0,28.1,Status
Mr. Green (2nd tracking),226071,,Mk10,11:00:00 08-Feb-2022,,,,0.0,28.2,Status
Mr. Green (2nd tracking),226071,,Mk10,00:00:00 09-Feb-2022,,,,0.0,28.4,Status
Mr. Green (2nd tracking),226071,,Mk10,08:00:00 09-Feb-2022,,,,0.0,28.1,Status
Mr. Green (2nd tracking),226071,,Mk10,12:00:00 15-Feb-2022,,,,0.0,28.2,Status
Mr. Green (2nd tracking),226071,,Mk10,21:00:00 16-Feb-2022,,,,0.0,28.4,Status
Mr. Green (2nd tracking),226071,,Mk10,20:00:00 18-Feb-2022,,,,0.0,28.2,Status
Mr. Green (2nd tracking),226071,,Mk10,12:00:00 23-Feb-2022,,,,0.0,27.9,Status
Mr. Green (2nd tracking),226071,,Mk10,20:00:00 03-Mar-2022,,,,0.0,28.8,Status
Mr. Green (2nd tracking),226071,,Mk10,08:00:00 05-Mar-2022,,,,0.0,28.5,Status
Mr. Green (2nd tracking),226071,,Mk10,22:00:00 11-Mar-2022,,,,0.0,28.4,Status
Mr. Green (2nd tracking),226071,,Mk10,12:00:00 14-Mar-2022,,,,0.0,28.5,Status
Mr. Green (2nd tracking),226071,,Mk10,22:00:00 16-Mar-2022,,,,0.0,28.7,Status
Mr. Green (2nd tracking),226071,,Mk10,23:00:00 21-Mar-2022,,,,0.0,28.8,Status
Mr. Green (2nd tracking),226071,,Mk10,10:00:00 22-Mar-2022,,,,0.0,28.6,Status
Mr. Green (2nd tracking),226071,,Mk10,08:00:00 25-Mar-2022,,,,0.0,28.5,Status
Mr. Green (2nd tracking),226071,,Mk10,13:00:00 26-Mar-2022,,,,0.0,28.8,Status
Mr. Green (2nd tracking),226071,,Mk10,12:00:00 27-Mar-2022,,,,0.0,28.9,Status
Mr. Green (2nd tracking),226071,,Mk10,23:00:00 28-Mar-2022,,,,0.0,28.7,Status
Mr. Green (2nd tracking),226071,,Mk10,12:00:00 30-Mar-2022,,,,0.0,28.4,Status
Mr. Green (2nd tracking),226071,,Mk10,00:00:00 31-Mar-2022,,,,0.0,28.5,Status
Mr. Green (2nd tracking),226071,,Mk10,20:00:00 31-Mar-2022,,,,0.0,28.5,Status
Mr. Green (2nd tracking),226071,,Mk10,11:00:00 02-Apr-2022,,,,0.0,28.5,Status
Mr. Green (2nd tracking),226071,,Mk10,22:00:00 02-Apr-2022,,,,0.0,28.6,Status
Mr. Green (2nd tracking),226071,,Mk10,12:00:00 07-Apr-2022,,,,0.0,28.6,Status
Mr. Green (2nd tracking),226071,,Mk10,21:00:00 07-Apr-2022,,,,0.0,28.6,Status
Mr. Green (2nd tracking),226071,,Mk10,21:00:00 08-Apr-2022,,,,0.0,28.5,Status
Mr. Green (2nd tracking),226071,,Mk10,10:00:00 09-Apr-2022,,,,0.0,28.4,Status
Mr. Green (2nd tracking),226071,,Mk10,09:00:00 10-Apr-2022,,,,0.0,28.5,Status
Mr. Green (2nd tracking),226071,,Mk10,12:00:00 10-Apr-2022,,,,0.0,28.5,Status
Mr. Green (2nd tracking),226071,,Mk10,13:00:00 11-Apr-2022,,,,0.0,28.8,Status
Mr. Green (2nd tracking),226071,,Mk10,10:00:00 13-Apr-2022,,,,0.0,28.8,Status
Mr. Green (2nd tracking),226071,,Mk10,20:00:00 13-Apr-2022,,,,0.0,28.8,Status
Mr. Green (2nd tracking),226071,,Mk10,20:00:00 14-Apr-2022,,,,0.0,28.9,Status
Mr. Green (2nd tracking),226071,,Mk10,10:00:00 19-Apr-2022,,,,0.0,28.8,Status
Mr. Green (2nd tracking),226071,,Mk10,12:00:00 23-Apr-2022,,,,0.0,28.7,Status
Mr. Green (2nd tracking),226071,,Mk10,23:00:00 24-Apr-2022,,,,0.0,29.0,Status
Mr. Green (2nd tracking),226071,,Mk10,08:00:00 25-Apr-2022,,,,0.0,28.8,Status
Mr. Green (2nd tracking),226071,,Mk10,00:00:00 28-Apr-2022,,,,0.0,29.0,Status
Mr. Green (2nd tracking),226071,,Mk10,09:00:00 28-Apr-2022,,,,0.0,28.9,Status
Mr. Green (2nd tracking),226071,,Mk10,20:00:00 29-Apr-2022,,,,0.0,29.1,Status
Mr. Green (2nd tracking),226071,,Mk10,11:00:00 30-Apr-2022,,,,0.0,28.8,Status
Mr. Green (2nd tracking),226071,,Mk10,19:00:00 30-Apr-2022,,,,0.0,29.1,Status
Mr. Green (2nd tracking),226071,,Mk10,13:00:00 01-May-2022,,,,0.0,29.0,Status
Mr. Green (2nd tracking),226071,,Mk10,09:00:00 04-May-2022,,,,0.0,28.9,Status
Mr. Green (2nd tracking),226071,,Mk10,09:00:00 05-May-2022,,,,0.0,28.8,Status
Mr. Green (2nd tracking),226071,,Mk10,20:00:00 06-May-2022,,,,0.0,29.0,Status
Mr. Green (2nd tracking),226071,,Mk10,10:00:00 07-May-2022,,,,0.0,28.8,Status
Mr. Green (2nd tracking),226071,,Mk10,01:00:00 08-May-2022,,,,0.0,28.7,Status
Mr. Green (2nd tracking),226071,,Mk10,11:00:00 08-May-2022,,,,0.0,28.8,Status
Mr. Green (2nd tracking),226071,,Mk10,12:00:00 09-May-2022,,,,0.0,28.8,Status
Mr. Green (2nd tracking),226071,,Mk10,12:00:00 10-May-2022,,,,0.0,28.7,Status
Mr. Green (2nd tracking),226071,,Mk10,22:00:00 12-May-2022,,,,0.0,28.6,Status
Mr. Green (2nd tracking),226071,,Mk10,09:00:00 14-May-2022,,,,0.0,28.4,Status
Mr. Green (2nd tracking),226071,,Mk10,10:00:00 18-May-2022,,,,0.0,28.6,Status
Mr. Green (2nd tracking),226071,,Mk10,00:00:00 21-May-2022,,,,0.0,28.7,Status
Mr. Green (2nd tracking),226071,,Mk10,11:00:00 24-May-2022,,,,0.0,28.7,Status
Mr. Green (2nd tracking),226071,,Mk10,11:00:00 31-May-2022,,,,0.0,28.7,Status
Mr. Green (2nd tracking),226071,,Mk10,12:00:00 02-Jun-2022,,,,0.0,28.6,Status
Mr. Green (2nd tracking),226071,,Mk10,08:00:00 04-Jun-2022,,,,0.0,28.4,Status
