DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
Caramelo,226073,Mk10,Strong,18-Nov-2021,00:50:49,18-Nov-2021,00:50:50
Caramelo,226073,Mk10,Strong,04-Jun-2022,20:14:34,04-Jun-2022,20:14:51
