DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
Caramelo,226073,,Mk10,,,00:49:50 18-Nov-2021,,1,47.6782,-122.1339,CRC,1,0,,95,3.376,1.224,0.136,4.70,0.5,-40.0,0,,,,,,,,,,,255,73,255,118,256,,,,,,,60,0,0,,,,
Caramelo,226073,,Mk10,,00:50:49 18-Nov-2021,00:50:50 18-Nov-2021,1,1,47.6782,-122.1339,CRC,1,0,,,,1.224,0.136,,0.0,-40.0,0,,,,,,,,,,,255,73,255,118,256,,,,,,,60,0,0,,,,
Caramelo,226073,,Mk10,,,00:51:50 18-Nov-2021,,1,47.6782,-122.1339,,1,0,,97,3.376,1.224,0.136,4.60,0.0,-40.0,0,,,,,,,,,,,,73,255,118,256,,,,,,,23311,60,0,,,,
Caramelo,226073,,Mk10,,,00:53:50 18-Nov-2021,,1,47.6782,-122.1339,CRC,1,0,,99,3.376,1.224,0.136,4.50,0.0,-40.0,0,,,,,,,,,,,255,73,255,118,256,,,,,,,60,0,0,,,,
Caramelo,226073,,Mk10,,01:20:49 18-Nov-2021,01:20:50 18-Nov-2021,1,3,47.6765,-122.1346,CRC,1,0,,,,1.224,0.136,,0.5,-40.0,0,,,,,,,,,,,255,73,255,118,256,,,,,,,60,0,0,,,,
Caramelo,226073,,Mk10,,,01:21:50 18-Nov-2021,,3,47.6765,-122.1346,CRC,1,0,,127,3.312,1.216,0.136,4.30,1.0,-40.0,0,,,,,,,,,,,255,73,255,118,256,,,,,,,60,0,0,,,,
Caramelo,226073,,Mk10,,01:22:49 18-Nov-2021,01:22:50 18-Nov-2021,1,3,47.6765,-122.1346,CRC,1,0,,,,1.224,0.136,,0.5,-40.0,0,,,,,,,,,,,255,73,255,118,256,,,,,,,60,0,0,,,,
Caramelo,226073,,Mk10,,,01:23:50 18-Nov-2021,,3,47.6765,-122.1346,CRC,1,0,,129,3.312,1.224,0.136,4.20,1.0,-40.0,0,,,,,,,,,,,255,73,255,118,256,,,,,,,60,0,0,,,,
Caramelo,226073,,Mk10,,01:24:49 18-Nov-2021,01:24:50 18-Nov-2021,1,3,47.6751,-122.1362,CRC,1,0,,,,1.224,0.136,,1.0,-40.0,0,,,,,,,,,,,255,73,255,118,256,,,,,,,60,0,0,,,,
Caramelo,226073,,Mk10,,,01:25:50 18-Nov-2021,,3,47.6765,-122.1346,CRC,1,0,,131,3.312,1.224,0.136,4.10,0.5,-40.0,0,,,,,,,,,,,255,73,255,118,256,,,,,,,60,0,0,,,,
Caramelo,226073,,Mk10,,01:26:49 18-Nov-2021,01:26:50 18-Nov-2021,1,3,47.6765,-122.1346,CRC,1,0,,,,1.232,0.136,,0.5,-40.0,0,,,,,,,,,,,255,73,255,118,256,,,,,,,60,0,0,,,,
Caramelo,226073,,Mk10,,,01:27:50 18-Nov-2021,,3,47.6765,-122.1346,CRC,1,0,,133,3.312,1.232,0.136,4.20,0.5,-40.0,0,,,,,,,,,,,255,73,255,118,256,,,,,,,60,0,0,,,,
Caramelo,226073,,Mk10,,01:28:49 18-Nov-2021,01:28:50 18-Nov-2021,1,3,47.6751,-122.1362,CRC,1,0,,,,1.232,0.136,,0.0,-40.0,0,,,,,,,,,,,255,73,255,118,256,,,,,,,60,0,0,,,,
Caramelo,226073,,Mk10,,01:30:49 18-Nov-2021,01:30:50 18-Nov-2021,1,3,47.6751,-122.1362,CRC,1,0,,,,1.224,0.136,,0.5,-40.0,0,,,,,,,,,,,255,73,255,118,256,,,,,,,60,0,0,,,,
Caramelo,226073,,Mk10,,,01:31:50 18-Nov-2021,,3,47.6751,-122.1362,CRC,1,0,,137,3.312,1.224,0.136,4.20,0.5,-40.0,0,,,,,,,,,,,255,73,255,118,256,,,,,,,60,0,0,,,,
Caramelo,226073,,Mk10,,01:32:49 18-Nov-2021,01:32:50 18-Nov-2021,1,3,47.6751,-122.1362,CRC,1,0,,,,1.224,0.136,,0.5,-40.0,0,,,,,,,,,,,255,73,255,118,256,,,,,,,60,0,0,,,,
