,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
Green,08-Feb-2017,18:52:00,6,6.000000,30,3,0,7,,,,,,,,,,,,,,15,31,8833,,,,14,15902,,,,32,12714,,,,4,25410,,,,26,26823,,,,22,4649,,,,25,17924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,09-Feb-2017,00:52:28,1,6.000000,31,3,0,6,,,,,,,,,,,,,,15,11,5598,,,,9,22951,,,,7,1764,,,,23,6814,,,,8,18782,,,,27,3938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,11-Feb-2017,01:17:02,1,6.000000,38,19,0,6,,,,,,,,,,,,,,15,7,11987,,,,8,12078,,,,11,18962,,,,1,1211,,,,9,11357,,,,30,2865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,13-Feb-2017,00:34:47,1,6.000000,44,49,0,8,,,,,,,,,,,,,,15,8,5967,,,,11,19739,,,,1,17319,,,,9,10889,,,,7,17107,,,,27,27155,,,,30,11861,,,,28,22643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,13-Feb-2017,16:21:51,1,6.000000,46,56,0,8,,,,,,,,,,,,,,15,32,2498,,,,31,29150,,,,25,5583,,,,18,19234,,,,12,18908,,,,10,23927,,,,14,5643,,,,21,25233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,14-Feb-2017,12:11:11,1,6.000000,49,60,0,4,,,,,,,,,,,,,,15,15,18926,,,,29,12623,,,,20,30424,,,,5,20502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,14-Feb-2017,21:49:46,1,6.000000,50,,0,9,,,,,,,,,,,,,,15,27,12850,,,,3,22936,,,,8,5560,,,,26,2032,,,,16,27229,,,,23,18361,,,,9,19556,,,,7,7394,,,,4,5070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,16-Feb-2017,00:18:00,1,6.000000,54,75,0,6,,,,,,,,,,,,,,15,7,10023,,,,11,10955,,,,8,18274,,,,9,24698,,,,27,15976,,,,23,21275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,16-Feb-2017,06:30:51,1,6.000000,55,75,0,4,,,,,,,,,,,,,,15,17,8993,,,,12,32242,,,,2,21350,,,,19,7714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,17-Feb-2017,03:25:40,1,6.000000,58,84,0,8,,,,,,,,,,,,,,15,17,17892,,,,1,12503,,,,19,32325,,,,30,14088,,,,6,15101,,,,11,8662,,,,3,24369,,,,22,3156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,18-Feb-2017,11:51:40,1,6.000000,62,106,0,6,,,,,,,,,,,,,,15,29,11846,,,,13,11905,,,,15,14264,,,,20,24239,,,,5,20813,,,,18,2627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,18-Feb-2017,17:56:12,1,6.000000,63,106,0,8,,,,,,,,,,,,,,15,10,18883,,,,4,21527,,,,31,2779,,,,26,18746,,,,22,31978,,,,14,15135,,,,18,2120,,,,32,32592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,18-Feb-2017,23:56:45,1,6.000000,64,106,0,7,,,,,,,,,,,,,,15,8,15277,,,,7,482,,,,9,23100,,,,27,32496,,,,23,5642,,,,11,30310,,,,1,15268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,19-Feb-2017,21:16:42,1,6.000000,67,,0,9,,,,,,,,,,,,,,15,23,29229,,,,27,27231,,,,26,18386,,,,4,30051,,,,3,222,,,,31,16974,,,,16,31755,,,,8,27762,,,,22,32621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,20-Feb-2017,18:18:12,2,6.000000,70,,0,9,,,,,,,,,,,,,,15,32,556,,,,31,22223,,,,14,26545,,,,25,28882,,,,4,31372,,,,22,24614,,,,16,20423,,,,10,23212,,,,26,9108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,21-Feb-2017,00:28:58,1,6.000000,71,121,0,8,,,,,,,,,,,,,,15,7,26834,,,,9,25195,,,,11,110,,,,17,28650,,,,8,21725,,,,1,2572,,,,30,478,,,,28,20558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,21-Feb-2017,06:53:02,2,6.000000,72,122,0,6,,,,,,,,,,,,,,15,12,30351,,,,6,13038,,,,17,31677,,,,5,6265,,,,2,14601,,,,19,14685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,22-Feb-2017,11:05:20,1,6.000000,76,134,0,5,,,,,,,,,,,,,,15,15,21641,,,,13,20936,,,,5,1588,,,,29,27177,,,,20,5441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,23-Feb-2017,14:23:55,1,6.000000,80,,0,9,,,,,,,,,,,,,,15,24,25770,,,,21,1005,,,,15,10998,,,,10,5936,,,,18,3511,,,,20,29677,,,,12,10312,,,,31,29613,,,,32,27698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,27-Feb-2017,03:03:49,1,6.000000,91,197,0,8,,,,,,,,,,,,,,15,17,6418,,,,30,4537,,,,7,11499,,,,6,3428,,,,19,10358,,,,1,19302,,,,22,8360,,,,28,9459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
