DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
Green,142706,,Mk10,,23:02:04 31-Mar-2017,23:02:12 31-Mar-2017,8,3,25.4957,-80.3177,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,02:59:58 02-Apr-2017,03:00:05 02-Apr-2017,7,A,25.4935,-80.3202,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,12:05:57 02-Apr-2017,12:06:05 02-Apr-2017,8,3,25.4876,-80.3004,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,,15:30:49 02-Apr-2017,,2,25.4821,-80.2994,,0,0,,15817,3.312,,,27.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,09:54:48 03-Apr-2017,09:54:56 03-Apr-2017,8,B,25.4937,-80.3199,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,11:41:07 03-Apr-2017,11:41:15 03-Apr-2017,8,B,25.4946,-80.3201,CRC,0,0,,,,0.928,0.364,,1.0,2.0,0,,,,,,,,,,,,16,216,60,16,,,,,,,,,,,,,
Green,142706,,Mk10,,,13:24:47 03-Apr-2017,,3,25.5006,-80.3197,,0,0,,17561,3.184,,,24.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,21:42:25 03-Apr-2017,21:42:33 03-Apr-2017,8,B,25.5035,-80.3134,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,10:59:07 04-Apr-2017,10:59:15 04-Apr-2017,8,A,25.4957,-80.3155,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,23:25:21 04-Apr-2017,23:25:29 04-Apr-2017,8,A,25.4985,-80.3202,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,11:25:05 05-Apr-2017,11:25:13 05-Apr-2017,8,2,25.4956,-80.3188,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,,00:32:22 06-Apr-2017,,B,25.4805,-80.3150,,0,0,,17243,3.312,,,25.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,,22:05:40 06-Apr-2017,,B,25.5106,-80.2731,,0,0,,17627,3.440,,,28.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,23:46:22 06-Apr-2017,23:46:30 06-Apr-2017,8,B,25.5019,-80.2818,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,03:58:38 09-Apr-2017,03:58:46 09-Apr-2017,8,B,25.4981,-80.3164,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,,13:48:02 09-Apr-2017,,A,25.4961,-80.3205,,0,0,,18395,3.312,,,22.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,16:17:45 14-Apr-2017,16:17:53 14-Apr-2017,8,1,25.4994,-80.3279,CRC,0,0,,,,0.880,0.348,,1.0,2.0,0,,,,,,,,,,,,17,131,50,16,,,,,,,,,,,,,
Green,142706,,Mk10,,11:57:35 15-Apr-2017,11:57:44 15-Apr-2017,9,B,25.4920,-80.3372,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,,01:31:55 17-Apr-2017,,B,25.4897,-80.3190,,0,0,,20699,3.376,,,24.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,,11:22:25 17-Apr-2017,,3,25.4873,-80.3141,,0,0,,20827,3.312,,,23.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,13:47:38 18-Apr-2017,13:47:46 18-Apr-2017,8,A,25.4904,-80.3132,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,02:09:09 19-Apr-2017,02:09:18 19-Apr-2017,9,3,25.4922,-80.3177,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,,11:41:32 20-Apr-2017,,B,25.4975,-80.3263,,0,0,,21723,3.376,,,24.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,13:25:40 20-Apr-2017,13:25:49 20-Apr-2017,9,A,25.4958,-80.3178,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,13:08:42 21-Apr-2017,13:08:50 21-Apr-2017,8,B,25.5004,-80.3192,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,14:55:39 23-Apr-2017,14:55:48 23-Apr-2017,9,B,25.5042,-80.3061,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,03:43:47 24-Apr-2017,03:43:56 24-Apr-2017,9,B,25.4967,-80.3215,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,01:46:47 25-Apr-2017,01:46:56 25-Apr-2017,9,B,25.4945,-80.2860,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,10:33:21 26-Apr-2017,10:33:29 26-Apr-2017,8,B,25.4959,-80.3167,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,19:56:51 27-Apr-2017,19:56:59 27-Apr-2017,8,3,25.4924,-80.3110,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,00:47:11 28-Apr-2017,00:47:19 28-Apr-2017,8,B,25.4848,-80.3036,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,08:15:28 29-Apr-2017,08:15:36 29-Apr-2017,8,A,25.4960,-80.3410,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,,00:43:27 14-May-2017,,,,,,0,1,,10593,3.184,,,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,16:16:56 18-May-2017,16:17:05 18-May-2017,9,2,25.4830,-80.3145,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,09:22:13 19-May-2017,09:22:23 19-May-2017,10,A,25.4942,-80.3238,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,13:57:08 20-May-2017,13:57:18 20-May-2017,10,2,25.4981,-80.3176,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,,15:19:32 21-May-2017,,1,25.4850,-80.2978,,0,0,,28379,3.376,,,28.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,01:02:16 22-May-2017,01:02:26 22-May-2017,10,B,25.5286,-80.2501,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,07:07:19 22-May-2017,07:07:28 22-May-2017,9,B,25.5032,-80.3038,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,20:00:55 23-May-2017,20:01:04 23-May-2017,9,B,25.4804,-80.3034,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,,15:08:35 26-May-2017,,2,25.4511,-80.2332,,0,0,,29531,3.376,,,29.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,22:57:08 26-May-2017,22:57:17 26-May-2017,9,3,25.4807,-80.3030,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,142706,,Mk10,,11:09:43 28-May-2017,11:09:53 28-May-2017,10,B,25.4878,-80.2851,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
