DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
162055,162055,Mk10,10:41:20.35 09-Feb-2017,FastGPS,7,25.4094,-80.2974,,,,,,,,,,
162055,162055,Mk10,12:09:59 10-Feb-2017,Argos,A,27.9354,-92.3649,,,,,,,,,,Speed to avg loc 1290 x median
162055,162055,Mk10,15:38:17 10-Feb-2017,Argos,B,25.4093,-80.2976,,,,,,,,,,
162055,162055,Mk10,16:19:48 10-Feb-2017,Argos,B,25.4092,-80.2960,,,,,,,,,,
162055,162055,Mk10,20:53:28 10-Feb-2017,Argos,B,25.4073,-80.2900,2493,3362,1848,91,,,,,,
162055,162055,Mk10,00:15:25 11-Feb-2017,Argos,B,25.4012,-80.2920,2694,5000,1451,108,,,,,,
162055,162055,Mk10,00:37:24 11-Feb-2017,Argos,B,25.4065,-80.2942,2504,6377,983,101,,,,,,
162055,162055,Mk10,01:01:55 11-Feb-2017,Argos,B,25.4064,-80.2946,2204,4232,1147,104,,,,,,
162055,162055,Mk10,03:37:36 11-Feb-2017,Argos,B,25.4100,-80.2980,1680,7434,379,60,,,,,,
162055,162055,Mk10,11:38:11 11-Feb-2017,Argos,B,25.4077,-80.3005,3312,4162,2635,72,,,,,,
162055,162055,Mk10,13:08:57 11-Feb-2017,Argos,B,25.4088,-80.2997,2767,5093,1503,118,,,,,,
162055,162055,Mk10,20:49:21 11-Feb-2017,Argos,B,25.4038,-80.3029,3586,7177,1791,119,,,,,,
162055,162055,Mk10,22:08:32 11-Feb-2017,Argos,B,25.4082,-80.3025,3448,10147,1171,114,,,,,,
162055,162055,Mk10,22:54:37 11-Feb-2017,Argos,B,25.4094,-80.3037,2606,10048,675,97,,,,,,
162055,162055,Mk10,01:34:15 12-Feb-2017,Argos,B,25.4115,-80.2968,1461,5589,381,37,,,,,,
162055,162055,Mk10,03:11:45 12-Feb-2017,Argos,B,25.4117,-80.2972,1844,2791,1217,33,,,,,,
162055,162055,Mk10,09:21:51 12-Feb-2017,Argos,B,25.4133,-80.2929,2344,6900,796,73,,,,,,
162055,162055,Mk10,10:51:17 12-Feb-2017,Argos,B,25.4134,-80.2939,2658,5762,1226,74,,,,,,
162055,162055,Mk10,20:37:44 12-Feb-2017,Argos,B,25.4001,-80.3060,3766,5711,2483,96,,,,,,
162055,162055,Mk10,23:09:52 12-Feb-2017,Argos,B,25.4017,-80.3046,3866,6781,2204,96,,,,,,
162055,162055,Mk10,02:03:02 13-Feb-2017,Argos,B,25.4044,-80.3047,4190,7081,2479,95,,,,,,
162055,162055,Mk10,09:07:45 13-Feb-2017,Argos,B,25.4032,-80.3046,4361,10757,1768,87,,,,,,
162055,162055,Mk10,10:29:17 13-Feb-2017,Argos,B,25.4041,-80.3051,3574,8220,1553,71,,,,,,
162055,162055,Mk10,10:51:39 13-Feb-2017,Argos,B,25.4041,-80.3040,3229,8903,1171,62,,,,,,
162055,162055,Mk10,12:00:00 13-Feb-2017,Argos,B,25.4084,-80.2970,1398,20367,96,12,,,,,,
162055,162055,Mk10,12:43:17 13-Feb-2017,Argos,B,25.4056,-80.2970,872,1576,481,138,,,,,,
162055,162055,Mk10,15:16:28 13-Feb-2017,Argos,B,25.4058,-80.2938,1894,2178,1646,120,,,,,,
162055,162055,Mk10,17:00:27 13-Feb-2017,Argos,B,25.4087,-80.2929,2239,2782,1802,104,,,,,,
162055,162055,Mk10,22:00:36 13-Feb-2017,Argos,B,25.4086,-80.2886,2954,4318,2021,110,,,,,,
162055,162055,Mk10,22:47:30 13-Feb-2017,Argos,B,25.4067,-80.2930,2737,5503,1361,122,,,,,,
162055,162055,Mk10,00:51:05 14-Feb-2017,Argos,B,25.4064,-80.2925,2899,6207,1354,116,,,,,,
162055,162055,Mk10,07:16:53 14-Feb-2017,Argos,B,25.4022,-80.2915,3651,7229,1844,113,,,,,,
162055,162055,Mk10,08:52:07 14-Feb-2017,Argos,B,25.4029,-80.2921,3707,8252,1665,111,,,,,,
162055,162055,Mk10,10:30:55 14-Feb-2017,Argos,B,25.4026,-80.2917,3908,7692,1985,110,,,,,,
162055,162055,Mk10,10:55:10 14-Feb-2017,Argos,B,25.4030,-80.2925,3774,6813,2090,110,,,,,,
162055,162055,Mk10,11:37:53 14-Feb-2017,Argos,B,25.4053,-80.2915,3582,9099,1409,109,,,,,,
162055,162055,Mk10,12:03:14 14-Feb-2017,Argos,B,25.4060,-80.2930,3283,7200,1496,112,,,,,,
162055,162055,Mk10,15:01:08 14-Feb-2017,Argos,A,25.4079,-80.2924,446,4777,41,110,,,,,,
162055,162055,Mk10,18:32:11 14-Feb-2017,Argos,B,25.4049,-80.2906,1886,2400,1482,75,,,,,,
162055,162055,Mk10,22:14:17 14-Feb-2017,Argos,B,25.4100,-80.2866,2400,4079,1411,89,,,,,,
162055,162055,Mk10,23:22:55 14-Feb-2017,Argos,B,25.4113,-80.2872,1954,69405,55,83,,,,,,
162055,162055,Mk10,23:56:11 14-Feb-2017,Argos,B,25.4084,-80.2880,2053,13841,304,84,,,,,,
162055,162055,Mk10,23:56:33 14-Feb-2017,Argos,B,25.4083,-80.2881,2053,13755,306,84,,,,,,
162055,162055,Mk10,02:14:53 15-Feb-2017,Argos,B,25.4076,-80.2938,2118,4468,1004,70,,,,,,
162055,162055,Mk10,07:02:43 15-Feb-2017,Argos,B,25.4069,-80.2955,2869,5192,1585,80,,,,,,
162055,162055,Mk10,10:04:47 15-Feb-2017,Argos,B,25.4051,-80.2958,3354,5466,2057,80,,,,,,
162055,162055,Mk10,10:22:35 15-Feb-2017,Argos,B,25.4059,-80.2946,3328,5178,2138,80,,,,,,
162055,162055,Mk10,10:42:37 15-Feb-2017,Argos,B,25.4056,-80.2952,3235,4717,2218,76,,,,,,
162055,162055,Mk10,11:41:02 15-Feb-2017,Argos,B,25.4072,-80.2943,2466,15969,380,102,,,,,,
162055,162055,Mk10,12:19:11 15-Feb-2017,Argos,B,25.4072,-80.2945,2601,9801,690,102,,,,,,
162055,162055,Mk10,14:37:30 15-Feb-2017,Argos,B,25.4111,-80.2992,1353,18332,99,127,,,,,,
162055,162055,Mk10,19:57:38 15-Feb-2017,Argos,B,25.4067,-80.2986,1860,83533,41,79,,,,,,
162055,162055,Mk10,22:58:19 15-Feb-2017,Argos,B,25.4069,-80.2975,2407,4523,1280,73,,,,,,
162055,162055,Mk10,23:25:53 15-Feb-2017,Argos,B,25.4060,-80.2971,2458,4726,1278,74,,,,,,
162055,162055,Mk10,01:48:45 16-Feb-2017,Argos,B,25.4089,-80.2935,2502,3675,1703,96,,,,,,
162055,162055,Mk10,02:44:29 16-Feb-2017,Argos,B,25.4098,-80.2948,2334,2884,1888,69,,,,,,
162055,162055,Mk10,08:29:37 16-Feb-2017,Argos,B,25.4092,-80.2969,2709,6888,1065,83,,,,,,
162055,162055,Mk10,10:07:20 16-Feb-2017,Argos,B,25.4094,-80.2975,2769,5427,1413,77,,,,,,
162055,162055,Mk10,11:14:52 16-Feb-2017,Argos,B,25.4097,-80.2974,2442,3220,1851,71,,,,,,
162055,162055,Mk10,12:05:57 16-Feb-2017,Argos,B,25.4086,-80.2980,1920,18048,204,90,,,,,,
162055,162055,Mk10,12:06:23 16-Feb-2017,Argos,A,25.4072,-80.2935,583,4661,73,93,,,,,,
162055,162055,Mk10,22:27:25 16-Feb-2017,Argos,A,29.3247,-61.7352,246,615,98,48,,,,,,Speed to avg loc 1971 x median
162055,162055,Mk10,22:51:09 16-Feb-2017,Argos,B,25.4097,-80.3019,524,4986,55,88,,,,,,
162055,162055,Mk10,23:26:18 16-Feb-2017,Argos,B,25.4098,-80.3018,961,1411,654,89,,,,,,
162055,162055,Mk10,01:11:35 17-Feb-2017,Argos,B,25.4105,-80.3018,1628,2180,1215,88,,,,,,
162055,162055,Mk10,11:00:46 17-Feb-2017,Argos,B,25.4084,-80.3068,3514,4070,3033,111,,,,,,
162055,162055,Mk10,11:42:32 17-Feb-2017,Argos,B,25.4175,-80.2941,3526,4299,2892,117,,,,,,
162055,162055,Mk10,11:56:48 17-Feb-2017,Argos,B,25.4123,-80.2951,1737,20515,147,4,,,,,,
162055,162055,Mk10,13:45:34 17-Feb-2017,Argos,B,25.4138,-80.2949,2193,3809,1262,5,,,,,,
