DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
Julio Grande,195967,,Transmission,Mk10,TAT,21:00:00 16-Dec-2019,41.000000,20,0,,,,13,100.000000,0,0,0,0,0,0,0,0,0,0.7,87.3,11.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,195967,,Transmission,Mk10,TAT,00:00:00 17-Dec-2019,41.000000,2,0,,,,13,100,0,0,0,0,0,0,0,0,8.9,91.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,195967,,Transmission,Mk10,TAT,04:00:00 17-Dec-2019,41.000000,14,0,,,,13,100,0,0,0,0,0,0,0,0,45.1,49.5,5.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,195967,,Transmission,Mk10,TAT,06:00:00 17-Dec-2019,41.000000,2,0,,,,13,100,0,0,0,0,0,0,0,0,40.4,34.5,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,195967,,Transmission,Mk10,TAT,23:00:00 17-Dec-2019,41.000000,4,0,,,,13,100,0,0,0,0,0,0,0,0,0,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,195967,,Transmission,Mk10,TAT,18:00:00 23-Dec-2019,41.000000,8,0,,,,13,100,0,0,0,0,0,0,0,0,0,0,12.4,87.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,195967,,Transmission,Mk10,TAT,20:00:00 23-Dec-2019,41.000000,4,0,,,,13,100,0,0,0,0,0,0,0,0,0,0,77.3,22.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,195967,,Transmission,Mk10,TAT,08:00:00 24-Dec-2019,41.000000,4,0,,,,13,100,0,0,0,0,0,0,0,0,0,0,28.0,72.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,195967,,Transmission,Mk10,TAT,20:00:00 24-Dec-2019,41.000000,12,0,,,,13,100,0,0,0,0,0,0,0,0,0,0,73.5,26.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,195967,,Transmission,Mk10,TAT,08:00:00 25-Dec-2019,41.000000,6,0,,,,13,100,0,0,0,0,0,0,0,0,0,0,53.2,46.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,195967,,Transmission,Mk10,TAT,20:00:00 25-Dec-2019,41.000000,4,0,,,,13,100,0,0,0,0,0,0,0,0,0,0,31.1,68.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,195967,,Transmission,Mk10,TAT,08:00:00 26-Dec-2019,41.000000,2,0,,,,13,100,0,0,0,0,0,0,0,0,0,0,38.7,61.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,195967,,Transmission,Mk10,TAT,20:00:00 26-Dec-2019,41.000000,2,0,,,,13,100,0,0,0,0,0,0,0,0,0,0,82.5,17.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,195967,,Transmission,Mk10,TAT,20:00:00 27-Dec-2019,41.000000,6,0,,,,13,100,0,0,0,0,0,0,0,0,0,0,95.7,4.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
