DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
Julio Grande,195967,Mk10,Strong,17-Dec-2019,12:24:10,17-Dec-2019,12:24:51
Julio Grande,195967,Mk10,Strong,20-Feb-2020,09:07:29,20-Feb-2020,09:08:11
