DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
Julio Grande,195967,,Mk10,08:00:00 16-Dec-2019,,,,0.000000,0.000000,Status,,,
Julio Grande,195967,,Mk10,20:00:00 16-Dec-2019,,,,0.000000,0.000000,Fast-GPS,,,
Julio Grande,195967,,Mk10,08:00:00 17-Dec-2019,,,,0.000000,0.000000,Status,,,
Julio Grande,195967,,Mk10,20:00:00 17-Dec-2019,,,,0.000000,0.000000,Status,,,
Julio Grande,195967,,Mk10,20:00:00 18-Dec-2019,,,,0.000000,0.000000,Status,,,
Julio Grande,195967,,Mk10,08:00:00 23-Dec-2019,,,,0.000000,0.000000,Status,,,
Julio Grande,195967,,Mk10,20:00:00 23-Dec-2019,,,,0.000000,0.000000,Fast-GPS,,,
Julio Grande,195967,,Mk10,08:00:00 24-Dec-2019,,,,0.000000,0.000000,Fast-GPS,,,
Julio Grande,195967,,Mk10,20:00:00 24-Dec-2019,,,,0.000000,0.000000,Fast-GPS,,,
Julio Grande,195967,,Mk10,08:00:00 25-Dec-2019,,,,0.000000,0.000000,Fast-GPS,,,
Julio Grande,195967,,Mk10,20:00:00 25-Dec-2019,,,,0.000000,0.000000,Status,,,
Julio Grande,195967,,Mk10,08:00:00 26-Dec-2019,,,,0.000000,0.000000,Fast-GPS,,,
Julio Grande,195967,,Mk10,20:00:00 26-Dec-2019,,,,0.000000,0.000000,Status,,,
Julio Grande,195967,,Mk10,08:00:00 27-Dec-2019,,,,0.000000,0.000000,Status,,,
Julio Grande,195967,,Mk10,20:00:00 27-Dec-2019,,,,0.000000,0.000000,Fast-GPS,,,
Julio Grande,195967,,Mk10,08:00:00 28-Dec-2019,,,,0.000000,0.000000,Status,,,
Julio Grande,195967,,Mk10,20:00:00 28-Dec-2019,,,,0.000000,0.000000,Fast-GPS,,,
Julio Grande,195967,,Mk10,08:00:00 29-Dec-2019,,,,0.000000,0.000000,Status,,,
Julio Grande,195967,,Mk10,20:00:00 29-Dec-2019,,,,0.000000,0.000000,Fast-GPS,,,
Julio Grande,195967,,Mk10,08:00:00 30-Dec-2019,,,,0.000000,0.000000,Fast-GPS,,,
Julio Grande,195967,,Mk10,20:00:00 30-Dec-2019,,,,0.000000,0.000000,Status,,,
Julio Grande,195967,,Mk10,08:00:00 31-Dec-2019,,,,0.000000,0.000000,Fast-GPS,,,
Julio Grande,195967,,Mk10,20:00:00 31-Dec-2019,,,,0.000000,0.000000,Status,,,
Julio Grande,195967,,Mk10,08:00:00 01-Jan-2020,,,,0.000000,0.000000,Fast-GPS,,,
Julio Grande,195967,,Mk10,20:00:00 01-Jan-2020,,,,0.000000,0.000000,Fast-GPS,,,
