DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
Julio Grande,195967,,Mk10,,10:51:58 28-Dec-2019,10:52:39 28-Dec-2019,41,B,-3.8516,-32.4064,CRC,0,0,,,,1.024,0.136,,0.0,26.0,0,,,,,,,,,,,255,17,255,85,16,,,,,,,158,35,0,,,,
Julio Grande,195967,,Mk10,,08:01:35 29-Dec-2019,08:02:16 29-Dec-2019,41,2,-3.8298,-32.4136,CRC,0,0,,,,1.016,0.136,,0.0,24.0,0,,,,,,,,,,,255,17,255,85,16,,,,,,,170,38,0,,,,
Julio Grande,195967,,Mk10,,,22:31:11 30-Dec-2019,,0,-3.8370,-32.4037,CRC,0,0,,3186,3.440,1.016,0.128,28.00,0.0,30.0,0,,,,,,,,,,,255,17,255,75,16,,,,,,,192,44,0,,,,
Julio Grande,195967,,Mk10,,23:55:51 31-Dec-2019,23:56:32 31-Dec-2019,41,A,-3.8614,-32.4526,CRC,0,0,,,,1.016,0.156,,0.0,26.0,0,,,,,,,,,,,255,16,255,75,16,,,,,,,209,51,0,,,,
Julio Grande,195967,,Mk10,,08:52:48 02-Jan-2020,08:53:29 02-Jan-2020,41,0,-3.8266,-32.4411,CRC,0,0,,,,1.016,0.172,,0.0,28.0,0,,,,,,,,,,,213,16,255,75,16,,,,,,,230,59,0,,,,
Julio Grande,195967,,Mk10,,,10:46:01 02-Jan-2020,,0,-3.8344,-32.4059,CRC,0,0,,3762,3.440,1.016,0.172,27.80,0.0,28.0,1,,,,,,,,,,,255,16,255,75,16,,,,,,,231,59,0,,,,
Julio Grande,195967,,Mk10,,20:00:30 02-Jan-2020,20:01:11 02-Jan-2020,41,1,-3.8368,-32.4244,CRC,0,0,,,,1.016,0.144,,0.0,28.0,0,,,,,,,,,,,255,16,255,75,16,,,,,,,236,59,0,,,,
Julio Grande,195967,,Mk10,,,07:05:51 03-Jan-2020,,1,-3.8359,-32.4171,CRC,0,0,,4018,3.440,1.024,0.144,27.70,0.0,26.0,-1,,,,,,,,,,,255,16,255,75,16,,,,,,,240,59,0,,,,
Julio Grande,195967,,Mk10,,,10:52:02 05-Jan-2020,,B,-3.8349,-32.4252,CRC,0,0,,4530,3.440,1.016,0.176,28.10,0.0,28.0,0,,,,,,,,,,,249,15,255,75,16,,,,,,,268,65,0,,,,
Julio Grande,195967,,Mk10,,,08:34:51 07-Jan-2020,,1,-3.8309,-32.4193,CRC,0,0,,5234,3.440,1.024,0.232,28.00,0.0,30.0,-1,,,,,,,,,,,255,15,255,75,16,,,,,,,290,67,0,,,,
Julio Grande,195967,,Mk10,,,20:41:51 07-Jan-2020,,3,-3.8475,-32.4420,CRC,0,0,,5426,3.440,1.016,0.164,28.20,0.0,30.0,0,,,,,,,,,,,255,15,255,75,16,,,,,,,297,69,0,,,,
Julio Grande,195967,,Mk10,,11:24:41 08-Jan-2020,11:25:23 08-Jan-2020,42,1,-3.9044,-32.5210,CRC,0,0,,,,1.016,0.240,,0.5,30.0,0,,,,,,,,,,,92,15,255,75,16,,,,,,,306,71,0,,,,
Julio Grande,195967,,Mk10,,,18:55:41 08-Jan-2020,,2,-4.0285,-32.8434,CRC,0,0,,5746,3.376,1.016,0.228,28.10,0.0,30.0,-1,,,,,,,,,,,162,15,255,75,16,,,,,,,311,73,0,,,,
Julio Grande,195967,,Mk10,,20:24:36 08-Jan-2020,20:25:18 08-Jan-2020,42,1,-4.0492,-32.8816,CRC,0,0,,,,1.016,0.148,,0.5,30.0,0,,,,,,,,,,,254,15,255,75,16,,,,,,,312,73,0,,,,
Julio Grande,195967,,Mk10,,,22:34:07 09-Jan-2020,,A,-4.6069,-33.8155,CRC,0,0,,6258,3.440,1.016,0.144,28.30,0.0,38.0,0,,,,,,,,,,,82,15,255,75,16,,,,,,,327,76,0,,,,
Julio Grande,195967,,Mk10,,,06:56:51 10-Jan-2020,,3,-4.7843,-34.0280,CRC,0,0,,6386,3.440,1.024,0.160,28.20,0.0,66.0,-1,,,,,,,,,,,140,15,255,75,16,,,,,,,332,77,0,,,,
Julio Grande,195967,,Mk10,,,10:53:58 10-Jan-2020,,2,-4.8597,-34.1331,CRC,0,0,,6450,3.440,1.016,0.144,28.20,-0.5,66.0,0,,,,,,,,,,,255,15,255,75,16,,,,,,,333,77,0,,,,
Julio Grande,195967,,Mk10,,12:35:52 10-Jan-2020,12:36:34 10-Jan-2020,42,A,-4.8909,-34.1768,CRC,0,0,,,,1.024,0.160,,0.0,66.0,0,,,,,,,,,,,169,15,255,75,16,,,,,,,335,78,0,,,,
Julio Grande,195967,,Mk10,,19:59:35 10-Jan-2020,20:00:16 10-Jan-2020,41,2,-5.0357,-34.3905,CRC,0,0,,,,1.016,0.180,,0.0,66.0,0,,,,,,,,,,,244,15,255,75,16,,,,,,,340,79,0,,,,
Julio Grande,195967,,Mk10,,22:48:16 12-Jan-2020,22:48:57 12-Jan-2020,41,B,-5.4614,-35.2702,CRC,0,0,,,,1.016,0.160,,0.0,58.0,1,,,,,,,,,,,200,15,255,75,16,,,,,,,373,90,0,,,,
Julio Grande,195967,,Mk10,,23:05:39 13-Jan-2020,23:06:21 13-Jan-2020,42,A,-5.2460,-35.3893,CRC,0,0,,,,1.016,0.196,,0.0,52.0,0,,,,,,,,,,,243,15,255,75,16,,,,,,,391,97,0,,,,
Julio Grande,195967,,Mk10,,,00:21:24 16-Jan-2020,,1,-4.9204,-36.2395,CRC,0,0,,8178,3.440,1.016,0.144,28.60,-0.5,22.0,0,,,,,,,,,,,149,14,255,75,16,,,,,,,428,114,0,,,,
Julio Grande,195967,,Mk10,,,19:51:48 16-Jan-2020,,A,-4.8386,-36.6439,CRC,0,0,,8370,3.440,1.016,0.144,28.80,0.0,22.0,0,,,,,,,,,,,188,14,255,75,16,,,,,,,444,123,0,,,,
Julio Grande,195967,,Mk10,,23:28:08 19-Jan-2020,23:28:50 19-Jan-2020,42,A,-4.6499,-37.3536,CRC,0,0,,,,1.016,0.216,,0.5,14.0,-2,,,,,,,,,,,218,13,255,75,16,,,,,,,499,146,0,,,,
Julio Grande,195967,,Mk10,,21:00:14 20-Jan-2020,21:00:56 20-Jan-2020,42,2,-4.6556,-37.3549,CRC,0,0,,,,1.024,0.224,,0.5,6.0,-1,,,,,,,,,,,196,13,255,75,16,,,,,,,518,157,0,,,,
Julio Grande,195967,,Mk10,,12:32:17 21-Jan-2020,12:32:59 21-Jan-2020,42,B,-4.6479,-37.3503,CRC,0,0,,,,1.016,0.152,,0.5,6.0,-1,,,,,,,,,,,190,13,255,75,16,,,,,,,529,161,0,,,,
Julio Grande,195967,,Mk10,,,20:37:16 21-Jan-2020,,A,-4.6493,-37.3544,CRC,0,0,,9586,3.440,1.016,0.188,29.60,0.5,6.0,0,,,,,,,,,,,151,13,255,75,16,,,,,,,533,161,0,,,,
Julio Grande,195967,,Mk10,,,11:59:20 22-Jan-2020,,3,-4.6360,-37.3302,CRC,0,0,,9778,3.440,1.016,0.160,29.20,0.5,6.0,-1,,,,,,,,,,,200,13,255,75,16,,,,,,,551,174,0,,,,
Julio Grande,195967,,Mk10,,00:33:57 23-Jan-2020,00:34:39 23-Jan-2020,42,B,-4.6437,-37.3228,CRC,0,0,,,,1.016,0.144,,0.0,8.0,0,,,,,,,,,,,216,13,254,75,16,,,,,,,558,176,0,,,,
Julio Grande,195967,,Mk10,,10:45:38 28-Jan-2020,10:46:20 28-Jan-2020,42,A,-4.6426,-37.3725,CRC,0,0,,,,1.016,0.160,,0.5,6.0,-1,,,,,,,,,,,202,13,255,73,16,,,,,,,663,226,0,,,,
Julio Grande,195967,,Mk10,,,19:40:00 29-Jan-2020,,A,-4.6385,-37.3532,CRC,0,0,,12274,3.440,1.016,0.232,30.50,0.0,6.0,0,,,,,,,,,,,191,13,255,73,16,,,,,,,689,238,0,,,,
Julio Grande,195967,,Mk10,,21:25:44 29-Jan-2020,21:26:26 29-Jan-2020,42,0,-4.6508,-37.3416,CRC,0,0,,,,1.016,0.180,,1.0,6.0,0,,,,,,,,,,,125,13,255,73,16,,,,,,,690,238,0,,,,
Julio Grande,195967,,Mk10,,,23:06:21 29-Jan-2020,,0,-4.6392,-37.3374,CRC,0,0,,12338,3.440,1.016,0.168,30.10,0.5,6.0,-1,,,,,,,,,,,227,13,255,73,16,,,,,,,690,238,0,,,,
Julio Grande,195967,,Mk10,,12:19:59 30-Jan-2020,12:20:41 30-Jan-2020,42,B,-4.6516,-37.3752,CRC,0,0,,,,1.016,0.212,,0.0,6.0,0,,,,,,,,,,,204,13,255,73,16,,,,,,,702,244,0,,,,
Julio Grande,195967,,Mk10,,20:43:54 30-Jan-2020,20:44:36 30-Jan-2020,42,1,-4.6224,-37.3358,CRC,0,0,,,,1.016,0.240,,0.0,6.0,-1,,,,,,,,,,,215,13,255,73,16,,,,,,,709,247,0,,,,
Julio Grande,195967,,Mk10,,,01:25:33 31-Jan-2020,,0,-4.6203,-37.3380,CRC,0,0,,12786,3.440,1.024,0.176,29.80,0.5,8.0,-1,,,,,,,,,,,229,13,255,73,16,,,,,,,713,250,0,,,,
Julio Grande,195967,,Mk10,,21:00:55 31-Jan-2020,21:01:37 31-Jan-2020,42,B,-4.6606,-37.3363,CRC,0,0,,,,1.016,0.164,,1.5,8.0,-1,,,,,,,,,,,220,13,255,73,16,,,,,,,729,257,0,,,,
Julio Grande,195967,,Mk10,,11:22:54 02-Feb-2020,11:23:36 02-Feb-2020,42,B,-4.6577,-37.3311,CRC,0,0,,,,1.016,0.156,,0.5,8.0,-2,,,,,,,,,,,184,13,255,73,16,,,,,,,759,271,0,,,,
Julio Grande,195967,,Mk10,,,12:54:25 03-Feb-2020,,B,-4.6551,-37.3408,CRC,0,0,,14066,3.440,1.016,0.160,29.70,0.5,6.0,-1,,,,,,,,,,,218,13,255,73,16,,,,,,,781,283,0,,,,
Julio Grande,195967,,Mk10,,10:40:50 04-Feb-2020,10:41:32 04-Feb-2020,42,0,-4.6306,-37.3432,CRC,0,0,,,,1.016,0.252,,0.5,6.0,-1,,,,,,,,,,,108,13,255,73,16,,,,,,,802,295,0,,,,
Julio Grande,195967,,Mk10,,23:42:55 04-Feb-2020,23:43:37 04-Feb-2020,42,B,-4.6435,-37.3548,CRC,0,0,,,,1.016,0.156,,0.5,6.0,-1,,,,,,,,,,,208,13,255,73,16,,,,,,,809,296,0,,,,
Julio Grande,195967,,Mk10,,,19:26:15 05-Feb-2020,,,,,CRC,0,0,,14898,3.440,1.016,0.152,29.50,0.0,6.0,-1,,,,,,,,,,,81,13,255,73,16,,,,,,,825,303,0,,,,
Julio Grande,195967,,Mk10,,13:42:31 06-Feb-2020,13:43:13 06-Feb-2020,42,B,-4.6409,-37.3393,CRC,0,0,,,,1.016,0.204,,0.0,8.0,-1,,,,,,,,,,,143,13,255,73,16,,,,,,,839,309,0,,,,
Julio Grande,195967,,Mk10,,11:38:48 07-Feb-2020,11:39:30 07-Feb-2020,42,B,-4.6498,-37.3534,CRC,0,0,,,,1.016,0.172,,0.5,8.0,-2,,,,,,,,,,,224,13,255,73,16,,,,,,,854,315,0,,,,
Julio Grande,195967,,Mk10,,,10:22:30 08-Feb-2020,,0,-4.6385,-37.3427,CRC,0,0,,15922,3.440,1.016,0.256,29.30,1.5,6.0,-2,,,,,,,,,,,216,13,255,73,16,,,,,,,870,321,0,,,,
Julio Grande,195967,,Mk10,,00:44:43 09-Feb-2020,00:45:25 09-Feb-2020,42,B,-4.6348,-37.3497,CRC,0,0,,,,1.016,0.156,,0.5,8.0,-1,,,,,,,,,,,136,13,255,73,16,,,,,,,882,326,0,,,,
Julio Grande,195967,,Mk10,,,23:12:20 09-Feb-2020,,A,-4.6602,-37.3435,CRC,0,0,,16498,3.440,1.024,0.168,30.20,0.5,8.0,-1,,,,,,,,,,,94,13,255,73,16,,,,,,,894,328,0,,,,
Julio Grande,195967,,Mk10,,,19:08:57 10-Feb-2020,,A,-4.6450,-37.3393,,0,0,,16818,3.440,0.768,0.156,30.30,44.0,1008.0,1,,,,,,,,,,,,6,251,160,32776,,,,,,,,,0,,,,
Julio Grande,195967,,Mk10,,20:50:10 10-Feb-2020,20:50:52 10-Feb-2020,42,1,-4.6606,-37.3367,CRC,0,0,,,,1.016,0.248,,1.0,8.0,-1,,,,,,,,,,,246,13,255,73,16,,,,,,,913,338,0,,,,
Julio Grande,195967,,Mk10,,,08:11:08 12-Feb-2020,,B,-4.6251,-37.3542,CRC,0,0,,17458,3.376,1.016,0.252,29.60,0.5,8.0,-1,,,,,,,,,,,238,13,255,73,16,,,,,,,943,353,0,,,,
Julio Grande,195967,,Mk10,,,12:32:47 13-Feb-2020,,B,-4.6608,-37.3415,CRC,0,0,,17906,3.440,1.016,0.252,29.60,1.0,8.0,-1,,,,,,,,,,,176,13,255,73,16,,,,,,,960,357,0,,,,
Julio Grande,195967,,Mk10,,18:29:39 13-Feb-2020,18:30:21 13-Feb-2020,42,B,-4.6627,-37.3401,CRC,0,0,,,,1.024,0.160,,0.5,8.0,-1,,,,,,,,,,,189,13,255,73,16,,,,,,,963,357,0,,,,
Julio Grande,195967,,Mk10,,,07:17:09 14-Feb-2020,,A,-4.6303,-37.3407,CRC,0,0,,18226,3.440,1.016,0.168,29.10,0.0,6.0,0,,,,,,,,,,,161,13,255,73,16,,,,,,,975,363,0,,,,
Julio Grande,195967,,Mk10,,21:36:12 14-Feb-2020,21:36:54 14-Feb-2020,42,A,-4.6689,-37.3260,CRC,0,0,,,,1.016,0.184,,0.5,6.0,0,,,,,,,,,,,187,13,255,73,16,,,,,,,983,365,0,,,,
Julio Grande,195967,,Mk10,,,10:10:22 15-Feb-2020,,A,-4.6514,-37.3465,CRC,0,0,,18674,3.440,1.016,0.148,29.40,0.5,6.0,0,,,,,,,,,,,195,13,255,73,16,,,,,,,994,371,0,,,,
Julio Grande,195967,,Mk10,,,08:30:56 16-Feb-2020,,A,-4.6412,-37.3425,CRC,0,0,,19058,3.440,1.016,0.156,29.60,0.0,6.0,-1,,,,,,,,,,,219,13,255,73,16,,,,,,,1011,377,0,,,,
Julio Grande,195967,,Mk10,,,00:08:25 17-Feb-2020,,0,-4.6595,-37.3612,CRC,0,0,,19314,3.440,1.016,0.212,29.90,1.0,6.0,-1,,,,,,,,,,,204,13,255,73,16,,,,,,,1022,382,0,,,,
Julio Grande,195967,,Mk10,,,12:25:29 18-Feb-2020,,B,-4.6635,-37.3413,CRC,0,0,,19954,3.440,1.016,0.232,29.20,0.5,8.0,0,,,,,,,,,,,154,13,255,73,16,,,,,,,1054,398,0,,,,
Julio Grande,195967,,Mk10,,09:07:29 20-Feb-2020,09:08:11 20-Feb-2020,42,1,-4.6277,-37.3422,CRC,0,0,,,,1.016,0.152,,0.5,8.0,-1,,,,,,,,,,,213,12,255,73,16,,,,,,,1085,410,0,,,,
Julio Grande,195967,,Mk10,,,11:38:25 20-Feb-2020,,A,-4.6243,-37.3447,,0,0,,20786,3.440,1.016,0.164,29.20,76.5,8.0,-1,,,,,,,,,,,,12,253,73,32517,,,,,,,,,0,,,,
