DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
Perninha,226072,,Mk10,,20:38:53 20-Jan-2022,20:39:02 20-Jan-2022,9,0,0.1280,-50.2618,CRC,0,0,,,,1.192,0.160,,-1.0,0.0,3,,,,,,,,,,,255,255,255,81,,,,,,,,124,37,0,,,,
Perninha,226072,,Mk10,,,10:33:00 21-Jan-2022,,0,-3.9025,-32.3548,CRC,0,0,,1705,3.312,1.192,0.140,28.00,-1.5,12.0,2,,,,,,,,,,,255,24,255,81,16,,,,,,,137,40,0,,,,
Perninha,226072,,Mk10,,23:11:32 21-Jan-2022,23:11:42 21-Jan-2022,10,B,-3.9114,-32.2216,CRC,0,0,,,,1.192,0.136,,-2.0,12.0,4,,,,,,,,,,,253,24,255,81,16,,,,,,,148,41,0,,,,
Perninha,226072,,Mk10,,,19:38:44 22-Jan-2022,,0,-3.8195,-32.5027,CRC,0,0,,2089,3.312,1.192,0.140,28.20,-1.5,22.0,4,,,,,,,,,,,255,19,255,81,16,,,,,,,167,48,0,,,,
Perninha,226072,,Mk10,,12:41:28 24-Jan-2022,12:41:38 24-Jan-2022,10,2,-3.8638,-32.4334,CRC,0,0,,,,1.192,0.152,,-2.0,20.0,4,,,,,,,,,,,212,17,255,81,16,,,,,,,217,82,0,,,,
Perninha,226072,,Mk10,,09:38:56 25-Jan-2022,09:39:06 25-Jan-2022,10,0,-3.8709,-32.3933,CRC,0,0,,,,1.192,0.144,,-1.5,26.0,4,,,,,,,,,,,255,15,255,81,16,,,,,,,241,93,0,,,,
Perninha,226072,,Mk10,,,21:37:38 25-Jan-2022,,A,-3.8745,-32.4056,CRC,0,0,,2985,3.248,1.192,0.244,28.20,-2.0,26.0,4,,,,,,,,,,,196,15,255,81,16,,,,,,,254,99,0,,,,
Perninha,226072,,Mk10,,,12:41:46 29-Jan-2022,,0,-3.8858,-32.4308,CRC,0,0,,4009,3.312,1.192,0.152,28.00,-2.0,24.0,4,,,,,,,,,,,82,15,255,81,16,,,,,,,347,137,0,,,,
Perninha,226072,,Mk10,,11:27:25 30-Jan-2022,11:27:36 30-Jan-2022,11,0,-3.8808,-32.4002,CRC,0,0,,,,1.192,0.208,,-2.0,24.0,4,,,,,,,,,,,255,15,255,81,16,,,,,,,371,146,0,,,,
Perninha,226072,,Mk10,,11:35:54 31-Jan-2022,11:36:05 31-Jan-2022,11,0,-3.8631,-32.4145,CRC,0,0,,,,1.192,0.140,,-1.5,28.0,4,,,,,,,,,,,237,15,255,81,16,,,,,,,400,162,0,,,,
