DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
Perninha,226072,,Mk10,11:00:00 21-Jan-2022,,,,0.0,28.0,Status
Perninha,226072,,Mk10,20:00:00 22-Jan-2022,,,,0.0,28.2,Status
Perninha,226072,,Mk10,22:00:00 25-Jan-2022,,,,0.0,28.2,Status
Perninha,226072,,Mk10,13:00:00 29-Jan-2022,,,,0.0,28.0,Status
Perninha,226072,,Mk10,12:00:00 01-Feb-2022,,,,0.0,28.2,Status
Perninha,226072,,Mk10,09:00:00 12-Feb-2022,,,,0.0,27.9,Status
Perninha,226072,,Mk10,23:00:00 13-Feb-2022,,,,0.0,28.4,Status
Perninha,226072,,Mk10,07:00:00 14-Feb-2022,,,,0.0,28.0,Status
Perninha,226072,,Mk10,12:00:00 14-Feb-2022,,,,0.0,28.2,Status
Perninha,226072,,Mk10,12:00:00 15-Feb-2022,,,,0.0,28.2,Status
Perninha,226072,,Mk10,19:00:00 18-Feb-2022,,,,0.0,28.2,Status
Perninha,226072,,Mk10,09:00:00 19-Feb-2022,,,,0.0,27.9,Status
Perninha,226072,,Mk10,09:00:00 20-Feb-2022,,,,0.0,27.9,Status
Perninha,226072,,Mk10,08:00:00 22-Feb-2022,,,,0.0,28.0,Status
Perninha,226072,,Mk10,14:00:00 23-Feb-2022,,,,0.0,28.2,Status
Perninha,226072,,Mk10,23:00:00 24-Feb-2022,,,,0.0,28.4,Status
Perninha,226072,,Mk10,11:00:00 02-Mar-2022,,,,0.0,28.5,Status
Perninha,226072,,Mk10,11:00:00 05-Mar-2022,,,,0.0,28.6,Status
Perninha,226072,,Mk10,09:00:00 06-Mar-2022,,,,0.0,28.4,Status
Perninha,226072,,Mk10,12:00:00 10-Mar-2022,,,,0.0,28.5,Status
Perninha,226072,,Mk10,08:00:00 12-Mar-2022,,,,0.0,28.3,Status
Perninha,226072,,Mk10,12:00:00 13-Mar-2022,,,,0.0,28.5,Status
Perninha,226072,,Mk10,09:00:00 18-Mar-2022,,,,0.0,28.4,Status
Perninha,226072,,Mk10,20:00:00 20-Mar-2022,,,,0.0,29.1,Status
Perninha,226072,,Mk10,11:00:00 23-Mar-2022,,,,0.0,28.6,Status
Perninha,226072,,Mk10,12:00:00 24-Mar-2022,,,,0.0,28.5,Status
Perninha,226072,,Mk10,08:00:00 26-Mar-2022,,,,0.0,28.5,Status
Perninha,226072,,Mk10,00:00:00 01-Apr-2022,,,,0.0,28.4,Status
Perninha,226072,,Mk10,11:00:00 09-Apr-2022,,,,0.0,28.5,Status
Perninha,226072,,Mk10,09:00:00 11-Apr-2022,,,,0.0,28.6,Status
Perninha,226072,,Mk10,10:00:00 14-Apr-2022,,,,0.0,28.7,Status
Perninha,226072,,Mk10,14:00:00 14-Apr-2022,,,,0.0,29.0,Status
Perninha,226072,,Mk10,00:00:00 16-Apr-2022,,,,0.0,29.0,Status
Perninha,226072,,Mk10,07:00:00 19-Apr-2022,,,,0.0,28.8,Status
Perninha,226072,,Mk10,12:00:00 20-Apr-2022,,,,0.0,28.9,Status
Perninha,226072,,Mk10,09:00:00 22-Apr-2022,,,,0.0,28.7,Status
Perninha,226072,,Mk10,12:00:00 26-Apr-2022,,,,0.0,29.0,Status
Perninha,226072,,Mk10,20:00:00 26-Apr-2022,,,,0.0,29.2,Status
Perninha,226072,,Mk10,09:00:00 01-May-2022,,,,0.0,28.8,Status
Perninha,226072,,Mk10,11:00:00 12-May-2022,,,,0.0,28.4,Status
Perninha,226072,,Mk10,12:00:00 13-May-2022,,,,0.0,28.6,Status
Perninha,226072,,Mk10,08:00:00 17-May-2022,,,,0.0,28.6,Status
Perninha,226072,,Mk10,00:00:00 21-May-2022,,,,0.0,28.7,Status
Perninha,226072,,Mk10,11:00:00 21-May-2022,,,,0.0,28.6,Status
Perninha,226072,,Mk10,12:00:00 25-May-2022,,,,0.0,28.8,Status
Perninha,226072,,Mk10,09:00:00 28-May-2022,,,,0.0,28.4,Status
Perninha,226072,,Mk10,11:00:00 29-May-2022,,,,0.0,28.6,Status
Perninha,226072,,Mk10,10:00:00 04-Jun-2022,,,,0.0,28.3,Status
Perninha,226072,,Mk10,20:00:00 04-Jun-2022,,,,0.0,28.7,Status
Perninha,226072,,Mk10,12:00:00 05-Jun-2022,,,,0.0,28.6,Status
Perninha,226072,,Mk10,07:00:00 08-Jun-2022,,,,0.0,28.4,Status
Perninha,226072,,Mk10,10:00:00 11-Jun-2022,,,,0.0,28.2,Status
Perninha,226072,,Mk10,10:00:00 13-Jun-2022,,,,0.0,28.4,Status
Perninha,226072,,Mk10,10:00:00 16-Jun-2022,,,,0.0,28.2,Status
Perninha,226072,,Mk10,10:00:00 19-Jun-2022,,,,0.0,28.4,Status
Perninha,226072,,Mk10,13:00:00 23-Jun-2022,,,,0.0,28.4,Status
Perninha,226072,,Mk10,11:00:00 24-Jun-2022,,,,0.0,28.3,Status
Perninha,226072,,Mk10,09:00:00 26-Jun-2022,,,,0.0,28.0,Status
Perninha,226072,,Mk10,08:00:00 29-Jun-2022,,,,0.0,28.1,Status
Perninha,226072,,Mk10,10:00:00 01-Jul-2022,,,,0.0,28.2,Status
Perninha,226072,,Mk10,23:00:00 01-Jul-2022,,,,0.0,28.4,Status
Perninha,226072,,Mk10,09:00:00 07-Jul-2022,,,,0.0,28.0,Status
Perninha,226072,,Mk10,10:00:00 15-Jul-2022,,,,0.0,27.6,Status
