DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
Perninha,226072,,Mk10,08:00:00 20-Jan-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,20:00:00 20-Jan-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,08:00:00 21-Jan-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 21-Jan-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,08:00:00 22-Jan-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 22-Jan-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 23-Jan-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,20:00:00 23-Jan-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 24-Jan-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 24-Jan-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 25-Jan-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 25-Jan-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,08:00:00 26-Jan-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,20:00:00 26-Jan-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 27-Jan-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,20:00:00 27-Jan-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 28-Jan-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,20:00:00 28-Jan-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 29-Jan-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 29-Jan-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 30-Jan-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 30-Jan-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 31-Jan-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 31-Jan-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 01-Feb-2022,,,,0.000000,0.000000,Status,,,
Perninha,226072,,Mk10,20:00:00 01-Feb-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 02-Feb-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,20:00:00 02-Feb-2022,,,,0.000000,0.000000,Fast-GPS,,,
Perninha,226072,,Mk10,08:00:00 03-Feb-2022,,,,0.000000,0.000000,Fast-GPS,,,
