DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
Perninha,226072,Mk10,DS,4,0,0,15,15,20:39:09 20-Jan-2022,SR,0,0.1280,-50.2618,0.1280,-50.2618,50,,401677588,-120
Perninha,226072,Mk10,DS,1,0,0,,,00:18:47 21-Jan-2022,MB,Z,-0.5046,-49.9463,-0.5046,-49.9463,1,,401676190,-131
Perninha,226072,Mk10,DS,2,0,0,209,209,07:28:29 21-Jan-2022,SR,B,-3.9239,-32.6614,0.0132,-15.1348,8,,401677588,-123
Perninha,226072,Mk10,DS,5,0,2,15,14,08:08:22 21-Jan-2022,NP,0,-3.8851,-32.6499,-3.8851,-32.6499,48,,401677482,-137
Perninha,226072,Mk10,DS,3,0,1,137,15,09:10:54 21-Jan-2022,SR,A,-3.8649,-32.4277,-3.8649,-32.4277,6,,401677542,-131
Perninha,226072,Mk10,DS,6,0,0,15,14,09:29:06 21-Jan-2022,NK,0,-3.8933,-32.4235,-3.8933,-32.4235,56,,401677540,-126
Perninha,226072,Mk10,DS,6,0,1,15,15,10:33:07 21-Jan-2022,MC,0,-3.9025,-32.3548,-3.9025,-32.3548,57,,401677556,-126
Perninha,226072,Mk10,DS,2,0,0,15,15,12:01:15 21-Jan-2022,MC,B,-3.8967,-32.2636,-3.8967,-32.2636,8,,401677562,-125
Perninha,226072,Mk10,DS,10,0,1,18,14,20:03:04 21-Jan-2022,SR,0,-3.9131,-32.3602,-3.9131,-32.3602,58,,401677543,-121
Perninha,226072,Mk10,DS,1,0,0,,,23:11:41 21-Jan-2022,MC,B,-3.9114,-32.2216,-3.9114,-32.2216,8,,401677573,-120
Perninha,226072,Mk10,DS,3,0,2,15,15,00:29:34 22-Jan-2022,NN,A,-3.8911,-32.5234,-3.8911,-32.5234,8,,401677521,-130
Perninha,226072,Mk10,DS,1,0,1,,,07:50:58 22-Jan-2022,NP,B,-3.8568,-32.5027,-3.8568,-32.5027,8,,401677545,-136
Perninha,226072,Mk10,DS,6,0,0,15,15,08:38:42 22-Jan-2022,SR,1,-3.8430,-32.4726,-3.8430,-32.4726,58,,401677501,-121
Perninha,226072,Mk10,DS,3,0,1,337,200,10:48:57 22-Jan-2022,MB,A,-3.8824,-32.4232,-3.8824,-32.4232,7,,401677547,-130
Perninha,226072,Mk10,DS,2,0,0,200,200,10:50:36 22-Jan-2022,NK,B,-3.8793,-32.4194,-3.8793,-32.4194,6,,401677556,-128
Perninha,226072,Mk10,DS,6,0,0,18,15,11:47:04 22-Jan-2022,MC,1,-3.8908,-32.4127,-3.8908,-32.4127,58,,401677536,-115
Perninha,226072,Mk10,DS,1,0,1,,,12:30:33 22-Jan-2022,MB,B,-3.8971,-32.3981,-3.8971,-32.3981,8,,401677544,-134
Perninha,226072,Mk10,DS,6,0,1,18,15,13:22:30 22-Jan-2022,NN,0,-3.8751,-32.3916,-3.8751,-32.3916,48,,401677534,-127
Perninha,226072,Mk10,DS,11,0,2,15,15,19:39:13 22-Jan-2022,SR,0,-3.8195,-32.5027,-3.8195,-32.5027,58,,401677550,-124
