DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
161639,161639,UT,19:55:56 21-Mar-2017,,,A,-25.5956,-48.3348,CRC 10.2,19:55:56 21-Mar-2017,Status,10,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,UT,20:01:35 21-Mar-2017,,,A,-25.5956,-48.3348,CRC 76.198,20:01:35 21-Mar-2017,Status,73,144,90,28,44,182,213,106,6,147,218,210,20,3,201,4,101,223,255,72,144,131,77,,,,,,,,,
161639,161639,UT,09:53:32 28-Mar-2017,,,,,,CRC 10.0,09:53:32 28-Mar-2017,Status,10,128,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,UT,21:22:17 30-Mar-2017,,,,,,CRC 11.7,21:22:17 30-Mar-2017,Status,75,39,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,UT,12:16:54 02-Apr-2017,,,1,-25.4781,-48.4320,CRC 163.252,,,32,80,35,135,209,160,56,122,12,238,206,80,103,255,65,252,147,11,210,,,,,,,,,,,,,
161639,161639,UT,21:08:00 02-Apr-2017,,,B,-25.4757,-48.4198,CRC 10.0,21:08:00 02-Apr-2017,Status,26,17,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,UT,04:55:49 03-Apr-2017,,,B,-25.4781,-48.4262,CRC 94.66,,,32,80,64,0,0,0,0,0,0,0,70,253,8,34,66,66,0,0,0,,,,,,,,,,,,,
161639,161639,UT,09:38:15 03-Apr-2017,,,3,-25.4814,-48.4265,CRC 60.84,,,32,80,64,0,0,0,128,0,32,0,70,253,128,0,32,84,227,249,1,,,,,,,,,,,,,
161639,161639,UT,06:21:46 04-Apr-2017,,,A,-25.5356,-48.4435,CRC 168.35,06:21:52 04-Apr-2017,Status,85,16,94,142,8,53,212,232,2,25,93,22,84,11,145,18,11,119,22,209,192,0,0,,,,,,,,,
161639,161639,UT,09:06:49 04-Apr-2017,,,B,-25.4869,-48.4829,CRC 150.249,12:06:56 21-Apr-2017,Status,82,208,90,12,57,52,196,218,10,176,110,21,92,7,189,50,135,54,38,209,16,64,32,,,,,,,,,
161639,161639,UT,11:33:58 04-Apr-2017,,,1,-25.4852,-48.5169,CRC 1.12,11:33:58 04-Apr-2017,Status,1,8,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,UT,11:35:31 04-Apr-2017,,,1,-25.4852,-48.5169,CRC 142.172,11:35:38 04-Apr-2017,Status,81,208,90,12,40,52,212,234,2,46,57,148,148,12,39,16,3,71,22,211,23,132,65,,,,,,,,,
161639,161639,UT,13:17:48 04-Apr-2017,,,B,-25.4679,-48.5464,CRC 4.62,03:14:00 01-Apr-2017,Status,64,144,90,12,40,52,213,234,0,140,224,57,209,73,122,1,240,126,1,191,108,234,169,,,,,,,,,
