DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
161639,161639,0.500000,UT,,18:13:29 21-Mar-2017,18:13:29 21-Mar-2017,0,3,-25.5683,-48.3609,CRC,,,,280,3.525,,,28.95,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
161639,161639,0.500000,UT,,,18:14:31 21-Mar-2017,,3,-25.5683,-48.3609,,,,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,18:15:02 21-Mar-2017,,3,-25.5683,-48.3609,,,,,,,,,29.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,18:16:04 21-Mar-2017,18:16:04 21-Mar-2017,0,3,-25.5683,-48.3609,CRC,,,,285,3.500,,,29.00,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
161639,161639,0.500000,UT,,,18:17:37 21-Mar-2017,,3,-25.5683,-48.3609,,,,,,,,,28.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,1.00a,,18:18:07 21-Mar-2017,,3,-25.5683,-48.3609,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,18:19:09 21-Mar-2017,,3,-25.5683,-48.3609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,19:58:00 21-Mar-2017,,A,-25.5956,-48.3348,,,,,,,,,29.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,23:16:38 22-Mar-2017,,B,-25.4439,-48.4065,,,,,,,,,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,1.00a,,23:17:35 22-Mar-2017,,B,-25.4439,-48.4065,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,09:57:36 24-Mar-2017,,,,,,,,,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,21:04:22 24-Mar-2017,,,,,,,,,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,00:29:09 25-Mar-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,17:23:19 26-Mar-2017,,,,,,,,,,,,,28.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,21:29:56 26-Mar-2017,,,,,,,,,,,,,26.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,05:44:51 30-Mar-2017,,,,,,,,,,,,,25.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,23:04:49 30-Mar-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,18:01:39 31-Mar-2017,,A,-25.4834,-48.4540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,18:04:52 31-Mar-2017,,A,-25.4834,-48.4540,,,,,,,,,26.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,1.00a,,18:05:23 31-Mar-2017,,A,-25.4834,-48.4540,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,22:43:46 31-Mar-2017,22:43:41 31-Mar-2017,-4,B,-25.4905,-48.4462,CRC,,,,1185,3.425,,,25.60,,,,,,,,,,,,,,65,20,,,,,,,,,0,,,
161639,161639,0.500000,UT,,,23:18:08 31-Mar-2017,,B,-25.4901,-48.4480,,,,,1187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,05:25:29 01-Apr-2017,,B,-25.4955,-48.4301,,,,,,,,,25.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,1.00a,,10:58:59 01-Apr-2017,,B,-25.4816,-48.4261,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,17:46:13 01-Apr-2017,,B,-25.4816,-48.4108,,,,,1259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,20:08:31 01-Apr-2017,,B,-25.4776,-48.4195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,12:20:57 02-Apr-2017,,1,-25.4781,-48.4320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,12:21:48 02-Apr-2017,12:21:43 02-Apr-2017,-4,1,-25.4781,-48.4320,CRC,,,,1310,3.425,,,25.10,,,,,,,,,,,,,,87,21,,,,,,,,,1,,,
161639,161639,0.500000,UT,,,12:22:19 02-Apr-2017,,1,-25.4781,-48.4320,,,,,1311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,21:25:42 02-Apr-2017,,B,-25.4756,-48.4205,,,,,,,,,25.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,09:39:06 03-Apr-2017,09:38:59 03-Apr-2017,-6,3,-25.4814,-48.4265,CRC,,,,1395,3.425,,,25.10,,,,,,,,,,,,,,90,21,,,,,,,,,2,,,
161639,161639,0.500000,UT,,,09:39:51 03-Apr-2017,,3,-25.4814,-48.4265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,09:42:48 03-Apr-2017,,3,-25.4814,-48.4265,,,,,1397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,1.00a,,10:08:37 03-Apr-2017,,B,-25.4814,-48.4262,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,06:23:56 04-Apr-2017,,A,-25.5356,-48.4435,,,,,1481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,06:24:29 04-Apr-2017,,A,-25.5356,-48.4435,,,,,,,,,25.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,08:21:15 04-Apr-2017,,B,-25.4810,-48.5083,,,,,,,,,24.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,08:24:42 04-Apr-2017,08:24:35 04-Apr-2017,-6,B,-25.4810,-48.5083,CRC,,,,1495,3.425,,,25.30,,,,,,,,,,,,,,83,22,,,,,,,,,4,,,
161639,161639,0.500000,UT,,,08:33:03 04-Apr-2017,,B,-25.5238,-48.4628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,1.00a,,09:07:37 04-Apr-2017,,B,-25.4869,-48.4829,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,1.00a,,09:55:56 04-Apr-2017,,B,-25.4833,-48.5174,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,09:59:48 04-Apr-2017,,B,-25.4833,-48.5174,,,,,1524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,10:14:04 04-Apr-2017,,A,-25.4812,-48.5026,,,,,1529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,10:15:35 04-Apr-2017,10:15:28 04-Apr-2017,-6,A,-25.4812,-48.5026,CRC,,,,1530,3.425,,,25.25,,,,,,,,,,,,,,134,22,,,,,,,,,2,,,
161639,161639,0.500000,UT,,,10:20:40 04-Apr-2017,,A,-25.4812,-48.5026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,11:37:50 04-Apr-2017,,1,-25.4852,-48.5169,,,,,1557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,11:39:26 04-Apr-2017,,1,-25.4852,-48.5169,,,,,,,,,25.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,11:43:32 04-Apr-2017,,1,-25.4852,-48.5169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,13:20:19 04-Apr-2017,,B,-25.4679,-48.5464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,17:18:01 04-Apr-2017,,B,-25.4635,-48.5387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,1.00a,,19:04:33 04-Apr-2017,,B,-25.4346,-48.5640,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,,20:13:39 04-Apr-2017,,2,-25.4904,-48.6239,,,,,,,,,26.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
161639,161639,0.500000,UT,,20:19:23 04-Apr-2017,20:19:16 04-Apr-2017,-6,2,-25.4904,-48.6239,CRC,,,,1690,3.400,,,26.55,,,,,,,,,,,,,,129,22,,,,,,,,,0,,,
161639,161639,0.500000,UT,,,20:19:56 04-Apr-2017,,2,-25.4904,-48.6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
