DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
161639,161639,UT,Strong,21-Mar-2017,18:13:29,21-Mar-2017,18:13:29
161639,161639,UT,Strong,14-Apr-2017,08:05:13,14-Apr-2017,08:05:01
