DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
169274,169274,UT,08:46:01 26-Apr-2017,,,A,27.8146,-71.9869,CRC 229.157,08:45:57 26-Apr-2017,Status,92,176,90,12,40,168,69,52,61,34,222,86,22,1,235,156,1,255,255,195,64,0,64,,,,,,,,,
169274,169274,UT,23:06:40 27-Apr-2017,,,A,30.4385,-84.2685,CRC 225.35,23:06:36 27-Apr-2017,Status,92,48,90,12,40,168,69,52,29,220,105,22,84,5,31,22,1,255,255,213,32,0,0,,,,,,,,,
169274,169274,UT,23:09:18 27-Apr-2017,,,A,30.4385,-84.2685,CRC 10.63,23:41:10 27-Apr-2017,Status,65,80,90,12,40,168,69,52,61,222,146,150,86,5,41,24,1,191,255,148,240,4,0,,,,,,,,,
169274,169274,UT,22:58:52 28-Apr-2017,,,B,30.3769,-84.3262,CRC 4.0,22:58:52 28-Apr-2017,Status,68,111,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169274,169274,UT,15:00:36 30-Apr-2017,,,,,,CRC 10.8,,,138,64,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169274,169274,UT,13:46:45 01-May-2017,,,B,30.3674,-84.4025,CRC 92.220,13:46:45 01-May-2017,Status,75,156,120,227,135,20,56,97,240,96,196,135,142,138,142,13,15,91,20,30,29,60,60,,,,,,,,,
169274,169274,UT,20:07:11 04-May-2017,,,,,,CRC 238.4,20:07:05 04-May-2017,Status,93,208,90,12,40,168,69,52,50,80,113,91,1,95,32,49,161,176,59,161,139,34,161,,,,,,,,,
169274,169274,UT,22:46:08 04-May-2017,,,B,21.3079,-57.3680,CRC 207.196,22:46:08 04-May-2017,Status,89,240,90,12,40,168,69,52,252,7,221,102,91,239,8,187,52,90,164,60,150,2,52,,,,,,,,,
169274,169274,UT,11:02:41 06-May-2017,,,B,25.7504,-79.2336,,,,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169274,169274,UT,11:12:38 06-May-2017,,,B,25.7504,-79.2336,Length 23?,04:01:31 04-Nov-2017,Fast-GPS,205,144,128,191,115,27,21,33,78,244,21,153,184,119,49,224,199,28,41,20,114,245,247,,,,,,,,,
169274,169274,UT,13:45:51 06-May-2017,,,B,25.7333,-79.1593,CRC 14.11,13:45:51 06-May-2017,Status,30,0,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169274,169274,UT,15:23:38 06-May-2017,,,1,25.7687,-79.2824,CRC 11.6,,,155,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169274,169274,UT,15:25:57 06-May-2017,,,1,25.7687,-79.2824,CRC 207.197,15:25:51 06-May-2017,Status,89,240,90,12,40,168,69,52,51,61,156,216,144,0,8,79,254,255,255,255,0,0,7,,,,,,,,,
169274,169274,UT,23:26:02 06-May-2017,,,A,25.7362,-79.2944,CRC 167.13,23:25:57 06-May-2017,Status,84,240,90,12,40,168,69,52,51,93,158,88,20,23,176,54,67,131,31,182,21,192,55,,,,,,,,,
169274,169274,UT,00:59:18 07-May-2017,,,B,25.7337,-79.2923,CRC 158.148,00:59:13 07-May-2017,Status,83,208,90,12,40,168,69,52,51,131,179,88,82,91,11,20,45,75,149,66,250,76,74,,,,,,,,,
169274,169274,UT,01:07:44 07-May-2017,,,B,25.7302,-79.2958,CRC 43.221,01:07:38 07-May-2017,Status,69,112,90,12,40,168,69,52,51,132,121,151,18,24,37,14,12,227,16,247,200,7,195,,,,,,,,,
169274,169274,UT,02:34:33 07-May-2017,,,2,25.7346,-79.2792,CRC 128.57,02:34:28 07-May-2017,Status,80,16,90,12,40,168,69,52,51,138,39,22,20,24,117,14,1,95,17,194,32,16,128,,,,,,,,,
169274,169274,UT,22:37:00 07-May-2017,,,A,25.7343,-79.2822,CRC 146.184,22:36:54 07-May-2017,Status,82,80,90,12,40,168,69,52,51,218,77,150,22,25,111,18,1,102,17,211,224,2,0,,,,,,,,,
169274,169274,UT,23:00:02 07-May-2017,,,3,25.7336,-79.2848,CRC 107.185,22:59:56 07-May-2017,Status,77,112,90,12,40,168,69,52,51,219,190,30,114,137,187,19,16,143,77,111,252,80,159,,,,,,,,,
169274,169274,UT,00:07:20 08-May-2017,,,1,25.7405,-79.2789,CRC 99.248,00:07:20 08-May-2017,Status,76,112,90,76,40,168,69,53,48,0,115,150,84,25,181,19,156,63,192,66,185,42,37,,,,,,,,,
169274,169274,UT,03:59:08 08-May-2017,,,A,25.7266,-79.2834,CRC 15.4,,,207,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169274,169274,UT,10:10:28 08-May-2017,,,B,25.7314,-79.2822,CRC 241.43,10:27:25 08-May-2017,Status,94,48,90,12,40,168,69,52,52,41,182,108,205,147,100,205,178,99,100,212,51,156,72,,,,,,,,,
169274,169274,UT,22:08:01 08-May-2017,,,3,25.7260,-79.2813,CRC 110.50,22:08:01 08-May-2017,Status,77,208,90,12,40,168,69,53,23,111,139,173,172,164,208,199,238,99,254,96,159,251,164,,,,,,,,,
169274,169274,UT,22:23:19 08-May-2017,,,B,25.7259,-79.2809,CRC 0.12,22:23:15 08-May-2017,Status,64,16,90,12,40,168,69,52,52,89,115,216,2,95,163,196,123,233,222,34,255,255,255,,,,,,,,,
169274,169274,UT,22:53:21 08-May-2017,,,B,25.7235,-79.2853,CRC 129.114,22:53:21 08-May-2017,Status,80,61,133,246,8,168,150,166,182,18,18,142,179,61,117,202,172,163,22,252,200,77,129,,,,,,,,,
169274,169274,UT,23:41:38 08-May-2017,,,A,25.7245,-79.2776,CRC 222.128,04:41:46 08-May-2017,Status,91,208,90,12,40,168,69,52,36,18,155,131,134,83,39,211,50,62,139,112,69,142,29,,,,,,,,,
169274,169274,UT,11:17:48 09-May-2017,,,B,25.7348,-79.2591,CRC 12.11,11:17:42 09-May-2017,Status,65,144,90,12,40,168,69,52,52,173,26,149,214,28,43,20,1,216,15,210,16,0,1,,,,,,,,,
169274,169274,UT,13:09:49 09-May-2017,,,B,25.7286,-79.2673,CRC 79.217,02:32:10 05-May-2017,Status,73,240,90,12,8,140,69,185,146,138,2,152,70,201,194,12,75,229,140,217,242,38,202,,,,,,,,,
169274,169274,UT,23:33:02 09-May-2017,,,B,25.7386,-79.2799,CRC 105.189,23:32:56 09-May-2017,Status,77,48,90,12,40,168,69,52,52,222,14,22,214,28,233,18,1,184,15,213,95,253,43,,,,,,,,,
169274,169274,UT,02:26:15 10-May-2017,,,B,25.7313,-79.2854,CRC 222.242,02:26:09 10-May-2017,Status,91,208,90,12,40,168,69,52,53,9,162,87,148,29,67,18,1,135,48,196,17,12,195,,,,,,,,,
169274,169274,UT,03:13:32 10-May-2017,,,B,25.7274,-79.2889,CRC 255.123,18:13:25 14-May-2017,Status,95,240,90,12,40,174,167,54,55,72,214,75,182,124,240,156,152,255,40,23,219,199,48,,,,,,,,,
169274,169274,UT,03:14:56 10-May-2017,,,B,25.7274,-79.2889,CRC 10.8,03:14:56 10-May-2017,Status,90,17,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169274,169274,UT,00:06:52 11-May-2017,,,B,25.7155,-79.3018,CRC 148.199,00:06:46 11-May-2017,Status,82,144,90,12,40,168,69,52,53,128,107,148,19,18,169,221,98,232,183,37,145,131,0,,,,,,,,,
169274,169274,UT,02:59:43 11-May-2017,,,B,25.7292,-79.2759,CRC 218.187,02:59:37 11-May-2017,Status,91,80,90,12,40,168,69,52,53,139,185,85,212,30,181,18,1,173,15,213,112,16,10,,,,,,,,,
