DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
169274,169274,0.500000,UT,,,08:44:58 26-Apr-2017,,A,27.8146,-71.9869,,,,,,,,,13.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
169274,169274,0.500000,UT,,,08:47:35 26-Apr-2017,,A,27.8146,-71.9869,,,,,,,,,13.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
169274,169274,0.500000,UT,,,23:07:12 27-Apr-2017,,A,30.4385,-84.2685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169274,169274,0.500000,UT,,,23:20:50 27-Apr-2017,,A,30.4378,-84.2693,,,,,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169274,169274,0.500000,UT,,,23:21:21 27-Apr-2017,,A,30.4378,-84.2693,,,,,,,,,27.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
169274,169274,0.500000,UT,1.00a,,23:21:53 27-Apr-2017,,A,30.4378,-84.2693,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169274,169274,0.500000,UT,,23:22:20 27-Apr-2017,23:22:24 27-Apr-2017,4,2,30.4301,-84.2784,CRC,,,,685,3.475,,,27.40,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
169274,169274,0.500000,UT,1.00a,,23:24:30 27-Apr-2017,,2,30.4301,-84.2784,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169274,169274,0.500000,UT,,,23:25:33 27-Apr-2017,,2,30.4301,-84.2784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169274,169274,0.500000,UT,,,22:57:49 28-Apr-2017,,B,30.3769,-84.3262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169274,169274,0.500000,UT,,,13:48:19 01-May-2017,,B,30.3674,-84.4025,,,,,,,,,25.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
169274,169274,0.500000,UT,,,14:32:21 01-May-2017,,A,30.3973,-84.3456,,,,,1677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169274,169274,0.500000,UT,,,14:34:58 01-May-2017,,A,30.3973,-84.3456,,,,,1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169274,169274,0.500000,UT,1.00a,,14:36:01 01-May-2017,,A,30.3973,-84.3456,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169274,169274,0.500000,UT,1.00a,,15:04:54 02-May-2017,,Z,26.4237,-83.3350,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169274,169274,0.500000,UT,,15:05:21 02-May-2017,15:05:25 02-May-2017,4,Z,26.4237,-83.3350,CRC,,,,1990,3.450,,,27.25,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
