Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
6056,169274,3,NP,A,1,26-Apr-2017,08:45:29,27.8146,-71.9869,,401677279,-135,40,0,26-Apr-2017,08:44:58,30.4287,-84.0727,157,5011,35174,713,93,,,66,53,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169274,23,NP,A,1,26-Apr-2017,08:45:29,27.8146,-71.9869,,401677279,-135,40,0,26-Apr-2017,08:46:01,30.4287,-84.0727,157,5011,35174,713,93,,,92,176,90,12,40,168,69,52,61,34,222,86,22,1,235,156,1,255,255,195,64,0,64,,,,,,,,,
6056,169274,3,NP,A,1,26-Apr-2017,08:45:29,27.8146,-71.9869,,401677279,-135,40,0,26-Apr-2017,08:47:35,30.4287,-84.0727,157,5011,35174,713,93,,,71,52,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169274,23,SR,A,2,27-Apr-2017,23:06:56,30.4385,-84.2685,,401677233,-136,,0,27-Apr-2017,23:06:40,30.4385,-84.2685,158,6942,39061,1233,51,,,92,48,90,12,40,168,69,52,29,220,105,22,84,5,31,22,1,255,255,213,32,0,0,,,,,,,,,
6056,169274,3,SR,A,2,27-Apr-2017,23:06:56,30.4385,-84.2685,,401677233,-136,,0,27-Apr-2017,23:07:12,30.4385,-84.2685,158,6942,39061,1233,51,,,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169274,23,SR,A,2,27-Apr-2017,23:06:56,30.4385,-84.2685,,401677233,-136,,0,27-Apr-2017,23:09:18,30.4385,-84.2685,158,6942,39061,1233,51,,,65,80,90,12,40,168,69,52,61,222,146,150,86,5,41,24,1,191,255,148,240,4,0,,,,,,,,,
6056,169274,3,NN,A,3,27-Apr-2017,23:21:21,30.4378,-84.2693,,401677227,-131,6,0,27-Apr-2017,23:20:50,30.4378,-84.2693,63,663,2322,189,66,,,43,170,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169274,3,NN,A,3,27-Apr-2017,23:21:21,30.4378,-84.2693,,401677227,-131,6,0,27-Apr-2017,23:21:21,30.4378,-84.2693,63,663,2322,189,66,,,66,69,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169274,3,NN,A,3,27-Apr-2017,23:21:21,30.4378,-84.2693,,401677227,-131,6,0,27-Apr-2017,23:21:53,30.4378,-84.2693,63,663,2322,189,66,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169274,23,NK,2,4,27-Apr-2017,23:24:29,30.4301,-84.2784,,401677232,-128,56,0,27-Apr-2017,23:22:24,30.4301,-84.2784,189,301,2152,42,75,,,94,80,90,12,40,168,69,52,61,221,101,22,86,5,91,22,1,255,255,212,64,0,0,,,,,,,,,
6056,169274,3,NK,2,4,27-Apr-2017,23:24:29,30.4301,-84.2784,,401677232,-128,56,1,27-Apr-2017,23:24:30,30.4301,-84.2784,189,301,2152,42,75,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169274,3,NK,2,4,27-Apr-2017,23:24:29,30.4301,-84.2784,,401677232,-128,56,1,27-Apr-2017,23:25:33,30.4301,-84.2784,189,301,2152,42,75,,,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169274,3,NK,B,5,28-Apr-2017,22:58:20,30.3769,-84.3262,,401677226,-130,,0,28-Apr-2017,22:57:49,30.3769,-84.3262,63,1451,18175,115,43,,,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169274,3,NK,B,5,28-Apr-2017,22:58:20,30.3769,-84.3262,,401677226,-130,,0,28-Apr-2017,22:58:52,30.3769,-84.3262,63,1451,18175,115,43,,,68,111,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169274,3,MB, ,6,30-Apr-2017,15:00:36,,,,401650000,-135,,0,30-Apr-2017,15:00:36,,,,,,,,,,138,64,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
