DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
160108,160108,UT,DS,13,3,1,,,18:00:19 26-May-2016,NP,1,-25.4957,-48.2349,-25.4957,-48.2349,50,,401677684,-130
160108,160108,UT,DS,5,0,1,68,46,21:04:21 26-May-2016,NN,1,-25.5396,-48.2950,-25.4921,-48.2377,58,,401677672,-124
160108,160108,UT,DS,13,4,0,,,21:12:20 26-May-2016,NK,1,-25.5429,-48.2998,-25.5429,-48.2998,46,,401677669,-125
160108,160108,UT,DS,9,1,0,,,21:19:16 26-May-2016,SR,3,-25.5518,-48.3168,-25.5518,-48.3168,56,,401677670,-128
160108,160108,UT,DS,2,0,0,52,52,22:35:54 26-May-2016,NN,B,-25.5596,-48.3125,-25.5596,-48.3125,8,,401677668,-133
160108,160108,UT,DS,2,0,1,48,48,22:54:09 26-May-2016,NK,B,-25.5679,-48.3037,-25.5679,-48.3037,6,,401677663,-133
160108,160108,UT,DS,4,0,1,105,59,23:44:06 26-May-2016,MA,2,-25.5743,-48.2878,-25.5637,-48.3105,58,,401677667,-126
160108,160108,UT,DS,1,0,0,,,00:36:00 27-May-2016,MB,B,-25.5657,-48.3090,-25.5657,-48.3090,8,,401677654,-132
160108,160108,UT,DS,4,0,1,258,45,01:13:19 27-May-2016,MA,0,-25.5863,-48.2509,-25.5863,-48.2509,58,,401677666,-129
160108,160108,UT,DS,1,0,0,,,02:08:27 27-May-2016,MB,B,-25.5941,-48.2308,-25.5941,-48.2308,8,,401677664,-133
160108,160108,UT,DS,3,0,1,91,91,08:21:49 27-May-2016,NK,A,-25.5566,-48.1472,-25.5566,-48.1472,8,,401677668,-127
160108,160108,UT,DS,4,0,0,46,46,08:23:21 27-May-2016,NN,0,-25.6228,-48.0795,-25.6228,-48.0795,58,,401677674,-129
160108,160108,UT,DS,1,0,0,,,09:44:19 27-May-2016,SR,B,-25.5481,-48.1368,-25.5481,-48.1368,8,,401677672,-134
160108,160108,UT,DS,1,0,0,,,09:53:15 27-May-2016,NN,B,-25.5468,-48.1416,-25.5468,-48.1416,6,,401677668,-137
160108,160108,UT,DS,1,0,0,,,17:53:39 27-May-2016,NP,B,-25.4665,-48.0921,-25.4665,-48.0921,8,,401677670,-125
160108,160108,UT,DS,4,0,0,76,45,00:57:55 28-May-2016,MA,0,-25.4534,-48.0556,-25.4534,-48.0556,58,,401677672,-119
160108,160108,UT,DS,1,0,0,,,13:54:20 28-May-2016,MA,B,-25.3957,-47.9897,-25.3957,-47.9897,,,401677682,-129
160108,160108,UT,DS,3,0,1,74,47,13:28:51 29-May-2016,MA,A,-25.2274,-47.7355,-25.2274,-47.7355,,,401677674,-129
160108,160108,UT,DS,3,0,1,70,48,17:33:18 29-May-2016,NP,A,-25.1774,-47.7941,-25.1774,-47.7941,8,,401677679,-126
160108,160108,UT,DS,3,0,1,69,46,17:20:26 30-May-2016,NP,A,-24.9930,-47.8053,-24.9930,-47.8053,,,401677679,-125
160108,160108,UT,DS,1,0,0,,,19:19:49 30-May-2016,SR,B,-24.9793,-47.8058,-24.9793,-47.8058,8,,401677682,-140
160108,160108,UT,DS,2,0,0,47,47,21:08:11 30-May-2016,NK,B,-24.9933,-47.8041,-24.9933,-47.8041,8,,401677681,-129
160108,160108,UT,DS,1,0,0,,,07:33:39 31-May-2016,NN,B,-24.9575,-47.8147,-24.9575,-47.8147,8,,401677690,-132
160108,160108,UT,DS,2,0,0,47,47,08:24:35 31-May-2016,NK,B,-24.9645,-47.8140,-24.9645,-47.8140,8,,401677687,-122
160108,160108,UT,DS,2,0,0,468,468,09:16:59 31-May-2016,SR,B,-24.9605,-47.8250,-24.9605,-47.8250,8,,401677677,-125
160108,160108,UT,DS,1,0,0,,,10:01:26 31-May-2016,NK,B,-24.9585,-47.8290,-24.9585,-47.8290,8,,401677680,-130
160108,160108,UT,DS,1,0,0,,,10:56:04 31-May-2016,SR,B,-24.9573,-47.8306,-24.9573,-47.8306,8,,401677676,-136
160108,160108,UT,DS,1,0,0,,,11:09:52 31-May-2016,MA,B,-24.9591,-47.8293,-24.9591,-47.8293,6,,401677678,-125
160108,160108,UT,DS,1,0,0,,,11:56:48 31-May-2016,MB,B,-24.9549,-47.8305,-24.9549,-47.8305,8,,401677681,-135
160108,160108,UT,DS,3,0,0,267,156,12:52:54 31-May-2016,MA,A,-24.9518,-47.7993,-24.9518,-47.7993,8,,401677679,-122
160108,160108,UT,DS,2,0,0,336,336,17:10:31 31-May-2016,NP,B,-24.9191,-47.7762,-24.9191,-47.7762,8,,401677681,-129
160108,160108,UT,DS,2,0,0,70,70,18:51:06 31-May-2016,NP,B,-24.9103,-47.7631,-24.9103,-47.7631,8,,401677681,-127
160108,160108,UT,DS,2,0,0,74,74,20:29:17 31-May-2016,SR,B,-24.8969,-47.7488,-24.8969,-47.7488,8,,401677679,-124
160108,160108,UT,DS,1,0,1,,,22:02:42 31-May-2016,SR,B,-24.8855,-47.7399,-24.8855,-47.7399,8,,401677678,-137
160108,160108,UT,DS,2,0,0,93,93,01:16:42 01-Jun-2016,MA,B,-24.8708,-47.7196,-24.8708,-47.7196,8,,401677674,-117
160108,160108,UT,DS,3,0,1,93,47,08:50:02 01-Jun-2016,SR,A,-24.8297,-47.7006,-24.8297,-47.7006,8,,401677666,-126
160108,160108,UT,DS,3,0,1,177,173,09:40:22 01-Jun-2016,NK,A,-24.8293,-47.6503,-24.8293,-47.6503,7,,401677678,-126
160108,160108,UT,DS,4,0,1,140,87,10:27:04 01-Jun-2016,SR,3,-24.8175,-47.6420,-24.8175,-47.6420,58,,401677677,-129
160108,160108,UT,DS,2,0,0,96,96,10:48:00 01-Jun-2016,MA,B,-24.8109,-47.6304,-24.8109,-47.6304,6,,401677679,-128
160108,160108,UT,DS,1,0,0,,,11:40:30 01-Jun-2016,MB,B,-24.8055,-47.6182,-24.8055,-47.6182,8,,401677680,-133
160108,160108,UT,DS,4,0,0,201,114,12:26:01 01-Jun-2016,MA,2,-24.8016,-47.6237,-24.8016,-47.6237,68,,401677679,-122
160108,160108,UT,DS,1,0,1,,,13:20:45 01-Jun-2016,MB,B,-24.7969,-47.6125,-24.7969,-47.6125,8,,401677684,-134
160108,160108,UT,DS,1,0,0,,,16:58:03 01-Jun-2016,NP,B,-24.7756,-47.5790,-24.7756,-47.5790,8,,401677680,-129
160108,160108,UT,DS,2,0,1,99,99,18:42:59 01-Jun-2016,NP,B,-24.7653,-47.5764,-24.7653,-47.5764,8,,401677680,-131
160108,160108,UT,DS,1,0,0,,,19:54:27 01-Jun-2016,SR,B,-24.7582,-47.5693,-24.7582,-47.5693,8,,401677685,-127
160108,160108,UT,DS,4,0,2,62,46,21:31:37 01-Jun-2016,SR,0,-24.7694,-47.5320,-24.7694,-47.5320,58,,401677684,-127
160108,160108,UT,DS,3,0,0,47,46,21:31:02 01-Jun-2016,NN,A,-24.7650,-47.5745,-24.7650,-47.5745,8,,401677679,-124
160108,160108,UT,DS,1,0,0,,,01:44:53 02-Jun-2016,MB,B,-24.7489,-47.4799,-24.7489,-47.4799,8,,401677696,-133
160108,160108,UT,DS,4,0,1,146,127,09:56:10 02-Jun-2016,SR,2,-24.7172,-47.4679,-24.7172,-47.4679,58,,401677680,-125
160108,160108,UT,DS,1,0,0,,,10:26:25 02-Jun-2016,NN,B,-24.7153,-47.4623,-24.7153,-47.4623,8,,401677681,-135
160108,160108,UT,DS,3,0,1,197,193,12:06:28 02-Jun-2016,MA,A,-24.7018,-47.4399,-24.7018,-47.4399,8,,401677680,-116
160108,160108,UT,DS,1,0,0,,,13:06:03 02-Jun-2016,MB,B,-24.6965,-47.4275,-24.6965,-47.4275,8,,401677682,-133
160108,160108,UT,DS,1,0,1,,,13:51:42 02-Jun-2016,MA,B,-24.6932,-47.4223,-24.6932,-47.4223,8,,401677679,-130
160108,160108,UT,DS,1,0,0,,,16:44:56 02-Jun-2016,NP,B,-24.6665,-47.3875,-24.6665,-47.3875,8,,401677688,-135
