DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
160108,160108,UT,Strong,26-May-2016,18:01:52,26-May-2016,18:01:28
160108,160108,UT,Strong,06-May-2017,09:16:20,06-May-2017,09:14:17
