DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
160107,160107,UT,Strong,27-May-2016,12:30:24,27-May-2016,12:30:25
160107,160107,UT,Strong,04-Sep-2016,22:05:48,04-Sep-2016,22:05:14
