"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",160107,6056,-25.56786,-48.34603,1,05/27/2016 12:34:40,Argos,0,478,MA,,401677342.62,05/27/2016 12:30:25,1,8,0,-120,401677342.62,-48.34603,-25.56786,-48.34603,-25.56786,50,3,525,2973,92,103,408,67,176,90,11,232,156,225,118,189,177,230,7,22,0,111,22,1,255,255,204,32,0,0,,,,,,,,,
"",160107,6056,-25.56786,-48.34603,1,05/27/2016 12:34:40,Argos,0,478,MA,,401677342.62,05/27/2016 12:31:52,1,8,0,-120,401677342.62,-48.34603,-25.56786,-48.34603,-25.56786,50,3,525,2973,92,103,408,36,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160107,6056,-25.56786,-48.34603,1,05/27/2016 12:34:40,Argos,0,478,MA,,401677342.62,05/27/2016 12:35:29,1,8,0,-120,401677342.62,-48.34603,-25.56786,-48.34603,-25.56786,50,3,525,2973,92,103,408,47,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160107,6056,-25.56786,-48.34603,1,05/27/2016 12:34:40,Argos,0,478,MA,,401677342.62,05/27/2016 12:36:12,1,8,0,-120,401677342.62,-48.34603,-25.56786,-48.34603,-25.56786,50,3,525,2973,92,103,408,75,201,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160107,6056,-25.56786,-48.34603,1,05/27/2016 12:34:40,Argos,0,478,MA,,401677342.62,05/27/2016 12:36:56,2,8,0,-120,401677342.62,-48.34603,-25.56786,-48.34603,-25.56786,50,3,525,2973,92,103,408,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160107,6056,-25.56786,-48.34603,1,05/27/2016 12:34:40,Argos,0,478,MA,,401677342.62,05/27/2016 12:38:23,2,8,0,-120,401677342.62,-48.34603,-25.56786,-48.34603,-25.56786,50,3,525,2973,92,103,408,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160107,6056,-25.52971,-48.30592,B,05/27/2016 19:13:15,Argos,0,0,SR,,401677343.77,05/27/2016 19:13:15,1,1,0,-136,401677343.77,-48.30592,-25.52971,-48.30592,-25.52971,8,3,8020,11100,5794,100,6996,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160107,6056,-25.56013,-48.31843,A,05/27/2016 19:35:06,Argos,0,286,NP,,401677331.12,05/27/2016 19:32:36,1,3,0,-131,401677331.12,-48.31843,-25.56013,-48.31843,-25.56013,6,3,364,927,143,138,987,40,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160107,6056,-25.56013,-48.31843,A,05/27/2016 19:35:06,Argos,0,286,NP,,401677331.12,05/27/2016 19:35:22,1,3,0,-131,401677331.12,-48.31843,-25.56013,-48.31843,-25.56013,6,3,364,927,143,138,987,76,173,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160107,6056,-25.56013,-48.31843,A,05/27/2016 19:35:06,Argos,0,286,NP,,401677331.12,05/27/2016 19:37:22,1,3,0,-131,401677331.12,-48.31843,-25.56013,-48.31843,-25.56013,6,3,364,927,143,138,987,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160107,6056,-25.56164,-48.32258,3,05/27/2016 20:49:19,Argos,0,0,SR,,401677329.69,05/27/2016 20:49:19,1,1,0,-127,401677329.69,-48.32258,-25.56164,-48.32258,-25.56164,58,3,216,980,47,104,389,78,80,90,11,232,156,225,118,189,211,20,146,82,2,111,16,1,204,255,202,160,0,0,,,,,,,,,
"",160107,6056,-25.55481,-48.30847,A,05/27/2016 20:50:26,Argos,0,142,NK,,401677329.85,05/27/2016 20:49:19,1,3,0,-126,401677329.85,-48.30847,-25.55481,-48.30847,-25.55481,6,2,1035,8052,133,64,2405,78,80,90,11,232,156,225,118,189,211,20,146,82,2,111,16,1,204,255,202,160,0,0,,,,,,,,,
"",160107,6056,-25.56066,-48.31633,A,05/27/2016 20:51:41,Argos,0,142,NN,,401677328.95,05/27/2016 20:49:19,1,3,0,-125,401677328.95,-48.31633,-25.56066,-48.31633,-25.56066,6,3,447,2245,88,80,1057,78,80,90,11,232,156,225,118,189,211,20,146,82,2,111,16,1,204,255,202,160,0,0,,,,,,,,,
"",160107,6056,-25.55481,-48.30847,A,05/27/2016 20:50:26,Argos,0,142,NK,,401677329.85,05/27/2016 20:50:18,1,3,0,-126,401677329.85,-48.30847,-25.55481,-48.30847,-25.55481,6,2,1035,8052,133,64,2405,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160107,6056,-25.56066,-48.31633,A,05/27/2016 20:51:41,Argos,0,142,NN,,401677328.95,05/27/2016 20:50:18,1,3,0,-125,401677328.95,-48.31633,-25.56066,-48.31633,-25.56066,6,3,447,2245,88,80,1057,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160107,6056,-25.56164,-48.32258,3,05/27/2016 20:49:19,Argos,0,0,SR,,401677329.69,05/27/2016 20:50:18,1,1,0,-127,401677329.69,-48.32258,-25.56164,-48.32258,-25.56164,58,3,216,980,47,104,389,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160107,6056,-25.55628,-48.31471,B,05/27/2016 20:51:41,Argos,0,0,NN,,401677328.72,05/27/2016 20:51:41,1,1,0,-130,401677328.72,-48.31471,-25.55628,-48.31471,-25.55628,6,2,1292,1578,1057,61,3642,39,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160107,6056,-25.55481,-48.30847,A,05/27/2016 20:50:26,Argos,0,142,NK,,401677329.85,05/27/2016 20:51:41,1,3,0,-126,401677329.85,-48.30847,-25.55481,-48.30847,-25.55481,6,2,1035,8052,133,64,2405,39,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160107,6056,-25.56164,-48.32258,3,05/27/2016 20:49:19,Argos,0,0,SR,,401677329.69,05/27/2016 20:51:41,1,1,0,-127,401677329.69,-48.32258,-25.56164,-48.32258,-25.56164,58,3,216,980,47,104,389,39,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160107,6056,-25.56164,-48.32258,3,05/27/2016 20:49:19,Argos,0,0,SR,,401677329.69,05/27/2016 20:53:40,1,1,0,-127,401677329.69,-48.32258,-25.56164,-48.32258,-25.56164,58,3,216,980,47,104,389,72,169,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160107,6056,-25.56164,-48.32258,3,05/27/2016 20:49:19,Argos,0,0,SR,,401677329.69,05/27/2016 20:55:09,1,1,0,-127,401677329.69,-48.32258,-25.56164,-48.32258,-25.56164,58,3,216,980,47,104,389,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
