DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
160107,160107,0.500000,UT,,12:30:24 27-May-2016,12:30:25 27-May-2016,1,1,-25.5679,-48.3460,CRC,,,,55,3.475,,,20.90,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
160107,160107,0.500000,UT,,,12:31:52 27-May-2016,,1,-25.5679,-48.3460,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,,,12:35:29 27-May-2016,,1,-25.5679,-48.3460,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,,,12:36:12 27-May-2016,,1,-25.5679,-48.3460,,,,,,,,,21.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,1.00a,,12:36:56 27-May-2016,,1,-25.5679,-48.3460,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,,,12:38:23 27-May-2016,,1,-25.5679,-48.3460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,1.00a,,19:13:15 27-May-2016,,B,-25.5297,-48.3059,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,,,19:32:36 27-May-2016,,A,-25.5601,-48.3184,,,,,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,,,19:35:22 27-May-2016,,A,-25.5601,-48.3184,,,,,,,,,19.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,1.00a,,19:37:22 27-May-2016,,A,-25.5601,-48.3184,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,,20:49:18 27-May-2016,20:49:19 27-May-2016,1,3,-25.5616,-48.3226,CRC,,,,311,3.400,,,19.70,,,,,,,,,,,,,,204,255,,,,,,,,,0,,,
160107,160107,0.500000,UT,,,20:50:18 27-May-2016,,3,-25.5616,-48.3226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,,,20:51:41 27-May-2016,,3,-25.5616,-48.3226,,,,,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,,,20:53:40 27-May-2016,,3,-25.5616,-48.3226,,,,,,,,,19.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,1.00a,,20:55:09 27-May-2016,,3,-25.5616,-48.3226,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,,20:55:53 27-May-2016,20:55:55 27-May-2016,2,3,-25.5616,-48.3226,CRC,,,,316,3.400,,,19.65,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
160107,160107,0.500000,UT,1.00a,,09:47:38 28-May-2016,,B,-25.5432,-48.2426,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,,,10:50:19 28-May-2016,,B,-25.5500,-48.2148,,,,,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,,,12:13:08 28-May-2016,,B,-25.5353,-48.1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,,,13:57:01 28-May-2016,,B,-25.5338,-48.1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,1.00a,,17:41:37 28-May-2016,,A,-25.4588,-48.1358,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,,,17:42:58 28-May-2016,,A,-25.4588,-48.1358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,,,17:50:17 28-May-2016,,A,-25.4588,-48.1358,,,,,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,,,19:23:54 28-May-2016,,B,-25.4476,-48.1227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,,,19:25:28 28-May-2016,,B,-25.4476,-48.1227,,,,,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,1.00a,,20:17:03 28-May-2016,,3,-25.4273,-48.1156,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,,,20:18:08 28-May-2016,,3,-25.4273,-48.1156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,,,20:21:10 28-May-2016,,3,-25.4273,-48.1156,,,,,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,,20:23:59 28-May-2016,20:24:00 28-May-2016,1,3,-25.4273,-48.1156,CRC,,,,506,3.400,,,18.75,,,,,,,,,,,,,,228,26,,,,,,,,,0,,,
160107,160107,0.500000,UT,,,20:33:58 28-May-2016,,A,-25.4261,-48.1156,,,,,,,,,18.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,1.00a,,20:36:00 28-May-2016,,A,-25.4261,-48.1156,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160107,160107,0.500000,UT,,,20:37:56 28-May-2016,,A,-25.4261,-48.1156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
