DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
169269,169269,UT,23:05:56 27-Apr-2017,Argos,3,30.4307,-84.2739,147,218,99,168,,,,,,
169269,169269,UT,23:22:53 27-Apr-2017,Argos,3,30.4312,-84.2734,167,243,114,23,,,,,,
169269,169269,UT,23:24:20 27-Apr-2017,Argos,3,30.4308,-84.2729,167,871,32,76,,,,,,
169269,169269,UT,22:58:12 28-Apr-2017,Argos,3,30.4311,-84.2772,179,463,69,45,,,,,,
169269,169269,UT,22:31:14 01-May-2017,Argos,Z,27.0004,-76.7984,339098,,,,,,,,,
169269,169269,UT,22:47:22 01-May-2017,Argos,3,25.6959,-79.2989,250,868,71,63,,,,,,
169269,169269,UT,23:19:02 01-May-2017,Argos,3,25.7000,-79.3036,178,612,51,77,,,,,,
169269,169269,UT,00:15:40 02-May-2017,Argos,3,25.7000,-79.2998,127,168,96,99,,,,,,
169269,169269,UT,00:24:48 02-May-2017,Argos,3,25.6987,-79.2990,124,135,113,76,,,,,,
169269,169269,UT,00:24:48 02-May-2017,Argos,3,25.6987,-79.2990,124,135,113,76,,,,,,
169269,169269,UT,16:44:46 02-May-2017,Argos,B,25.7447,-79.2420,1999,9331,428,48,,,,,,
169269,169269,UT,07:22:58 03-May-2017,Argos,B,25.7415,-79.2360,3188,94172,107,35,,,,,,
169269,169269,UT,23:16:52 03-May-2017,Argos,B,25.6937,-79.2735,2830,265265,30,102,,,,,,
169269,169269,UT,23:53:19 03-May-2017,Argos,B,25.6924,-79.2682,1112,25074,49,75,,,,,,
169269,169269,UT,01:56:05 04-May-2017,Argos,B,25.6923,-79.2679,1811,2861,1145,82,,,,,,
169269,169269,UT,03:41:43 04-May-2017,Argos,B,25.6945,-79.2670,2229,3241,1532,86,,,,,,
169269,169269,UT,10:28:22 04-May-2017,Argos,B,25.6997,-79.2669,3075,5654,1672,91,,,,,,
169269,169269,UT,23:46:30 04-May-2017,Argos,B,25.6954,-79.2602,3968,8774,1794,64,,,,,,
169269,169269,UT,01:41:16 05-May-2017,Argos,B,25.6943,-79.2596,3635,6268,2108,73,,,,,,
169269,169269,UT,14:56:54 05-May-2017,Argos,B,25.6830,-79.2640,4294,14010,1316,82,,,,,,
169269,169269,UT,23:25:15 05-May-2017,Argos,B,25.6843,-79.2683,2429,35866,164,147,,,,,,
169269,169269,UT,23:25:15 05-May-2017,Argos,B,25.6844,-79.2684,2357,33778,164,147,,,,,,
169269,169269,UT,23:57:19 05-May-2017,Argos,B,25.6868,-79.2631,1253,24108,65,153,,,,,,
