DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
165364,165364,UT,DS,3,0,0,43,43,01:34:53 29-Sep-2016,MA,,,,,,,,401650000,-125
165364,165364,UT,DS,4,0,1,43,43,11:05:37 29-Sep-2016,MA,0,-33.2210,-10.5565,-33.2210,-10.5565,60,,401677520,-130
165364,165364,UT,DS,2,0,0,44,44,11:16:07 29-Sep-2016,SR,,,,,,,,401650000,-135
165364,165364,UT,DS,10,2,1,,,12:41:32 29-Sep-2016,MA,3,-25.4796,-48.4314,-23.2512,-58.6381,68,,401677458,-122
165364,165364,UT,DS,3,0,0,86,86,10:45:35 30-Sep-2016,NN,A,-25.5071,-48.4549,-25.5071,-48.4549,,,401677465,-133
165364,165364,UT,DS,6,1,0,,,10:47:38 30-Sep-2016,SR,2,-25.4865,-48.3368,-25.4865,-48.3368,56,,401677462,-131
165364,165364,UT,DS,1,0,1,,,10:47:02 30-Sep-2016,MA,B,-25.5064,-48.4544,-25.5064,-48.4544,6,,401677439,-135
165364,165364,UT,DS,10,3,0,,,12:25:30 30-Sep-2016,MA,1,-25.4900,-48.3830,-25.4900,-48.3830,58,,401677461,-122
165364,165364,UT,DS,4,0,1,130,43,10:15:44 01-Oct-2016,SR,3,-25.5693,-48.3649,-25.5693,-48.3649,50,,401677461,-134
165364,165364,UT,DS,13,3,1,,,12:05:21 01-Oct-2016,MA,3,-25.4795,-48.4352,-25.4795,-48.4352,58,,401677462,-123
165364,165364,UT,DS,4,0,0,43,43,17:17:19 01-Oct-2016,NP,1,-25.4823,-48.4298,-25.4823,-48.4298,58,,401677445,-131
165364,165364,UT,DS,2,0,1,481,481,19:00:25 01-Oct-2016,NP,B,-25.4825,-48.4232,-25.4825,-48.4232,8,,401677450,-127
165364,165364,UT,DS,4,0,1,145,79,21:17:30 01-Oct-2016,NK,2,-25.4833,-48.4311,-25.4833,-48.4311,58,,401677452,-125
165364,165364,UT,DS,1,0,1,,,21:21:31 01-Oct-2016,SR,B,-25.4834,-48.4304,-25.4834,-48.4304,6,,401677453,-130
165364,165364,UT,DS,1,0,1,,,21:21:31 01-Oct-2016,NN,B,-25.4832,-48.4305,-25.4832,-48.4305,,,401677452,-128
165364,165364,UT,DS,3,0,1,323,214,08:33:26 02-Oct-2016,NK,A,-25.4809,-48.4322,-25.4330,-48.4914,8,,401677454,-124
165364,165364,UT,DS,5,0,1,96,64,09:44:33 02-Oct-2016,SR,3,-25.4801,-48.4314,-25.4801,-48.4314,58,,401677454,-123
165364,165364,UT,DS,1,0,1,,,10:16:08 02-Oct-2016,NK,B,-25.4784,-48.4325,-25.4784,-48.4325,8,,401677453,-135
165364,165364,UT,DS,1,0,1,,,10:20:18 02-Oct-2016,NN,B,-25.4790,-48.4322,-25.4790,-48.4322,6,,401677455,-133
165364,165364,UT,DS,3,0,1,220,79,11:42:22 02-Oct-2016,MA,A,-25.4854,-48.4382,-25.4854,-48.4382,8,,401677455,-123
165364,165364,UT,DS,1,0,0,,,13:29:49 02-Oct-2016,MA,B,-25.4849,-48.4430,-25.4849,-48.4430,8,,401677454,-130
