DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
165364,165364,UT,Strong,29-Sep-2016,11:05:16,29-Sep-2016,11:05:16
165364,165364,UT,Strong,15-Dec-2016,20:46:33,15-Dec-2016,20:46:21
