DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
165364,165364,UT,11:06:43 29-Sep-2016,,,0,-33.2210,-10.5565,CRC 13.14,11:06:43 29-Sep-2016,Status,45,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165364,165364,UT,12:41:33 29-Sep-2016,,,3,-25.4796,-48.4314,CRC 9.13,12:41:33 29-Sep-2016,Status,73,199,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165364,165364,UT,10:47:02 30-Sep-2016,,,B,-25.5064,-48.4544,CRC 8.10,10:47:02 30-Sep-2016,Status,24,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165364,165364,UT,10:17:22 01-Oct-2016,,,3,-25.5693,-48.3649,CRC 7.62,10:17:22 01-Oct-2016,Status,64,246,90,11,168,157,150,119,16,169,21,150,4,74,201,20,1,255,255,217,144,0,0,,,,,,,,,
165364,165364,UT,12:02:12 01-Oct-2016,,,3,-25.4795,-48.4352,CRC 6.176,12:02:12 01-Oct-2016,Status,64,208,90,11,232,221,146,118,16,176,35,32,146,11,107,16,1,255,255,200,0,0,0,,,,,,,,,
165364,165364,UT,19:04:26 01-Oct-2016,,,B,-25.4825,-48.4232,CRC 52.113,19:04:26 01-Oct-2016,Status,70,144,90,11,232,157,146,118,16,204,70,151,210,14,23,12,65,255,255,204,144,0,0,,,,,,,,,
165364,165364,UT,21:21:31 01-Oct-2016,,,2,-25.4833,-48.4311,CRC 100.227,00:47:05 18-Oct-2016,Status,76,144,90,11,232,157,146,101,153,2,241,87,109,93,60,118,10,95,133,135,133,94,32,,,,,,,,,
165364,165364,UT,21:21:31 01-Oct-2016,,,B,-25.4834,-48.4304,CRC 100.121,03:35:48 10-Oct-2016,Status,76,146,90,11,232,157,130,118,5,14,60,60,81,197,135,141,133,82,49,225,241,14,46,,,,,,,,,
165364,165364,UT,21:21:31 01-Oct-2016,,,B,-25.4832,-48.4305,CRC 100.5,12:15:04 05-Oct-2016,Status,76,144,90,11,232,157,146,116,82,176,241,13,61,223,72,80,136,57,47,140,92,216,104,,,,,,,,,
165364,165364,UT,08:33:27 02-Oct-2016,,,A,-25.4809,-48.4322,CRC 10.12,08:33:27 02-Oct-2016,Status,10,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165364,165364,UT,09:47:23 02-Oct-2016,,,3,-25.4801,-48.4314,CRC 122.86,09:47:23 02-Oct-2016,Status,79,80,90,11,232,157,146,118,17,38,245,215,82,14,19,14,19,225,126,5,96,248,1,,,,,,,,,
165364,165364,UT,10:16:09 02-Oct-2016,,,B,-25.4784,-48.4325,CRC 38.60,,,32,40,50,0,0,0,64,0,0,254,4,0,0,0,0,60,0,0,0,,,,,,,,,,,,,
165364,165364,UT,10:20:18 02-Oct-2016,,,B,-25.4790,-48.4322,CRC 10.2,10:20:18 02-Oct-2016,Status,26,17,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165364,165364,UT,11:42:23 02-Oct-2016,,,A,-25.4854,-48.4382,CRC 29.15,11:42:23 02-Oct-2016,Status,67,176,90,11,232,157,146,118,17,46,165,214,146,15,47,14,1,137,28,205,80,64,4,,,,,,,,,
