DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
160105,160105,0.500000,UT,00:00:00 22-May-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 23-May-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 24-May-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 25-May-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 26-May-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 29-May-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 02-Jun-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 03-Jun-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 06-Jun-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 08-Jun-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 10-Jun-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 11-Jun-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 12-Jun-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 13-Jun-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 14-Jun-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 16-Jun-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 18-Jun-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 20-Jun-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 22-Jun-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 23-Jun-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 26-Jun-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 28-Jun-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 29-Jun-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 30-Jun-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 05-Jul-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 06-Jul-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 07-Jul-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 08-Jul-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 11-Jul-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 12-Jul-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 13-Jul-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 14-Jul-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 25-Jul-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 27-Jul-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 29-Jul-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 01-Aug-2016,,,,0.000000,0.000000,Status,,,
160105,160105,0.500000,UT,00:00:00 02-Aug-2016,,,,0.000000,0.000000,Status,,,
