DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
160105,160105,UT,DS,2,0,0,45,45,12:57:09 21-May-2016,MA,B,-25.5719,-48.3659,-25.5719,-48.3659,,,401677287,-127
160105,160105,UT,DS,1,0,0,,,10:40:07 22-May-2016,SR,B,-25.5859,-48.3875,-25.5859,-48.3875,,,401677279,-135
160105,160105,UT,DS,3,0,1,159,136,10:57:01 22-May-2016,MA,A,-25.5772,-48.3588,-25.5772,-48.3588,6,,401677286,-133
160105,160105,UT,DS,7,0,1,68,45,12:38:21 22-May-2016,MA,3,-25.4803,-48.4254,-25.4803,-48.4254,58,,401677284,-117
160105,160105,UT,DS,8,1,1,,,17:14:29 22-May-2016,NP,3,-25.4800,-48.4291,-25.4757,-48.4492,58,,401677280,-132
160105,160105,UT,DS,6,0,1,45,45,18:53:11 22-May-2016,NP,2,-25.4925,-48.4379,-25.4925,-48.4379,58,,401677282,-124
160105,160105,UT,DS,2,0,0,46,46,00:11:23 23-May-2016,MB,B,-25.4967,-48.4357,-25.4967,-48.4357,8,,401677288,-133
160105,160105,UT,DS,6,0,0,56,45,04:27:33 23-May-2016,NP,2,-25.4972,-48.4059,-25.4972,-48.4059,58,,401677285,-127
160105,160105,UT,DS,2,0,0,46,46,06:04:37 23-May-2016,NP,B,-25.5040,-48.4132,-25.5040,-48.4132,8,,401677282,-131
160105,160105,UT,DS,3,0,0,73,45,09:00:30 23-May-2016,NN,A,-25.4942,-48.4216,-25.4942,-48.4216,8,,401677283,-123
160105,160105,UT,DS,2,0,2,611,611,10:10:09 23-May-2016,SR,B,-25.4965,-48.4093,-25.4965,-48.4093,8,,401677283,-132
160105,160105,UT,DS,2,0,1,56,56,05:57:03 24-May-2016,NP,B,-25.4984,-48.4128,-25.4984,-48.4128,,,401677285,-123
160105,160105,UT,DS,1,0,0,,,09:43:42 24-May-2016,NK,B,-25.4957,-48.4109,-25.4957,-48.4109,8,,401677286,-133
160105,160105,UT,DS,3,0,0,45,45,20:48:46 24-May-2016,SR,A,-25.5007,-48.4023,-25.5007,-48.4023,8,,401677287,-121
160105,160105,UT,DS,1,0,0,,,22:06:34 24-May-2016,NK,B,-25.5004,-48.4027,-25.5004,-48.4027,8,,401677284,-132
160105,160105,UT,DS,4,0,0,48,45,08:37:14 25-May-2016,NN,0,-25.5012,-48.4111,-25.5012,-48.4111,68,,401677286,-127
160105,160105,UT,DS,1,0,0,,,18:12:56 25-May-2016,NP,B,-25.4990,-48.4109,-25.4990,-48.4109,8,,401677285,-129
160105,160105,UT,DS,3,0,1,67,45,21:10:13 25-May-2016,NN,A,-25.4932,-48.3931,-25.4932,-48.3931,8,,401677281,-128
160105,160105,UT,DS,1,0,0,,,08:27:41 26-May-2016,NN,B,-25.5033,-48.3738,-25.5033,-48.3738,8,,401677285,-132
160105,160105,UT,DS,1,0,0,,,08:35:50 26-May-2016,SR,B,-25.4903,-48.3735,-25.4903,-48.3735,8,,401677279,-129
160105,160105,UT,DS,1,0,0,,,11:19:00 26-May-2016,MA,B,-25.4969,-48.3899,-25.4969,-48.3899,8,,401677288,-128
160105,160105,UT,DS,3,0,1,189,131,12:53:38 26-May-2016,MA,A,-25.5032,-48.3870,-25.5032,-48.3870,8,,401677286,-117
160105,160105,UT,DS,1,0,0,,,18:00:58 26-May-2016,NP,B,-25.5089,-48.3811,-25.5089,-48.3811,8,,401677286,-137
160105,160105,UT,DS,2,0,0,45,45,19:46:38 26-May-2016,SR,B,-25.4905,-48.4026,-25.4905,-48.4026,8,,401677292,-129
160105,160105,UT,DS,1,0,1,,,19:47:00 26-May-2016,NP,B,-25.4924,-48.4065,-25.4924,-48.4065,6,,401677292,-136
160105,160105,UT,DS,3,0,0,45,45,21:15:15 26-May-2016,NK,A,-25.4924,-48.4045,-25.4924,-48.4045,8,,401677287,-125
160105,160105,UT,DS,2,0,0,45,45,22:52:48 26-May-2016,NK,B,-25.4937,-48.4287,-25.4937,-48.4287,8,,401677284,-132
160105,160105,UT,DS,2,0,0,46,46,00:34:48 27-May-2016,MB,B,-25.4922,-48.4084,-25.4882,-48.4079,8,,401677287,-132
160105,160105,UT,DS,1,0,1,,,02:09:05 27-May-2016,MB,B,-25.4907,-48.4085,-25.4907,-48.4085,8,,401677287,-133
160105,160105,UT,DS,1,0,0,,,03:44:45 27-May-2016,NP,B,-25.4927,-48.4101,-25.4927,-48.4101,8,,401677291,-138
160105,160105,UT,DS,3,0,0,45,45,05:21:51 27-May-2016,NP,A,-25.5013,-48.3923,-25.5013,-48.3923,8,,401677289,-130
160105,160105,UT,DS,1,0,1,,,11:46:55 27-May-2016,MB,B,-25.5138,-48.3865,-25.5138,-48.3865,8,,401677288,-133
160105,160105,UT,DS,1,0,0,,,23:17:50 27-May-2016,MA,B,-25.5188,-48.3717,-25.5188,-48.3717,8,,401677292,-130
160105,160105,UT,DS,1,0,0,,,01:29:01 29-May-2016,MB,,,,,,,,401650000,-132
160105,160105,UT,DS,1,0,0,,,12:39:02 29-May-2016,MB,,,,,,,,401650000,-132
160105,160105,UT,DS,4,0,2,145,136,19:51:45 29-May-2016,SR,3,-25.4989,-48.4077,-25.4989,-48.4077,60,,401677288,-135
160105,160105,UT,DS,2,0,1,160,160,19:54:08 29-May-2016,NK,B,-25.4989,-48.4076,-25.4989,-48.4076,6,,401677290,-133
160105,160105,UT,DS,1,0,0,,,01:14:33 30-May-2016,MB,B,-25.5034,-48.4023,-25.5034,-48.4023,8,,401677288,-130
160105,160105,UT,DS,3,0,1,45,45,04:49:40 30-May-2016,NP,A,-25.5000,-48.4084,-25.5000,-48.4084,8,,401677286,-124
160105,160105,UT,DS,1,0,1,,,06:37:56 30-May-2016,NP,B,-25.5005,-48.4077,-25.5005,-48.4077,8,,401677286,-139
160105,160105,UT,DS,1,0,1,,,10:27:13 30-May-2016,NK,B,-25.5013,-48.4062,-25.5013,-48.4062,8,,401677286,-133
160105,160105,UT,DS,1,0,0,,,13:16:36 30-May-2016,MA,B,-25.5016,-48.4055,-25.5016,-48.4055,8,,401677286,-126
160105,160105,UT,DS,1,0,1,,,19:30:30 30-May-2016,NK,B,-25.4957,-48.4042,-25.4957,-48.4042,8,,401677289,-140
160105,160105,UT,DS,4,0,0,45,45,04:34:45 31-May-2016,NP,0,-25.4908,-48.4097,-25.4908,-48.4097,58,,401677289,-132
160105,160105,UT,DS,2,0,2,283,283,12:44:35 31-May-2016,MA,B,-25.4957,-48.4129,-25.4957,-48.4129,8,,401677288,-119
160105,160105,UT,DS,1,0,1,,,17:07:06 31-May-2016,NP,B,-25.4968,-48.4138,-25.4968,-48.4138,8,,401677287,-129
160105,160105,UT,DS,4,0,0,90,56,16:59:26 01-Jun-2016,NP,2,-25.4953,-48.4314,-25.4878,-48.4203,60,,401677290,-130
160105,160105,UT,DS,1,0,0,,,20:24:32 01-Jun-2016,NK,B,-25.4975,-48.4308,-25.4975,-48.4308,8,,401677288,-131
160105,160105,UT,DS,1,0,0,,,04:18:37 02-Jun-2016,NP,B,-25.4954,-48.4289,-25.4954,-48.4289,8,,401677286,-132
160105,160105,UT,DS,1,0,0,,,04:06:42 03-Jun-2016,NP,B,-25.4912,-48.4261,-25.4912,-48.4261,,,401677286,-140
160105,160105,UT,DS,1,0,0,,,11:48:16 03-Jun-2016,MA,B,-25.4933,-48.4251,-25.4933,-48.4251,8,,401677286,-120
160105,160105,UT,DS,1,0,0,,,18:18:56 03-Jun-2016,NP,B,-25.4886,-48.4227,-25.4886,-48.4227,8,,401677290,-134
160105,160105,UT,DS,7,1,0,,,21:01:02 03-Jun-2016,NN,3,-25.4816,-48.4279,-25.4867,-48.4297,8,,401677288,-132
160105,160105,UT,DS,4,0,0,200,78,21:09:21 03-Jun-2016,NK,1,-25.4828,-48.4299,-25.4828,-48.4299,56,,401677289,-132
160105,160105,UT,DS,1,0,0,,,22:12:34 03-Jun-2016,SR,B,-25.4824,-48.4306,-25.4824,-48.4306,8,,401677288,-130
160105,160105,UT,DS,1,0,0,,,22:52:07 03-Jun-2016,NN,B,-25.4826,-48.4312,-25.4826,-48.4312,8,,401677288,-133
160105,160105,UT,DS,1,0,0,,,22:52:07 03-Jun-2016,NK,B,-25.4835,-48.4293,-25.4835,-48.4293,,,401677283,-129
160105,160105,UT,DS,1,0,0,,,08:20:24 04-Jun-2016,NN,B,-25.4943,-48.4260,-25.4943,-48.4260,,,401677292,-133
160105,160105,UT,DS,1,0,0,,,08:20:24 04-Jun-2016,NK,B,-25.4937,-48.4289,-25.4937,-48.4289,8,,401677292,-128
160105,160105,UT,DS,1,0,0,,,10:07:17 04-Jun-2016,NN,B,-25.4892,-48.4252,-25.4892,-48.4252,8,,401677290,-132
160105,160105,UT,DS,2,0,1,159,159,13:12:37 04-Jun-2016,MA,B,-25.4916,-48.4176,-25.4916,-48.4176,8,,401677292,-123
160105,160105,UT,DS,2,0,0,401,401,18:05:40 04-Jun-2016,NP,B,-25.4678,-48.3838,-25.4678,-48.3838,8,,401677291,-129
160105,160105,UT,DS,3,0,2,46,46,07:03:37 05-Jun-2016,NP,A,-25.4771,-48.3560,-25.4771,-48.3560,,,401677297,-133
160105,160105,UT,DS,2,0,0,92,92,17:50:31 05-Jun-2016,NP,B,-25.4907,-48.3611,-25.4907,-48.3611,8,,401677288,-126
160105,160105,UT,DS,2,0,0,76,76,09:39:14 06-Jun-2016,NN,B,-25.4890,-48.3345,-25.4890,-48.3345,,,401677293,-131
160105,160105,UT,DS,1,0,0,,,10:50:20 06-Jun-2016,MA,B,-25.4842,-48.3392,-25.4842,-48.3392,8,,401677285,-136
