DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
169270,169270,UT,Weak,26-Apr-2017,08:42:33,26-Apr-2017,08:42:33
169270,169270,UT,Strong,27-Apr-2017,23:07:40,27-Apr-2017,23:07:41
169270,169270,UT,Strong,10-Oct-2017,08:40:21,10-Oct-2017,08:41:35
