DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
169270,169270,0.500000,UT,,,08:44:33 26-Apr-2017,,3,30.4307,-84.2750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169270,169270,0.500000,UT,,,08:45:02 26-Apr-2017,,3,30.4307,-84.2750,,,,,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169270,169270,0.500000,UT,1.00a,,08:46:02 26-Apr-2017,,3,30.4307,-84.2750,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169270,169270,0.500000,UT,,,23:04:11 27-Apr-2017,,3,30.4322,-84.2766,,,,,,,,,28.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
169270,169270,0.500000,UT,,,23:05:41 27-Apr-2017,,3,30.4322,-84.2766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169270,169270,0.500000,UT,,,23:06:11 27-Apr-2017,,3,30.4322,-84.2766,,,,,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169270,169270,0.500000,UT,,,23:06:41 27-Apr-2017,,3,30.4322,-84.2766,,,,,,,,,28.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
169270,169270,0.500000,UT,1.00a,,23:07:11 27-Apr-2017,,3,30.4322,-84.2766,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169270,169270,0.500000,UT,,23:07:40 27-Apr-2017,23:07:41 27-Apr-2017,1,3,30.4322,-84.2766,CRC,,,,665,3.475,,,28.10,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
169270,169270,0.500000,UT,,,23:21:43 27-Apr-2017,,3,30.4297,-84.2763,,,,,,,,,27.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
169270,169270,0.500000,UT,,23:22:41 27-Apr-2017,23:22:43 27-Apr-2017,2,3,30.4297,-84.2763,CRC,,,,695,3.475,,,27.45,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
169270,169270,0.500000,UT,,,23:23:13 27-Apr-2017,,3,30.4297,-84.2763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169270,169270,0.500000,UT,,,23:23:43 27-Apr-2017,,3,30.4303,-84.2773,,,,,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169270,169270,0.500000,UT,,,23:24:13 27-Apr-2017,,3,30.4303,-84.2773,,,,,,,,,27.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
169270,169270,0.500000,UT,1.00a,,23:24:43 27-Apr-2017,,3,30.4297,-84.2763,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169270,169270,0.500000,UT,,23:25:12 27-Apr-2017,23:25:13 27-Apr-2017,1,3,30.4303,-84.2773,CRC,,,,700,3.475,,,27.30,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
169270,169270,0.500000,UT,,,23:25:43 27-Apr-2017,,3,30.4303,-84.2773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169270,169270,0.500000,UT,,23:27:42 27-Apr-2017,23:27:43 27-Apr-2017,1,3,30.4303,-84.2773,CRC,,,,705,3.450,,,27.15,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
169270,169270,0.500000,UT,,22:57:15 28-Apr-2017,22:57:16 28-Apr-2017,1,3,30.4304,-84.2736,CRC,,,,985,3.450,,,29.50,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
169270,169270,0.500000,UT,,,22:58:47 28-Apr-2017,,3,30.4304,-84.2736,,,,,,,,,29.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
169270,169270,0.500000,UT,,22:59:45 28-Apr-2017,22:59:47 28-Apr-2017,2,3,30.4304,-84.2736,CRC,,,,990,3.475,,,29.45,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
169270,169270,0.500000,UT,,,23:00:16 28-Apr-2017,,3,30.4304,-84.2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169270,169270,0.500000,UT,,23:02:15 28-Apr-2017,23:02:17 28-Apr-2017,2,3,30.4304,-84.2736,CRC,,,,995,3.450,,,29.35,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
169270,169270,0.500000,UT,1.00a,,15:04:15 02-May-2017,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
