,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
159781,27-May-2016,07:05:25,2,4.000000,133,798,0,6,,,,,,,,,,,,,,15,29,23169,,,,18,31927,,,,21,9123,,,,13,9910,,,,15,24972,,,,20,22452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,27-May-2016,09:30:02,1,4.000000,134,803,0,6,,,,,,,,,,,,,,15,32,32551,,,,21,2380,,,,14,24924,,,,10,13209,,,,24,21226,,,,31,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,27-May-2016,10:58:39,2,4.000000,135,804,0,6,,,,,,,,,,,,,,15,32,29102,,,,31,29252,,,,10,28115,,,,14,557,,,,18,18974,,,,25,25598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,27-May-2016,13:27:48,1,4.000000,137,805,0,7,,,,,,,,,,,,,,15,26,22753,,,,4,17749,,,,22,8213,,,,32,12928,,,,3,10393,,,,23,25256,,,,16,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,28-May-2016,05:43:47,1,4.000000,141,839,0,7,,,,,,,,,,,,,,15,29,23530,,,,15,2226,,,,2,3072,,,,13,12100,,,,21,26384,,,,20,7586,,,,24,1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,31-May-2016,13:47:19,1,4.000000,148,956,0,4,,,,,,,,,,,,,,15,26,32292,,,,4,11496,,,,31,3894,,,,16,7813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,01-Jun-2016,16:05:42,1,4.000000,151,999,0,5,,,,,,,,,,,,,,15,23,14695,,,,9,25712,,,,26,19474,,,,16,27658,,,,31,15427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,03-Jun-2016,03:01:33,1,5.000000,159,1072,0,4,,,,,,,,,,,,,,15,20,13229,,,,25,19087,,,,29,6197,,,,13,27574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,03-Jun-2016,15:58:07,2,5.000000,163,1097,0,5,,,,,,,,,,,,,,15,27,22142,,,,23,17822,,,,7,6109,,,,8,14224,,,,16,29610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,04-Jun-2016,03:19:48,1,5.000000,165,1127,0,4,,,,,,,,,,,,,,15,5,2064,,,,2,444,,,,20,17657,,,,15,25622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,04-Jun-2016,14:07:02,1,5.000000,168,1154,0,8,,,,,,,,,,,,,,15,31,31527,,,,3,29734,,,,16,6096,,,,22,32370,,,,23,9793,,,,27,20454,,,,4,27051,,,,26,32228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,05-Jun-2016,02:46:07,1,5.000000,174,1172,0,6,,,,,,,,,,,,,,15,2,25926,,,,12,17002,,,,5,9675,,,,20,21332,,,,13,28571,,,,25,23704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,08-Jun-2016,01:49:46,1,5.000000,191,1325,0,5,,,,,,,,,,,,,,15,12,13680,,,,2,17890,,,,29,16844,,,,5,11110,,,,19,8989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,11-Jun-2016,08:56:28,1,5.000000,197,1500,0,5,,,,,,,,,,,,,,15,32,29153,,,,10,20720,,,,21,27684,,,,25,26056,,,,14,12747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,13-Jun-2016,13:44:53,2,5.000000,203,1591,0,4,,,,,,,,,,,,,,15,16,12992,,,,23,254,,,,27,15560,,,,3,12846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,16-Jun-2016,18:02:55,1,6.000000,208,1790,0,4,,,,,,,,,,,,,,15,30,32284,,,,8,28926,,,,7,30767,,,,17,30388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,19-Jun-2016,09:28:51,2,6.000000,216,1936,0,4,,,,,,,,,,,,,,15,32,17740,,,,31,21269,,,,14,18238,,,,12,19036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,19-Jun-2016,15:56:17,1,6.000000,217,1948,0,5,,,,,,,,,,,,,,15,9,18500,,,,7,7256,,,,27,7804,,,,11,3415,,,,8,15686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,19-Jun-2016,20:32:13,1,6.000000,219,1955,0,4,,,,,,,,,,,,,,15,17,19646,,,,19,13958,,,,28,1550,,,,22,28930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,20-Jun-2016,04:50:50,1,6.000000,221,1968,0,4,,,,,,,,,,,,,,15,29,13994,,,,15,21649,,,,13,7296,,,,20,25361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,21-Jun-2016,07:56:48,1,6.000000,223,2019,0,4,,,,,,,,,,,,,,15,10,32258,,,,32,16859,,,,24,17616,,,,31,4516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,21-Jun-2016,12:50:23,1,6.000000,224,2023,0,4,,,,,,,,,,,,,,15,31,10771,,,,27,16787,,,,4,4929,,,,23,7288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,24-Jun-2016,08:21:00,1,6.000000,228,2150,0,4,,,,,,,,,,,,,,15,32,3133,,,,10,29040,,,,12,17360,,,,14,15106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,26-Jun-2016,22:23:01,1,7.000000,232,2283,0,5,,,,,,,,,,,,,,15,6,29045,,,,2,18491,,,,12,7596,,,,17,22281,,,,19,16710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,27-Jun-2016,11:05:36,1,7.000000,233,2316,0,4,,,,,,,,,,,,,,15,32,21339,,,,26,5754,,,,4,25238,,,,16,3756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,10-Jul-2016,08:35:46,6,8.000000,234,2359,0,4,,,,,,,,,,,,,,15,25,10040,,,,22,12450,,,,4,17012,,,,32,5882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,11-Jul-2016,02:28:46,2,8.000000,235,2407,0,5,,,,,,,,,,,,,,15,15,27622,,,,13,7130,,,,18,16673,,,,29,16184,,,,5,16828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,11-Jul-2016,09:54:20,2,8.000000,236,2425,0,4,,,,,,,,,,,,,,15,32,2820,,,,31,18903,,,,10,28170,,,,3,28082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,14-Jul-2016,00:51:04,1,8.000000,237,2585,0,4,,,,,,,,,,,,,,15,15,5821,,,,13,2816,,,,2,13917,,,,25,30122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,26-Aug-2016,08:57:29,4,12.000000,238,2643,0,4,,,,,,,,,,,,,,15,31,32634,,,,3,23076,,,,23,2728,,,,4,21222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,02-Sep-2016,21:38:19,2,12.000000,240,2833,0,5,,,,,,,,,,,,,,15,2,31713,,,,5,15124,,,,20,32476,,,,12,14392,,,,15,25585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,03-Sep-2016,03:07:56,1,12.000000,241,2844,0,4,,,,,,,,,,,,,,15,32,8453,,,,18,27727,,,,21,29056,,,,12,14443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,03-Sep-2016,10:42:41,1,12.000000,242,2863,0,4,,,,,,,,,,,,,,15,7,16513,,,,23,6518,,,,8,25024,,,,11,5037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,04-Sep-2016,06:30:03,2,12.000000,243,2902,0,6,,,,,,,,,,,,,,15,32,12295,,,,16,31129,,,,22,11614,,,,31,18046,,,,3,28070,,,,26,6908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159781,04-Sep-2016,07:31:15,2,12.000000,244,2902,0,5,,,,,,,,,,,,,,15,14,17562,,,,23,24938,,,,27,24788,,,,26,2756,,,,4,20076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
