DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
159781,159781,Mk10,Weak,02-May-2016,23:03:06,02-May-2016,23:03:08
159781,159781,Mk10,Strong,25-Jul-2016,23:11:57,25-Jul-2016,23:12:06
159781,159781,Mk10,Strong,06-Oct-2016,08:42:50,06-Oct-2016,08:43:05
