DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
Mr. Green,205542,,Mk10,22:00:00 02-Jan-2021,,,,0.0,28.5,Status
Mr. Green,205542,,Mk10,12:00:00 12-Jan-2021,,,,0.0,27.5,Status
Mr. Green,205542,,Mk10,09:00:00 13-Jan-2021,,,,0.0,27.1,Status
Mr. Green,205542,,Mk10,08:00:00 15-Jan-2021,,,,0.0,27.2,Status
Mr. Green,205542,,Mk10,20:00:00 15-Jan-2021,,,,0.0,27.8,Status
Mr. Green,205542,,Mk10,09:00:00 16-Jan-2021,,,,0.0,27.3,Status
Mr. Green,205542,,Mk10,12:00:00 21-Jan-2021,,,,0.0,27.6,Status
Mr. Green,205542,,Mk10,12:00:00 23-Jan-2021,,,,0.0,27.6,Status
Mr. Green,205542,,Mk10,10:00:00 24-Jan-2021,,,,0.0,27.6,Status
Mr. Green,205542,,Mk10,09:00:00 31-Jan-2021,,,,0.0,27.6,Status
Mr. Green,205542,,Mk10,08:00:00 02-Feb-2021,,,,0.0,27.4,Status
Mr. Green,205542,,Mk10,08:00:00 05-Feb-2021,,,,0.0,27.6,Status
Mr. Green,205542,,Mk10,08:00:00 09-Feb-2021,,,,0.0,27.7,Status
Mr. Green,205542,,Mk10,20:00:00 11-Feb-2021,,,,0.0,28.1,Status
Mr. Green,205542,,Mk10,10:00:00 12-Feb-2021,,,,0.0,27.9,Status
Mr. Green,205542,,Mk10,11:00:00 13-Feb-2021,,,,0.0,27.9,Status
Mr. Green,205542,,Mk10,09:00:00 18-Feb-2021,,,,0.0,27.8,Status
Mr. Green,205542,,Mk10,09:00:00 19-Feb-2021,,,,0.0,27.7,Status
Mr. Green,205542,,Mk10,10:00:00 20-Feb-2021,,,,0.0,27.8,Status
Mr. Green,205542,,Mk10,09:00:00 22-Feb-2021,,,,0.0,27.8,Status
Mr. Green,205542,,Mk10,19:00:00 24-Feb-2021,,,,0.0,28.1,Status
Mr. Green,205542,,Mk10,12:00:00 26-Feb-2021,,,,0.0,28.1,Status
Mr. Green,205542,,Mk10,00:00:00 27-Feb-2021,,,,0.0,28.1,Status
Mr. Green,205542,,Mk10,22:00:00 27-Feb-2021,,,,0.0,28.3,Status
Mr. Green,205542,,Mk10,09:00:00 28-Feb-2021,,,,0.0,27.9,Status
Mr. Green,205542,,Mk10,21:00:00 04-Mar-2021,,,,0.0,28.4,Status
Mr. Green,205542,,Mk10,11:00:00 11-Mar-2021,,,,0.0,28.1,Status
Mr. Green,205542,,Mk10,19:00:00 12-Mar-2021,,,,0.0,28.5,Status
Mr. Green,205542,,Mk10,21:00:00 14-Mar-2021,,,,0.0,28.5,Status
Mr. Green,205542,,Mk10,10:00:00 19-Mar-2021,,,,0.0,28.0,Status
Mr. Green,205542,,Mk10,19:00:00 19-Mar-2021,,,,0.0,28.4,Status
Mr. Green,205542,,Mk10,20:00:00 21-Mar-2021,,,,0.0,28.3,Status
Mr. Green,205542,,Mk10,09:00:00 23-Mar-2021,,,,0.0,28.2,Status
Mr. Green,205542,,Mk10,09:00:00 25-Mar-2021,,,,0.0,28.2,Status
Mr. Green,205542,,Mk10,10:00:00 26-Mar-2021,,,,0.0,28.2,Status
Mr. Green,205542,,Mk10,08:00:00 28-Mar-2021,,,,0.0,28.1,Status
Mr. Green,205542,,Mk10,00:00:00 01-Apr-2021,,,,0.0,28.4,Status
Mr. Green,205542,,Mk10,11:00:00 01-Apr-2021,,,,0.0,28.3,Status
Mr. Green,205542,,Mk10,11:00:00 02-Apr-2021,,,,0.0,28.3,Status
Mr. Green,205542,,Mk10,08:00:00 03-Apr-2021,,,,0.0,28.3,Status
Mr. Green,205542,,Mk10,12:00:00 11-Apr-2021,,,,0.0,28.5,Status
Mr. Green,205542,,Mk10,19:00:00 13-Apr-2021,,,,0.0,-2.7,Status
Mr. Green,205542,,Mk10,11:00:00 14-Apr-2021,,,,0.0,-3.0,Status
