DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
Mr. Green,205542,Mk10,DS,6,0,5,43,20,21:43:10 02-Jan-2021,MA,2,-3.8501,-32.4151,-3.8501,-32.4151,56,,401677708,-132
Mr. Green,205542,Mk10,DS,7,0,2,20,20,21:42:49 02-Jan-2021,SR,0,-3.8636,-32.4200,-3.8636,-32.4200,56,,401677702,-128
Mr. Green,205542,Mk10,DS,6,4,0,,,22:00:40 02-Jan-2021,NK,3,-3.8471,-32.4177,-3.8471,-32.4177,56,,401677704,-118
Mr. Green,205542,Mk10,DS,3,2,0,,,22:19:10 02-Jan-2021,NP,A,-3.8522,-32.4166,-3.8522,-32.4166,8,,401677703,-126
Mr. Green,205542,Mk10,DS,3,0,1,135,90,23:28:55 02-Jan-2021,MA,2,-3.8456,-32.4149,-3.8456,-32.4149,58,,401677700,-119
Mr. Green,205542,Mk10,DS,4,2,0,,,23:38:40 02-Jan-2021,NN,2,-3.8468,-32.4156,-3.8468,-32.4156,66,,401677701,-125
Mr. Green,205542,Mk10,DS,6,2,0,,,23:52:10 02-Jan-2021,MC,2,-3.8461,-32.4161,-3.8461,-32.4161,56,,401677701,-111
Mr. Green,205542,Mk10,DS,2,0,0,90,90,01:15:25 03-Jan-2021,NN,B,-3.8425,-32.4151,-3.8425,-32.4151,8,,401677702,-128
Mr. Green,205542,Mk10,DS,1,0,1,,,01:29:40 03-Jan-2021,MC,B,-3.8428,-32.4149,-3.8428,-32.4149,6,,401677701,-127
Mr. Green,205542,Mk10,DS,3,0,1,135,90,10:36:10 11-Jan-2021,NK,A,-3.8848,-32.3896,-3.8848,-32.3896,,,401677704,-133
Mr. Green,205542,Mk10,DS,6,0,1,90,90,10:49:10 11-Jan-2021,NN,2,-3.8733,-32.4169,-3.8733,-32.4169,56,,401677705,-130
Mr. Green,205542,Mk10,DS,5,0,0,135,88,10:53:40 11-Jan-2021,MA,3,-3.8755,-32.4294,-3.8755,-32.4294,56,,401677706,-131
Mr. Green,205542,Mk10,DS,16,12,1,,,11:22:10 11-Jan-2021,MC,2,-3.8723,-32.4380,-3.8723,-32.4380,6,,401677702,-122
Mr. Green,205542,Mk10,DS,1,0,0,,,12:10:10 11-Jan-2021,MB,B,-3.8714,-32.4374,-3.8714,-32.4374,8,,401677699,-135
Mr. Green,205542,Mk10,DS,5,3,1,,,12:29:40 11-Jan-2021,NN,1,-3.8757,-32.4490,-3.8757,-32.4490,46,,401677692,-130
Mr. Green,205542,Mk10,DS,2,0,1,90,90,13:07:10 11-Jan-2021,MC,B,-3.8737,-32.4450,-3.8737,-32.4450,8,,401677689,-129
Mr. Green,205542,Mk10,DS,2,0,1,90,90,18:39:25 11-Jan-2021,SR,B,-3.8625,-32.4295,-3.8625,-32.4295,8,,401677687,-134
Mr. Green,205542,Mk10,DS,3,0,1,90,90,19:16:10 11-Jan-2021,A1,A,-3.8737,-32.4369,-3.8737,-32.4369,8,,401677684,-127
Mr. Green,205542,Mk10,DS,3,0,1,164,106,20:35:22 11-Jan-2021,NP,A,-3.8758,-32.4420,-3.8758,-32.4420,8,,401677687,-125
Mr. Green,205542,Mk10,DS,1,0,0,,,22:15:56 11-Jan-2021,NP,B,-3.8797,-32.4471,-3.8797,-32.4471,8,,401677690,-136
Mr. Green,205542,Mk10,DS,1,0,1,,,00:46:29 12-Jan-2021,MB,B,-3.8776,-32.4437,-3.8776,-32.4437,8,,401677687,-136
Mr. Green,205542,Mk10,DS,2,0,0,15,15,07:39:04 12-Jan-2021,NP,B,-3.8764,-32.4340,-3.8764,-32.4340,8,,401677690,-127
Mr. Green,205542,Mk10,DS,3,0,0,142,15,08:35:56 12-Jan-2021,NK,A,-3.8716,-32.4378,-3.8716,-32.4378,8,,401677690,-127
Mr. Green,205542,Mk10,DS,2,0,0,15,15,08:37:28 12-Jan-2021,A1,B,-3.8887,-32.4275,-3.8887,-32.4275,8,,401677697,-131
Mr. Green,205542,Mk10,DS,1,0,0,,,08:54:02 12-Jan-2021,SR,B,-3.8870,-32.4251,-3.8870,-32.4251,6,,401677699,-127
Mr. Green,205542,Mk10,DS,3,0,0,280,120,10:09:32 12-Jan-2021,NK,A,-3.8707,-32.4304,-3.8707,-32.4304,8,,401677696,-125
Mr. Green,205542,Mk10,DS,8,0,0,18,14,10:40:21 12-Jan-2021,NN,1,-3.8752,-32.4292,-3.8752,-32.4292,58,,401677692,-128
Mr. Green,205542,Mk10,DS,7,0,0,19,15,10:40:30 12-Jan-2021,MA,1,-3.8723,-32.4313,-3.8723,-32.4313,58,,401677694,-116
Mr. Green,205542,Mk10,DS,4,0,0,18,15,12:15:35 12-Jan-2021,NN,0,-3.8802,-32.4388,-3.8802,-32.4388,58,,401677685,-126
Mr. Green,205542,Mk10,DS,1,0,0,,,19:47:25 12-Jan-2021,SR,B,-3.8848,-32.4534,-3.8848,-32.4534,8,,401677683,-120
Mr. Green,205542,Mk10,DS,1,0,0,,,20:32:10 12-Jan-2021,A1,B,-3.8841,-32.4482,-3.8841,-32.4482,8,,401677685,-139
Mr. Green,205542,Mk10,DS,1,0,0,,,22:49:16 12-Jan-2021,NK,B,-3.8761,-32.4383,-3.8761,-32.4383,8,,401677697,-131
Mr. Green,205542,Mk10,DS,2,0,0,27,27,23:41:56 12-Jan-2021,MC,B,-3.8825,-32.4309,-3.8825,-32.4309,8,,401677698,-114
Mr. Green,205542,Mk10,DS,2,0,0,22,22,01:00:09 13-Jan-2021,NN,B,-3.8853,-32.4399,-3.8853,-32.4399,8,,401677702,-133
Mr. Green,205542,Mk10,DS,2,0,1,85,85,07:34:10 13-Jan-2021,NP,B,-3.8899,-32.4341,-3.8899,-32.4341,8,,401677691,-132
Mr. Green,205542,Mk10,DS,4,0,1,14,14,08:07:33 13-Jan-2021,NK,0,-3.8823,-32.4480,-3.8823,-32.4480,58,,401677692,-128
Mr. Green,205542,Mk10,DS,1,0,0,,,08:26:50 13-Jan-2021,A1,B,-3.8701,-32.4455,-3.8701,-32.4455,6,,401677696,-126
Mr. Green,205542,Mk10,DS,1,0,0,,,09:03:46 13-Jan-2021,NP,B,-3.8707,-32.4461,-3.8707,-32.4461,8,,401677695,-135
Mr. Green,205542,Mk10,DS,3,0,0,15,15,09:46:55 13-Jan-2021,NK,A,-3.8758,-32.4454,-3.8758,-32.4454,8,,401677695,-126
Mr. Green,205542,Mk10,DS,1,0,1,,,10:14:27 13-Jan-2021,MA,B,-3.8760,-32.4455,-3.8760,-32.4455,6,,401677693,-126
Mr. Green,205542,Mk10,DS,2,0,1,15,15,11:33:02 13-Jan-2021,MB,B,-3.8652,-32.4499,-3.8652,-32.4499,8,,401677710,-128
Mr. Green,205542,Mk10,DS,7,0,1,18,14,12:03:21 13-Jan-2021,NN,0,-3.8762,-32.4386,-3.8762,-32.4386,58,,401677698,-120
Mr. Green,205542,Mk10,DS,4,0,0,18,15,19:16:08 13-Jan-2021,SR,1,-3.8893,-32.4129,-3.8893,-32.4129,68,,401677685,-124
Mr. Green,205542,Mk10,DS,1,0,0,,,20:40:14 13-Jan-2021,NK,B,-3.8830,-32.4165,-3.8830,-32.4165,8,,401677700,-128
