DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
Mr. Green,205542,,Mk10,,21:41:46 02-Jan-2021,21:41:47 02-Jan-2021,1,0,-3.8636,-32.4200,CRC,0,0,,,,1.016,0.124,,-2.0,0.0,0,,,,,,,,,,,255,255,255,80,,,,,,,,35,5,,,,,
Mr. Green,205542,,Mk10,,,21:42:11 02-Jan-2021,,0,-3.8636,-32.4200,CRC,0,0,,396,3.504,1.016,0.128,28.50,-1.5,0.0,0,,,,,,,,,,,255,255,255,80,,,,,,,,35,5,,,,,
Mr. Green,205542,,Mk10,,21:42:30 02-Jan-2021,21:42:31 02-Jan-2021,1,0,-3.8636,-32.4200,CRC,0,0,,,,1.016,0.128,,-1.5,0.0,0,,,,,,,,,,,255,255,255,80,,,,,,,,35,5,,,,,
Mr. Green,205542,,Mk10,,,21:42:51 02-Jan-2021,,2,-3.8501,-32.4151,CRC,0,0,,398,3.568,1.016,0.128,28.60,-1.5,0.0,0,,,,,,,,,,,255,255,255,80,,,,,,,,35,5,,,,,
Mr. Green,205542,,Mk10,,21:43:50 02-Jan-2021,21:43:51 02-Jan-2021,1,0,-3.8636,-32.4200,CRC,0,0,,,,1.016,0.128,,-2.0,0.0,0,,,,,,,,,,,255,255,255,80,,,,,,,,35,5,,,,,
Mr. Green,205542,,Mk10,,21:56:38 02-Jan-2021,21:56:39 02-Jan-2021,1,3,-3.8471,-32.4177,CRC,1,0,,,,1.016,0.124,,-1.0,0.0,0,,,,,,,,,,,255,255,255,80,,,,,,,,36,6,,,,,
Mr. Green,205542,,Mk10,,,10:34:10 11-Jan-2021,,A,-3.8848,-32.3896,CRC,1,0,,948,3.504,1.016,0.140,27.00,-1.5,0.0,0,,,,,,,,,,,255,255,255,80,,,,,,,,51,8,,,,,
Mr. Green,205542,,Mk10,,10:38:40 11-Jan-2021,10:38:40 11-Jan-2021,0,A,-3.8848,-32.3896,CRC,1,0,,,,1.016,0.140,,-1.5,0.0,0,,,,,,,,,,,255,255,255,80,,,,,,,,51,8,,,,,
Mr. Green,205542,,Mk10,,,10:46:10 11-Jan-2021,,2,-3.8733,-32.4169,CRC,1,0,,956,3.504,1.016,0.140,28.50,-1.5,0.0,0,,,,,,,,,,,255,255,255,80,,,,,,,,52,9,,,,,
Mr. Green,205542,,Mk10,,10:47:40 11-Jan-2021,10:47:40 11-Jan-2021,0,2,-3.8733,-32.4169,CRC,1,0,,,,1.016,0.140,,-1.0,0.0,0,,,,,,,,,,,255,255,255,80,,,,,,,,52,9,,,,,
