DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
169268,169268,0.500000,UT,,,08:42:52 26-Apr-2017,,3,30.4325,-84.2733,,,,,,,,,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
169268,169268,0.500000,UT,,,08:44:24 26-Apr-2017,,3,30.4325,-84.2733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169268,169268,0.500000,UT,,,08:44:54 26-Apr-2017,,3,30.4325,-84.2733,,,,,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169268,169268,0.500000,UT,1.00a,,08:45:56 26-Apr-2017,,3,30.4325,-84.2733,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169268,169268,0.500000,UT,,,08:47:28 26-Apr-2017,,3,30.4325,-84.2733,,,,,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169268,169268,0.500000,UT,,,23:05:54 27-Apr-2017,,2,30.4384,-84.2736,,,,,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169268,169268,0.500000,UT,,23:07:25 27-Apr-2017,23:07:26 27-Apr-2017,1,2,30.4384,-84.2736,CRC,,,,660,3.450,,,28.10,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
169268,169268,0.500000,UT,,,23:07:57 27-Apr-2017,,2,30.4384,-84.2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169268,169268,0.500000,UT,,,23:08:28 27-Apr-2017,,2,30.4384,-84.2736,,,,,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169268,169268,0.500000,UT,,,23:08:59 27-Apr-2017,,2,30.4384,-84.2736,,,,,,,,,28.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
169268,169268,0.500000,UT,,,23:21:19 27-Apr-2017,,A,30.4345,-84.2750,,,,,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169268,169268,0.500000,UT,,,23:21:50 27-Apr-2017,,A,30.4345,-84.2750,,,,,,,,,27.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
169268,169268,0.500000,UT,,,23:23:54 27-Apr-2017,,A,30.4345,-84.2750,,,,,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169268,169268,0.500000,UT,,,23:24:24 27-Apr-2017,,2,30.4300,-84.2794,,,,,,,,,27.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
169268,169268,0.500000,UT,1.00a,,23:24:55 27-Apr-2017,,2,30.4300,-84.2794,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169268,169268,0.500000,UT,,23:25:25 27-Apr-2017,23:25:26 27-Apr-2017,1,2,30.4300,-84.2794,CRC,,,,695,3.425,,,27.25,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
169268,169268,0.500000,UT,,,23:25:57 27-Apr-2017,,2,30.4300,-84.2794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169268,169268,0.500000,UT,,22:57:45 28-Apr-2017,22:57:46 28-Apr-2017,1,A,30.4303,-84.2755,CRC,,,,980,3.425,,,30.00,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
169268,169268,0.500000,UT,1.00a,,22:59:50 28-Apr-2017,,A,30.4303,-84.2755,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169268,169268,0.500000,UT,,,22:31:00 01-May-2017,,Z,26.1266,-79.1394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169268,169268,0.500000,UT,,,22:31:30 01-May-2017,,Z,26.1266,-79.1394,,,,,1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169268,169268,0.500000,UT,,,22:32:01 01-May-2017,,Z,26.1266,-79.1394,,,,,,,,,26.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
