DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
169268,169268,UT,1.00a,69,1230,99,2,2295,,,,,30,08:42:52 26-Apr-2017,11:18:23 02-Oct-2017,159,08:42:52 26-Apr-2017,11:20:16 02-Oct-2017,159,,,03:00:00 26-Apr-2017
