DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
Miguel,205540,,Mk10,09:00:00 03-Jan-2021,,,,0.0,26.9,Status
Miguel,205540,,Mk10,23:00:00 03-Jan-2021,,,,0.0,27.7,Status
Miguel,205540,,Mk10,09:00:00 04-Jan-2021,,,,0.0,27.5,Status
Miguel,205540,,Mk10,20:00:00 07-Jan-2021,,,,0.0,28.1,Status
Miguel,205540,,Mk10,23:00:00 09-Jan-2021,,,,0.0,27.3,Status
Miguel,205540,,Mk10,12:00:00 10-Jan-2021,,,,0.0,27.5,Status
Miguel,205540,,Mk10,13:00:00 12-Jan-2021,,,,0.0,27.4,Status
Miguel,205540,,Mk10,19:00:00 13-Jan-2021,,,,0.0,27.6,Status
Miguel,205540,,Mk10,09:00:00 14-Jan-2021,,,,0.0,27.3,Status
Miguel,205540,,Mk10,10:00:00 18-Jan-2021,,,,0.0,27.5,Status
Miguel,205540,,Mk10,12:00:00 19-Jan-2021,,,,0.0,27.5,Status
Miguel,205540,,Mk10,13:00:00 22-Jan-2021,,,,0.0,27.8,Status
Miguel,205540,,Mk10,08:00:00 24-Jan-2021,,,,0.0,27.6,Status
Miguel,205540,,Mk10,11:00:00 25-Jan-2021,,,,0.0,27.7,Status
Miguel,205540,,Mk10,12:00:00 02-Feb-2021,,,,0.0,27.6,Status
Miguel,205540,,Mk10,08:00:00 04-Feb-2021,,,,0.0,27.6,Status
Miguel,205540,,Mk10,11:00:00 05-Feb-2021,,,,0.0,27.6,Status
Miguel,205540,,Mk10,11:00:00 06-Feb-2021,,,,0.0,27.8,Status
Miguel,205540,,Mk10,10:00:00 07-Feb-2021,,,,0.0,27.8,Status
Miguel,205540,,Mk10,11:00:00 11-Feb-2021,,,,0.0,27.9,Status
Miguel,205540,,Mk10,12:00:00 13-Feb-2021,,,,0.0,27.9,Status
Miguel,205540,,Mk10,08:00:00 14-Feb-2021,,,,0.0,27.9,Status
Miguel,205540,,Mk10,11:00:00 14-Feb-2021,,,,0.0,27.9,Status
Miguel,205540,,Mk10,08:00:00 17-Feb-2021,,,,0.0,27.6,Status
Miguel,205540,,Mk10,11:00:00 24-Feb-2021,,,,0.0,27.8,Status
Miguel,205540,,Mk10,08:00:00 11-Mar-2021,,,,0.0,28.0,Status
Miguel,205540,,Mk10,08:00:00 13-Mar-2021,,,,0.0,28.1,Status
Miguel,205540,,Mk10,08:00:00 15-Mar-2021,,,,0.0,28.1,Status
Miguel,205540,,Mk10,11:00:00 15-Mar-2021,,,,0.0,28.0,Status
Miguel,205540,,Mk10,20:00:00 16-Mar-2021,,,,0.0,28.5,Status
Miguel,205540,,Mk10,10:00:00 17-Mar-2021,,,,0.0,28.2,Status
Miguel,205540,,Mk10,20:00:00 18-Mar-2021,,,,0.0,28.4,Status
Miguel,205540,,Mk10,12:00:00 19-Mar-2021,,,,0.0,28.5,Status
Miguel,205540,,Mk10,22:00:00 19-Mar-2021,,,,0.0,28.4,Status
Miguel,205540,,Mk10,00:00:00 20-Mar-2021,,,,0.0,28.4,Status
Miguel,205540,,Mk10,21:00:00 20-Mar-2021,,,,0.0,28.4,Status
Miguel,205540,,Mk10,09:00:00 21-Mar-2021,,,,0.0,28.4,Status
Miguel,205540,,Mk10,00:00:00 22-Mar-2021,,,,0.0,28.4,Status
Miguel,205540,,Mk10,08:00:00 22-Mar-2021,,,,0.0,28.4,Status
Miguel,205540,,Mk10,21:00:00 23-Mar-2021,,,,0.0,29.1,Status
Miguel,205540,,Mk10,09:00:00 24-Mar-2021,,,,0.0,29.1,Status
Miguel,205540,,Mk10,08:00:00 25-Mar-2021,,,,0.0,29.2,Status
Miguel,205540,,Mk10,08:00:00 27-Mar-2021,,,,0.0,28.7,Status
Miguel,205540,,Mk10,20:00:00 27-Mar-2021,,,,0.0,28.5,Status
Miguel,205540,,Mk10,21:00:00 28-Mar-2021,,,,0.0,28.8,Status
Miguel,205540,,Mk10,12:00:00 31-Mar-2021,,,,0.0,29.1,Status
Miguel,205540,,Mk10,12:00:00 01-Apr-2021,,,,0.0,29.0,Status
Miguel,205540,,Mk10,23:00:00 04-Apr-2021,,,,0.0,29.2,Status
Miguel,205540,,Mk10,01:00:00 06-Apr-2021,,,,0.0,29.1,Status
Miguel,205540,,Mk10,21:00:00 11-Apr-2021,,,,0.0,28.8,Status
Miguel,205540,,Mk10,23:00:00 11-Apr-2021,,,,0.0,28.7,Status
Miguel,205540,,Mk10,11:00:00 13-Apr-2021,,,,0.0,28.8,Status
Miguel,205540,,Mk10,22:00:00 25-Apr-2021,,,,0.0,29.5,Status
Miguel,205540,,Mk10,10:00:00 26-Apr-2021,,,,0.0,29.3,Status
Miguel,205540,,Mk10,09:00:00 27-Apr-2021,,,,0.0,29.4,Status
Miguel,205540,,Mk10,01:00:00 28-Apr-2021,,,,0.0,29.3,Status
Miguel,205540,,Mk10,23:00:00 28-Apr-2021,,,,0.0,29.2,Status
Miguel,205540,,Mk10,02:00:00 29-Apr-2021,,,,0.0,29.2,Status
Miguel,205540,,Mk10,21:00:00 29-Apr-2021,,,,0.0,29.4,Status
Miguel,205540,,Mk10,08:00:00 08-May-2021,,,,0.0,29.0,Status
Miguel,205540,,Mk10,10:00:00 09-May-2021,,,,0.0,29.1,Status
