DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
Miguel,205540,Mk10,DS,10,3,0,,,21:39:45 10-Dec-2020,NK,1,-3.8461,-32.4057,-3.8461,-32.4057,48,,401677687,-125
Miguel,205540,Mk10,DS,2,0,1,200,200,21:53:00 10-Dec-2020,NP,1,-3.8438,-32.4239,-12.1411,-67.5387,56,,401677698,-132
Miguel,205540,Mk10,DS,4,2,0,,,23:04:30 10-Dec-2020,MA,3,-3.8468,-32.4167,-3.8468,-32.4167,58,,401677686,-111
Miguel,205540,Mk10,DS,4,1,0,,,23:06:35 10-Dec-2020,NN,3,-3.8477,-32.4141,-3.8477,-32.4141,56,,401677687,-122
Miguel,205540,Mk10,DS,1,0,1,,,23:17:50 10-Dec-2020,NK,B,-3.8478,-32.4130,-3.8478,-32.4130,6,,401677687,-130
Miguel,205540,Mk10,DS,6,3,1,,,23:25:04 10-Dec-2020,MC,3,-3.8472,-32.4120,-3.8472,-32.4120,56,,401677687,-112
Miguel,205540,Mk10,DS,4,0,0,200,100,00:17:31 11-Dec-2020,MB,3,-3.8501,-32.4156,-3.8501,-32.4156,68,,401677688,-124
Miguel,205540,Mk10,DS,6,0,1,120,100,00:49:20 11-Dec-2020,NN,3,-3.8461,-32.4157,-3.8461,-32.4157,58,,401677687,-124
Miguel,205540,Mk10,DS,1,0,0,,,01:00:41 11-Dec-2020,MC,B,-3.8471,-32.4169,-3.8471,-32.4169,6,,401677689,-132
Miguel,205540,Mk10,DS,1,0,1,,,07:06:20 11-Dec-2020,A1,B,-3.8456,-32.4236,-3.8456,-32.4236,8,,401677688,-138
Miguel,205540,Mk10,DS,4,0,1,100,100,07:11:21 11-Dec-2020,SR,2,-3.8473,-32.4164,-3.8473,-32.4164,66,,401677691,-130
Miguel,205540,Mk10,DS,4,0,1,100,100,07:17:10 11-Dec-2020,NP,2,-3.8490,-32.4167,-3.8490,-32.4167,56,,401677690,-126
Miguel,205540,Mk10,DS,6,0,2,96,91,08:38:34 11-Dec-2020,NK,3,-3.8467,-32.4152,-3.8467,-32.4152,58,,401677693,-121
Miguel,205540,Mk10,DS,5,0,0,120,98,08:40:19 11-Dec-2020,A1,3,-3.8458,-32.4161,-3.8458,-32.4161,56,,401677693,-127
