DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
Julio Grande,195967,Mk10,00:37:39 05-Dec-2019,Argos,A,47.9230,-122.1280,,,,,,,,,,Speed to avg loc 73 x median
Julio Grande,195967,Mk10,00:37:42 05-Dec-2019,Argos,A,47.9231,-122.1284,1112,3298,374,79,,,,,,Speed to avg loc 73 x median
Julio Grande,195967,Mk10,19:13:11 16-Dec-2019,Argos,B,-9.3200,-8.3590,,,,,,,,,,Speed to avg loc 23 x median
Julio Grande,195967,Mk10,19:13:55 16-Dec-2019,Argos,B,-9.3200,-8.3587,406,2311,71,99,,,,,,Speed to avg loc 23 x median
Julio Grande,195967,Mk10,19:55:40 16-Dec-2019,Argos,A,-3.8536,-32.4183,691,1028,464,44,,,,,,
Julio Grande,195967,Mk10,19:58:11 16-Dec-2019,Argos,A,-3.8540,-32.4180,,,,,,,,,,
Julio Grande,195967,Mk10,20:52:40 16-Dec-2019,Argos,2,-3.8446,-32.4224,433,450,415,46,,,,,,
Julio Grande,195967,Mk10,20:56:41 16-Dec-2019,Argos,2,-3.8450,-32.4220,,,,,,,,,,
Julio Grande,195967,Mk10,21:02:04 16-Dec-2019,Argos,1,-3.8403,-32.4234,1281,5601,292,80,,,,,,
Julio Grande,195967,Mk10,21:04:11 16-Dec-2019,Argos,1,-3.8400,-32.4230,,,,,,,,,,
Julio Grande,195967,Mk10,21:35:40 16-Dec-2019,Argos,B,-3.8105,-32.4081,3886,3974,3798,71,,,,,,Lat > 4 deviations from mean
Julio Grande,195967,Mk10,21:35:41 16-Dec-2019,Argos,B,-3.8110,-32.4080,,,,,,,,,,Lat > 4 deviations from mean
Julio Grande,195967,Mk10,22:08:40 16-Dec-2019,Argos,B,-3.8304,-32.4146,8572,21374,3437,21,,,,,,
Julio Grande,195967,Mk10,22:08:41 16-Dec-2019,Argos,B,-3.8300,-32.4150,,,,,,,,,,
Julio Grande,195967,Mk10,22:39:25 16-Dec-2019,Argos,1,-3.8458,-32.4182,1048,3005,365,170,,,,,,
Julio Grande,195967,Mk10,22:40:11 16-Dec-2019,Argos,1,-3.8460,-32.4180,,,,,,,,,,
Julio Grande,195967,Mk10,22:44:40 16-Dec-2019,Argos,B,-3.8457,-32.4177,1060,1511,744,168,,,,,,
Julio Grande,195967,Mk10,22:44:41 16-Dec-2019,Argos,B,-3.8460,-32.4180,,,,,,,,,,
Julio Grande,195967,Mk10,23:23:40 16-Dec-2019,Argos,B,-3.8332,-32.4126,1670,1839,1516,179,,,,,,
Julio Grande,195967,Mk10,23:23:41 16-Dec-2019,Argos,B,-3.8330,-32.4130,,,,,,,,,,
Julio Grande,195967,Mk10,23:31:10 16-Dec-2019,Argos,3,-3.8480,-32.4197,131,290,59,77,,,,,,
Julio Grande,195967,Mk10,23:31:10 16-Dec-2019,Argos,3,-3.8480,-32.4197,131,290,59,77,,,,,,
Julio Grande,195967,Mk10,23:38:41 16-Dec-2019,Argos,3,-3.8480,-32.4200,,,,,,,,,,
Julio Grande,195967,Mk10,23:52:55 16-Dec-2019,Argos,3,-3.8471,-32.4169,183,261,128,61,,,,,,
Julio Grande,195967,Mk10,23:53:41 16-Dec-2019,Argos,3,-3.8470,-32.4170,,,,,,,,,,
Julio Grande,195967,Mk10,00:25:55 17-Dec-2019,Argos,3,-3.8482,-32.4155,246,327,184,108,,,,,,
Julio Grande,195967,Mk10,00:28:11 17-Dec-2019,Argos,3,-3.8480,-32.4160,,,,,,,,,,
Julio Grande,195967,Mk10,07:03:06 17-Dec-2019,Argos,3,-3.8487,-32.4150,152,352,65,88,,,,,,
