DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
159778,159778,Mk10,Weak,02-May-2016,23:02:05,02-May-2016,23:02:05
159778,159778,Mk10,Strong,07-May-2016,00:55:20,07-May-2016,00:55:21
159778,159778,Mk10,Strong,10-May-2016,02:31:10,10-May-2016,02:31:11
