Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
6047,159778,7,NK,A,1,02-May-2016,23:03:04,30.5836,-83.7909,,401677317,-129,40,0,02-May-2016,23:02:05,29.9872,-86.6613,240,22596,493114,1035,75,,,131,128,225,18,115,5,29,,,,,,,,,,,,,,,,,,,,,,,,,
6047,159778,31,NK,A,1,02-May-2016,23:03:04,30.5836,-83.7909,,401677317,-129,40,0,02-May-2016,23:04:05,29.9872,-86.6613,240,22596,493114,1035,75,,,132,128,225,18,116,5,32,49,53,65,49,48,55,51,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
6047,159778,7,NK,A,1,02-May-2016,23:03:04,30.5836,-83.7909,,401677317,-129,40,0,02-May-2016,23:06:05,29.9872,-86.6613,240,22596,493114,1035,75,,,133,129,225,18,116,5,34,,,,,,,,,,,,,,,,,,,,,,,,,
6047,159778,7,SR,A,2,02-May-2016,23:45:04,30.4764,-84.3089,,401677466,-130,8,0,02-May-2016,23:44:05,30.4764,-84.3089,240,5556,38682,798,90,,,152,128,223,21,108,5,28,,,,,,,,,,,,,,,,,,,,,,,,,
6047,159778,7,SR,A,2,02-May-2016,23:45:04,30.4764,-84.3089,,401677466,-130,8,0,02-May-2016,23:46:05,30.4764,-84.3089,240,5556,38682,798,90,,,153,126,224,21,108,5,28,,,,,,,,,,,,,,,,,,,,,,,,,
6047,159778,7,SR,A,2,02-May-2016,23:45:04,30.4764,-84.3089,,401677466,-130,8,0,02-May-2016,23:48:05,30.4764,-84.3089,240,5556,38682,798,90,,,154,128,224,21,107,5,27,,,,,,,,,,,,,,,,,,,,,,,,,
6047,159778,7,NN,B,3,03-May-2016,00:14:04,30.4519,-84.4158,,401677284,-131,6,0,03-May-2016,00:14:05,30.4519,-84.4158,,22558,29357,17333,88,,,167,128,223,21,108,5,12,,,,,,,,,,,,,,,,,,,,,,,,,
6047,159778,31,MA,B,4,04-May-2016,15:18:14,30.4750,-84.3534,,401677285,-118,,0,04-May-2016,15:16:43,30.4750,-84.3534,184,89110,,,,,,122,238,209,72,244,32,30,218,233,72,250,227,84,227,0,74,12,98,233,97,254,43,247,248,28,144,28,196,0,0,0,
6047,159778,23,MA,B,4,04-May-2016,15:18:14,30.4750,-84.3534,,401677285,-118,,0,04-May-2016,15:19:47,30.4750,-84.3534,184,89110,,,,,,112,89,129,72,230,0,16,155,181,55,135,3,59,15,64,102,227,128,203,198,4,224,17,,,,,,,,,
6047,159778,23,NP,B,5,04-May-2016,19:14:22,30.4494,-84.2450,,401677286,-135,8,0,04-May-2016,19:14:23,30.4494,-84.2450,,14213,33634,6006,83,,,112,89,129,72,230,0,16,155,181,52,50,107,251,46,64,225,129,136,129,205,128,0,0,,,,,,,,,
6047,159778,27,NP,0,6,06-May-2016,20:27:44,24.3445,-103.3356,,401677321,-136,60,0,06-May-2016,20:26:21,28.8952,-82.6150,500,7088,9080,5532,34,,,118,220,81,77,55,80,27,195,232,142,140,105,109,133,17,142,163,135,116,119,69,41,137,66,10,64,0,,,,,
6047,159778,27,NP,0,6,06-May-2016,20:27:44,24.3445,-103.3356,,401677321,-136,60,0,06-May-2016,20:27:11,28.8952,-82.6150,500,7088,9080,5532,34,,,118,220,81,77,55,80,27,195,232,142,142,105,109,132,17,142,161,135,116,247,71,41,137,66,10,64,4,,,,,
6047,159778,27,NP,0,6,06-May-2016,20:27:44,24.3445,-103.3356,,401677321,-136,60,0,06-May-2016,20:29:41,28.8952,-82.6150,500,7088,9080,5532,34,,,118,220,81,77,55,80,27,195,232,142,142,105,109,133,17,142,163,135,116,119,69,41,137,66,10,64,1,,,,,
6047,159778,27,NP,0,6,06-May-2016,20:27:44,24.3445,-103.3356,,401677321,-136,60,0,06-May-2016,20:31:21,28.8952,-82.6150,500,7088,9080,5532,34,,,4,1,77,71,216,117,113,49,56,6,185,133,0,210,127,252,2,0,2,128,150,128,83,255,192,112,0,,,,,
6047,159778,27,NP,0,6,06-May-2016,20:27:44,24.3445,-103.3356,,401677321,-136,60,0,06-May-2016,20:33:01,28.8952,-82.6150,500,7088,9080,5532,34,,,118,220,81,77,55,80,27,195,232,142,142,105,109,133,17,142,163,135,116,117,69,41,137,66,10,64,1,,,,,
6047,159778,27,NP,0,6,06-May-2016,20:27:44,24.3445,-103.3356,,401677321,-136,60,0,06-May-2016,20:33:51,28.8952,-82.6150,500,7088,9080,5532,34,,,118,220,81,77,55,80,27,195,232,142,142,105,109,133,17,142,163,135,116,119,69,41,137,66,10,64,0,,,,,
6047,159778,27,NP,0,6,06-May-2016,20:27:44,24.3445,-103.3356,,401677321,-136,60,0,06-May-2016,20:34:41,28.8952,-82.6150,500,7088,9080,5532,34,,,118,220,81,77,55,80,27,195,224,142,142,105,109,133,17,142,163,135,116,119,69,9,137,66,10,64,0,,,,,
6047,159778,27,NN,B,7,06-May-2016,21:45:55,28.8935,-82.6125,Rate of Travel: 451.2 m/s,401677292,-137,8,0,06-May-2016,21:44:41,28.8935,-82.6125,150,50228,228174,11056,19,,,119,67,225,77,71,80,27,199,243,78,157,112,48,41,214,66,161,55,34,57,244,89,137,130,18,192,0,,,,,
6047,159778,27,NN,B,7,06-May-2016,21:45:55,28.8935,-82.6125,Rate of Travel: 451.2 m/s,401677292,-137,8,0,06-May-2016,21:47:11,28.8935,-82.6125,150,50228,228174,11056,19,,,118,220,81,77,55,80,27,131,232,142,142,105,109,133,17,142,163,135,116,119,69,41,137,66,10,64,0,,,,,
6047,159778,27,NK,1,8,06-May-2016,23:04:15,28.8953,-82.6104,Rate of Travel: 225.4 m/s,401677294,-133,68,0,06-May-2016,23:03:01,28.8953,-82.6104,150,722,12542,41,75,,,119,67,225,77,71,80,27,199,243,78,157,112,48,41,214,66,161,55,34,57,244,89,137,130,18,192,0,,,,,
6047,159778,27,NK,1,8,06-May-2016,23:04:15,28.8953,-82.6104,Rate of Travel: 225.4 m/s,401677294,-133,68,0,06-May-2016,23:03:51,28.8953,-82.6104,150,722,12542,41,75,,,118,220,81,77,55,80,27,195,232,142,142,105,109,133,17,142,163,135,116,119,69,41,137,66,10,64,0,,,,,
