DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
159778,159778,Mk10,23:02:05 02-May-2016,,,A,30.5836,-83.7909,CRC 14350.62096,,,131,128,225,18,115,5,29,,,,,,,,,,,,,,,,,,,,,,,,,
159778,159778,Mk10,23:04:05 02-May-2016,,,A,30.5836,-83.7909,CRC 18446.36708,00:10:00 09-Apr-2016,LightLoc,132,128,225,18,116,5,32,49,53,65,49,48,55,51,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
159778,159778,Mk10,23:06:05 02-May-2016,,,A,30.5836,-83.7909,CRC 22558.9057,00:10:00 09-Apr-2016,LightLoc,133,129,225,18,116,5,34,,,,,,,,,,,,,,,,,,,,,,,,,
159778,159778,Mk10,23:44:05 02-May-2016,,,A,30.4764,-84.3089,CRC 34829.32793,,TAT,152,128,223,21,108,5,28,,,,,,,,,,,,,,,,,,,,,,,,,
159778,159778,Mk10,23:46:05 02-May-2016,,,A,30.4764,-84.3089,CRC 38894.33101,,TAT,153,126,224,21,108,5,28,,,,,,,,,,,,,,,,,,,,,,,,,
159778,159778,Mk10,23:48:05 02-May-2016,,,A,30.4764,-84.3089,CRC 43022.33469,,DivePDT,154,128,224,21,107,5,27,,,,,,,,,,,,,,,,,,,,,,,,,
159778,159778,Mk10,00:14:05 03-May-2016,,,B,30.4519,-84.4158,CRC 30733.20264,22:00:00 10-Dec-2015,TAT,167,128,223,21,108,5,12,,,,,,,,,,,,,,,,,,,,,,,,,
159778,159778,Mk10,15:19:47 04-May-2016,,,B,30.4750,-84.3534,CRC 1432.50877,14:32:00 04-May-2016,Fast-GPS,112,89,129,72,230,0,16,155,181,55,135,3,59,15,64,102,227,128,203,198,4,224,17,,,,,,,,,
159778,159778,Mk10,20:31:21 06-May-2016,,,0,24.3445,-103.3356,CRC 30065.15026,20:31:24 06-May-2016,Status,4,1,77,71,216,117,113,49,56,6,185,133,0,210,127,252,2,0,2,128,150,128,83,255,192,112,0,,,,,
159778,159778,Mk10,00:57:01 07-May-2016,,,2,28.8963,-82.6112,CRC 40536.25586,00:17:00 07-May-2016,Fast-GPS,121,229,129,78,5,16,26,122,166,6,96,159,131,215,33,17,35,3,34,126,0,1,240,3,0,159,191,,,,,
159778,159778,Mk10,01:47:01 07-May-2016,,,3,28.8944,-82.6138,CRC 40792.57635,00:17:00 07-May-2016,Fast-GPS,121,245,129,78,5,16,26,122,166,6,96,31,195,208,125,46,223,14,56,241,11,155,22,211,182,167,232,,,,,
159778,159778,Mk10,00:27:48 08-May-2016,,,B,28.8174,-82.6107,CRC 19513.10987,21:36:39 07-May-2016,Fast-GPS,116,195,145,79,86,73,223,214,131,163,149,176,233,58,131,77,81,105,24,185,230,213,174,63,184,240,21,240,26,0,34,
159778,159778,Mk10,02:21:50 08-May-2016,,,B,28.8360,-82.6956,CRC 50034.34051,15:02:47 05-May-2013,Fast-GPS,124,55,37,74,248,43,217,158,27,106,136,2,111,240,48,246,190,46,15,96,236,1,157,190,217,191,255,,,,,
159778,159778,Mk10,03:08:36 08-May-2016,,,B,28.8405,-82.7126,CRC 41724.31423,07:16:27 07-May-2016,Fast-GPS,122,47,193,78,117,6,230,104,155,86,45,14,224,147,141,206,228,82,22,98,14,53,42,55,61,47,81,138,253,72,96,
159778,159778,Mk10,11:03:52 08-May-2016,,,B,28.8398,-82.7931,CRC 36218.26134,06:30:30 30-Jan-2016,Fast-GPS,120,215,160,124,105,231,138,123,155,253,242,229,36,31,55,165,86,65,87,173,125,44,197,3,251,36,146,73,36,146,73,
159778,159778,Mk10,13:26:40 08-May-2016,,,B,28.8517,-82.8376,CRC 53214.52829,12:09:40 08-May-2016,Fast-GPS,124,253,225,80,196,154,16,23,52,149,228,231,238,114,29,222,249,145,7,68,64,4,2,,,,,,,,,
159778,159778,Mk10,20:00:34 08-May-2016,,,B,28.8498,-82.7851,CRC 3457.7018,14:04:25 08-May-2016,Fast-GPS,112,216,17,80,228,70,80,1,108,29,248,184,136,250,116,114,237,135,42,76,96,9,8,,,,,,,,,
159778,159778,Mk10,23:10:38 08-May-2016,,,B,28.8325,-82.7772,CRC 7353.19838,04:17:00 07-May-2016,Fast-GPS,113,203,145,78,69,16,20,207,143,202,132,181,173,105,74,82,214,180,164,180,183,181,252,,,,,,,,,
159778,159778,Mk10,00:02:33 09-May-2016,,,B,28.8303,-82.7786,CRC 23313.31290,00:02:31 09-May-2016,Status,4,1,82,0,159,91,17,50,167,228,224,5,176,0,135,248,0,128,248,37,155,208,5,16,127,255,255,,,,,
159778,159778,Mk10,11:10:53 09-May-2016,,,B,28.8286,-82.7842,CRC 54105.27643,08:30:34 09-May-2016,Fast-GPS,125,53,145,82,133,232,161,239,5,106,219,98,147,24,228,7,131,155,139,66,187,151,188,57,21,17,145,148,201,202,128,
159778,159778,Mk10,11:36:37 09-May-2016,,,A,28.8284,-82.7828,CRC 25030.54020,02:41:24 09-May-2016,Fast-GPS,118,28,97,82,38,150,27,133,90,150,208,180,165,36,72,66,64,223,194,51,3,223,110,59,25,191,255,,,,,
159778,159778,Mk10,20:02:48 09-May-2016,,,B,28.8306,-82.7927,CRC 21190.23804,09:47:01 09-May-2013,Fast-GPS,117,44,101,82,150,240,91,5,187,168,218,202,87,108,234,4,221,73,222,31,9,193,149,8,220,21,255,,,,,
159778,159778,Mk10,23:19:04 09-May-2016,,,B,28.8351,-82.7787,CRC 13128.22857,07:21:55 08-May-2016,Fast-GPS,115,52,129,80,117,93,213,174,126,40,103,41,236,125,11,107,131,189,98,153,4,100,60,,,,,,,,,
159778,159778,Mk10,02:26:56 10-May-2016,,,B,28.8310,-82.7794,CRC 58108.50979,07:17:00 07-Apr-2016,Fast-GPS,126,47,193,14,117,16,38,128,154,170,136,53,225,39,27,157,200,164,44,196,28,106,84,110,122,94,163,156,234,136,111,
159778,159778,Mk10,06:40:41 10-May-2016,,,B,28.8294,-82.7796,CRC 45660.13849,00:02:31 09-May-2016,Fast-GPS,123,37,193,82,4,39,224,202,39,185,176,4,92,240,34,71,138,106,85,60,99,96,125,228,172,84,41,147,136,69,64,
159778,159778,Mk10,10:09:43 10-May-2016,,,B,28.8307,-82.7801,CRC 13120.63064,03:00:00 10-May-2014,TAT,35,52,9,84,49,53,215,174,148,98,185,164,118,242,203,47,144,103,242,101,104,165,119,,,,,,,,,
159778,159778,Mk10,12:56:04 10-May-2016,,,B,28.8312,-82.7823,CRC 57268.47442,09:17:00 07-May-2016,Fast-GPS,125,251,65,78,149,16,30,95,132,113,46,42,154,183,234,46,123,127,226,84,198,105,163,143,28,24,60,56,61,61,71,
159778,159778,Mk10,15:40:06 10-May-2016,,,B,28.8300,-82.7841,CRC 12079.61220,12:18:43 10-May-2016,Fast-GPS,114,242,241,84,197,42,229,89,125,255,231,56,9,215,50,133,194,93,141,153,88,159,84,54,157,16,248,177,103,145,144,
159778,159778,Mk10,21:23:17 10-May-2016,,,B,28.8310,-82.7855,CRC 50469.2532,09:41:28 08-May-2016,Fast-GPS,124,82,81,80,150,151,39,0,243,165,193,226,184,113,31,252,136,8,179,148,4,54,148,92,93,114,87,126,88,209,8,
159778,159778,Mk10,11:24:16 11-May-2016,,,B,28.8330,-82.7809,CRC 61697.3179,05:53:24 26-Apr-2013,Fast-GPS,127,16,21,52,91,86,60,50,236,124,212,28,241,11,66,68,41,163,81,102,119,189,116,60,25,48,132,224,0,0,0,
