DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
Ravi,226066,,Mk10,,00:48:21 18-Nov-2021,00:48:22 18-Nov-2021,1,A,47.6774,-122.1263,CRC,1,0,,,,1.240,0.124,,0.0,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,00:50:21 18-Nov-2021,00:50:22 18-Nov-2021,1,A,47.6774,-122.1263,CRC,1,0,,,,1.232,0.124,,-0.5,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,,01:21:22 18-Nov-2021,,3,47.6764,-122.1351,CRC,1,0,,130,3.312,1.232,0.124,4.30,0.0,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,01:26:21 18-Nov-2021,01:26:22 18-Nov-2021,1,3,47.6764,-122.1355,CRC,1,0,,,,1.240,0.124,,0.5,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,,01:27:22 18-Nov-2021,,3,47.6764,-122.1355,CRC,1,0,,136,3.312,1.232,0.124,4.10,0.0,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,01:28:21 18-Nov-2021,01:28:22 18-Nov-2021,1,3,47.6764,-122.1351,CRC,1,0,,,,1.240,0.124,,0.0,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,,01:29:22 18-Nov-2021,,3,47.6764,-122.1351,CRC,1,0,,138,3.312,1.240,0.124,4.10,0.0,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,01:30:21 18-Nov-2021,01:30:22 18-Nov-2021,1,3,47.6764,-122.1351,CRC,1,0,,,,1.240,0.124,,0.0,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,01:32:21 18-Nov-2021,01:32:22 18-Nov-2021,1,3,47.6764,-122.1355,CRC,1,0,,,,1.232,0.124,,0.0,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,01:34:21 18-Nov-2021,01:34:22 18-Nov-2021,1,3,47.6764,-122.1355,CRC,1,0,,,,1.240,0.124,,0.5,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,,01:35:22 18-Nov-2021,,3,47.6764,-122.1355,CRC,1,0,,144,3.312,1.240,0.124,4.20,-0.5,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,01:36:21 18-Nov-2021,01:36:22 18-Nov-2021,1,3,47.6764,-122.1355,CRC,1,0,,,,1.240,0.124,,-0.5,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,02:24:21 18-Nov-2021,02:24:22 18-Nov-2021,1,3,47.6776,-122.1320,CRC,1,0,,,,1.240,0.124,,0.0,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,,02:25:22 18-Nov-2021,,3,47.6776,-122.1320,,1,0,,194,3.248,1.232,0.124,3.30,44.0,374.0,0,,,,,,,,,,,,53,199,119,65480,,,,,,,,,0,,,,
Ravi,226066,,Mk10,,02:26:21 18-Nov-2021,02:26:22 18-Nov-2021,1,3,47.6776,-122.1320,CRC,1,0,,,,1.240,0.124,,0.0,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,,02:27:22 18-Nov-2021,,3,47.6776,-122.1320,CRC,1,0,,196,3.248,1.240,0.124,3.20,0.5,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,02:28:21 18-Nov-2021,02:28:22 18-Nov-2021,1,3,47.6776,-122.1320,CRC,1,0,,,,1.240,0.124,,0.5,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,,02:29:22 18-Nov-2021,,3,47.6776,-122.1320,CRC,1,0,,198,3.248,1.240,0.124,3.10,0.5,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,02:30:21 18-Nov-2021,02:30:22 18-Nov-2021,1,3,47.6776,-122.1320,CRC,1,0,,,,1.240,0.124,,0.5,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,,02:31:22 18-Nov-2021,,3,47.6776,-122.1320,CRC,1,0,,200,3.248,1.240,0.124,3.10,0.5,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,02:32:21 18-Nov-2021,02:32:22 18-Nov-2021,1,3,47.6776,-122.1320,CRC,1,0,,,,1.240,0.124,,0.5,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,,02:33:22 18-Nov-2021,,3,47.6776,-122.1320,CRC,1,0,,202,3.248,1.232,0.124,3.00,0.5,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,02:34:21 18-Nov-2021,02:34:22 18-Nov-2021,1,3,47.6776,-122.1320,CRC,1,0,,,,1.240,0.124,,0.0,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,,02:35:22 18-Nov-2021,,3,47.6776,-122.1320,CRC,1,0,,204,3.248,1.240,0.124,3.00,0.5,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,,02:59:22 18-Nov-2021,,3,47.6778,-122.1331,CRC,1,0,,228,3.248,1.240,0.124,2.50,0.0,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,03:00:21 18-Nov-2021,03:00:22 18-Nov-2021,1,3,47.6778,-122.1331,CRC,1,0,,,,1.240,0.124,,0.0,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,,03:01:22 18-Nov-2021,,3,47.6778,-122.1331,CRC,1,0,,230,3.248,1.240,0.124,2.50,0.5,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,03:02:21 18-Nov-2021,03:02:22 18-Nov-2021,1,3,47.6778,-122.1331,CRC,1,0,,,,1.240,0.124,,0.5,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,,03:03:22 18-Nov-2021,,3,47.6778,-122.1331,CRC,1,0,,232,3.248,1.232,0.124,2.50,0.5,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
Ravi,226066,,Mk10,,03:04:21 18-Nov-2021,03:04:22 18-Nov-2021,1,3,47.6778,-122.1331,CRC,1,0,,,,1.240,0.124,,0.5,-40.0,0,,,,,,,,,,,255,74,255,119,256,,,,,,,60,1,0,,,,
