DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
142708,142708,Mk10,Strong,02-Jun-2016,01:16:58,02-Jun-2016,01:17:10
142708,142708,Mk10,Strong,03-Aug-2016,13:51:40,03-Aug-2016,13:51:53
