DeployID,Ptt,DepthSensor,Source,Instr,Date,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,MinTemp15,MaxTemp15,%Ox15,Discont15
142708,142708,,Transmission,Mk10,16:00:00 01-Jun-2016,12.00,6,,,,0,1,,0.000000,32.60,36.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,142708,,Transmission,Mk10,00:00:00 02-Jun-2016,12.00,1,,,,0,2,,0.000000,30.20,31.40,,,8.000000,30.20,31.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,142708,,Transmission,Mk10,12:00:00 02-Jun-2016,12.00,4,,,,0,2,,0.000000,30.00,30.60,,,8.000000,30.00,30.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,142708,,Transmission,Mk10,06:00:00 03-Jun-2016,12.00,2,,,,0,2,,0.000000,30.00,30.80,,,8.000000,30.00,30.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,142708,,Transmission,Mk10,00:00:00 04-Jun-2016,12.00,2,,,,0,2,,0.000000,30.80,32.00,,,8.000000,30.80,32.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,142708,,Transmission,Mk10,06:00:00 04-Jun-2016,12.00,2,,,,0,2,,0.000000,30.20,31.00,,,8.000000,30.20,31.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,142708,,Transmission,Mk10,06:00:00 05-Jun-2016,12.00,1,,,,0,2,,0.000000,30.40,31.00,,,8.000000,30.40,31.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,142708,,Transmission,Mk10,12:00:00 05-Jun-2016,12.00,2,,,,0,2,,0.000000,30.20,31.00,,,8.000000,30.20,31.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,142708,,Transmission,Mk10,18:00:00 05-Jun-2016,12.00,2,,,,0,2,,0.000000,31.00,31.40,,,8.000000,31.00,31.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142708,142708,,Transmission,Mk10,00:00:00 06-Jun-2016,12.00,1,,,,0,2,,0.000000,30.00,31.00,,,8.000000,30.00,31.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
