DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
169272,169272,UT,Strong,26-Apr-2017,08:44:43,26-Apr-2017,08:44:43
169272,169272,UT,Strong,11-Aug-2017,10:43:42,11-Aug-2017,10:43:54
