DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
162066,162066,Mk10,Strong,06-May-2016,15:05:10,06-May-2016,15:05:11
162066,162066,Mk10,Strong,01-Nov-2016,11:06:37,01-Nov-2016,11:06:51
