DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
162066,162066,,Transmission,Mk10,1,15:52:00 29-Jul-2016,19:02:10 29-Jul-2016,Message,10,,,,11400.000000,11420.000000,,,,,,,,,,,,,,
162066,162066,,Transmission,Mk10,1,15:52:00 29-Jul-2016,15:52:10 29-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162066,162066,,Transmission,Mk10,1,15:52:10 29-Jul-2016,16:33:40 29-Jul-2016,Dive,1,Square,2.0,2.0,2489,2491,,,,,,,,,,,,,,
162066,162066,,Transmission,Mk10,1,16:33:40 29-Jul-2016,16:33:50 29-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162066,162066,,Transmission,Mk10,1,16:33:50 29-Jul-2016,17:46:50 29-Jul-2016,Dive,1,U,5.5,5.5,4379,4381,,,,,,,,,,,,,,
162066,162066,,Transmission,Mk10,1,17:46:50 29-Jul-2016,17:47:00 29-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162066,162066,,Transmission,Mk10,1,17:47:00 29-Jul-2016,18:12:00 29-Jul-2016,Dive,1,V,3.5,3.5,1499,1501,,,,,,,,,,,,,,
162066,162066,,Transmission,Mk10,1,18:12:00 29-Jul-2016,18:12:10 29-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162066,162066,,Transmission,Mk10,1,18:12:10 29-Jul-2016,18:42:50 29-Jul-2016,Dive,1,U,3.5,3.5,1839,1841,,,,,,,,,,,,,,
162066,162066,,Transmission,Mk10,1,18:42:50 29-Jul-2016,18:43:00 29-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162066,162066,,Transmission,Mk10,1,18:43:00 29-Jul-2016,19:02:10 29-Jul-2016,Dive,1,Square,7.0,7.0,1149,1151,,,,,,,,,,,,,,
162066,162066,,Transmission,Mk10,1,01:47:00 30-Jul-2016,04:09:20 30-Jul-2016,Message,10,,,,8530.000000,8550.000000,,,,,,,,,,,,,,
162066,162066,,Transmission,Mk10,1,01:47:00 30-Jul-2016,01:48:20 30-Jul-2016,Surface,,,,,79,81,,,,,,,,,,,,,52,28
162066,162066,,Transmission,Mk10,1,01:48:20 30-Jul-2016,02:14:10 30-Jul-2016,Dive,1,Square,15.0,15.0,1549,1551,,,,,,,,,,,,,,
162066,162066,,Transmission,Mk10,1,02:14:10 30-Jul-2016,02:15:20 30-Jul-2016,Surface,,,,,69,71,,,,,,,,,,,,,52,18
162066,162066,,Transmission,Mk10,1,02:15:20 30-Jul-2016,02:40:20 30-Jul-2016,Dive,1,Square,15.0,15.0,1499,1501,,,,,,,,,,,,,,
162066,162066,,Transmission,Mk10,1,02:40:20 30-Jul-2016,02:41:20 30-Jul-2016,Surface,,,,,59,61,,,,,,,,,,,,,50,10
162066,162066,,Transmission,Mk10,1,02:41:20 30-Jul-2016,03:07:20 30-Jul-2016,Dive,1,U,15.5,15.5,1559,1561,,,,,,,,,,,,,,
162066,162066,,Transmission,Mk10,1,03:07:20 30-Jul-2016,03:08:50 30-Jul-2016,Surface,,,,,89,91,,,,,,,,,,,,,52,38
162066,162066,,Transmission,Mk10,1,03:08:50 30-Jul-2016,03:37:20 30-Jul-2016,Dive,1,Square,16.5,16.5,1709,1711,,,,,,,,,,,,,,
162066,162066,,Transmission,Mk10,1,03:37:20 30-Jul-2016,03:39:10 30-Jul-2016,Surface,,,,,109,111,,,,,,,,,,,,,53,57
162066,162066,,Transmission,Mk10,1,03:39:10 30-Jul-2016,04:09:20 30-Jul-2016,Dive,1,Square,17.5,17.5,1809,1811,,,,,,,,,,,,,,
162066,162066,,Transmission,Mk10,1,19:20:00 30-Jul-2016,00:32:40 31-Jul-2016,Message,10,,,,18750.000000,18770.000000,,,,,,,,,,,,,,
162066,162066,,Transmission,Mk10,1,19:20:00 30-Jul-2016,20:42:50 30-Jul-2016,Dive,1,Square,10.5,10.5,4969,4971,,,,,,,,,,,,,,
162066,162066,,Transmission,Mk10,1,20:42:50 30-Jul-2016,20:43:00 30-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162066,162066,,Transmission,Mk10,1,20:43:00 30-Jul-2016,23:35:50 30-Jul-2016,Dive,1,Square,8.5,8.5,10369,10371,,,,,,,,,,,,,,
162066,162066,,Transmission,Mk10,1,23:35:50 30-Jul-2016,23:36:20 30-Jul-2016,Surface,,,,,29,31,,,,,,,,,,,,,20,10
162066,162066,,Transmission,Mk10,1,23:36:20 30-Jul-2016,23:41:40 30-Jul-2016,Dive,1,Square,6.0,6.0,319,321,,,,,,,,,,,,,,
162066,162066,,Transmission,Mk10,1,23:41:40 30-Jul-2016,23:41:50 30-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162066,162066,,Transmission,Mk10,1,23:41:50 30-Jul-2016,00:26:30 31-Jul-2016,Dive,1,Square,7.0,7.0,2679,2681,,,,,,,,,,,,,,
162066,162066,,Transmission,Mk10,1,00:26:30 31-Jul-2016,00:26:50 31-Jul-2016,Surface,,,,,19,21,,,,,,,,,,,,,20,0
162066,162066,,Transmission,Mk10,1,00:26:50 31-Jul-2016,00:32:30 31-Jul-2016,Dive,1,Square,6.0,6.0,339,341,,,,,,,,,,,,,,
162066,162066,,Transmission,Mk10,1,00:32:30 31-Jul-2016,00:32:40 31-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
162066,162066,,Transmission,Mk10,1,03:47:00 31-Jul-2016,05:38:50 31-Jul-2016,Message,10,,,,6700.000000,6720.000000,,,,,,,,,,,,,,
