DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
162069,162069,Mk10,15:10:28 06-May-2016,,,3,47.6778,-122.1345,CRC 44497.3024,15:10:28 06-May-2016,Status,4,180,184,242,155,0,33,49,183,197,0,5,0,80,96,105,56,0,3,173,209,127,192,,,,,,,,,
162069,162069,Mk10,16:10:28 06-May-2016,,,A,47.6764,-122.1354,CRC 43142.15751,16:10:28 06-May-2016,Status,6,172,197,2,155,0,93,49,183,197,0,5,0,64,96,97,60,0,3,168,134,127,192,,,,,,,,,
162069,162069,Mk10,16:47:28 06-May-2016,,,A,47.6763,-122.1278,CRC 39422.22903,16:47:27 06-May-2016,Status,6,1,77,11,219,153,254,49,183,197,0,5,0,80,96,97,72,0,2,127,192,0,0,,,,,,,,,
162069,162069,Mk10,16:49:28 06-May-2016,,,A,47.6763,-122.1278,CRC 21845.58220,21:21:23 10-May-2016,Status,6,1,85,85,87,85,85,85,213,85,181,85,50,154,58,25,171,43,238,224,96,24,224,,,,,,,,,
162069,162069,Mk10,17:00:28 06-May-2016,,,A,47.6776,-122.1380,CRC 44015.23500,17:00:28 06-May-2016,Status,6,172,209,16,27,0,143,49,199,197,128,7,0,80,102,101,228,205,219,171,239,119,71,,,,,,,,,
162069,162069,Mk10,17:01:28 06-May-2016,,,A,47.6776,-122.1380,value: 8,17:01:28 06-May-2016,Status,6,65,77,16,91,77,125,49,195,197,0,5,0,80,96,97,60,0,2,127,192,2,0,,,,,,,,,
162069,162069,Mk10,17:05:28 06-May-2016,,,2,47.6762,-122.1338,CRC 40000.23777,17:05:27 06-May-2016,Status,6,1,77,17,91,156,64,49,199,197,0,5,0,80,96,97,60,0,2,127,194,0,0,,,,,,,,,
162069,162069,Mk10,19:34:28 06-May-2016,,,3,47.6776,-122.1352,CRC 59854.18105,,TAD,30,156,233,57,187,1,41,49,229,197,0,5,18,80,96,97,72,1,195,91,248,127,192,58,148,218,236,4,217,58,174,
162069,162069,Mk10,20:35:28 06-May-2016,,,3,47.6771,-122.1364,CRC 34425.58577,20:35:27 06-May-2016,Status,6,1,77,72,219,134,121,49,199,197,0,5,128,80,96,97,60,0,2,127,192,0,128,,,,,,,,,
162069,162069,Mk10,12:38:49 30-Jul-2016,,,3,21.2205,-86.7300,CRC 33881.49100,12:38:49 30-Jul-2016,Status,4,173,102,201,173,1,141,17,133,197,176,133,0,83,254,237,68,0,3,132,89,127,192,,,,,,,,,
162069,162069,Mk10,16:59:51 30-Jul-2016,,,B,21.2034,-86.7452,CRC 15844.37286,12:00:00 26-Apr-2016,DiveDuration,67,222,65,52,192,115,8,9,63,134,82,,,,,,,,,,,,,,,,,,,,,
162069,162069,Mk10,22:47:49 30-Jul-2016,,,B,21.2789,-86.7925,CRC 6119.9318,12:27:00 30-Jul-2016,Behavior,177,126,113,252,198,252,163,24,30,152,88,0,149,88,254,206,70,113,113,10,99,98,67,173,153,182,140,151,100,88,204,
162069,162069,Mk10,01:28:25 31-Jul-2016,,,B,21.2959,-86.8028,CRC 53970.37586,12:00:00 30-Jul-2016,TAT,45,45,33,252,192,190,113,139,35,0,0,,,,,,,,,,,,,,,,,,,,,
162069,162069,Mk10,08:06:46 31-Jul-2016,,,B,21.3272,-86.8282,CRC 19526.38608,01:00:00 26-Jul-2016,TAT,36,196,97,244,20,143,193,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,Mk10,01:03:47 01-Aug-2016,,,B,21.3076,-86.7899,CRC 8509.57929,16:00:00 30-Jul-2016,TimeSeries,210,19,209,253,8,0,198,170,93,45,146,187,118,238,165,229,227,236,143,80,149,156,64,31,50,193,111,140,65,229,184,
162069,162069,Mk10,12:09:57 01-Aug-2016,,,B,21.3098,-86.7847,CRC 19303.56973,,,228,182,119,1,252,214,231,0,70,57,3,122,69,218,120,59,44,204,143,26,231,125,13,163,63,213,139,,,,,
162069,162069,Mk10,12:09:57 01-Aug-2016,,,B,21.3096,-86.7873,CRC 18479.16302,,,228,130,240,99,252,203,119,186,220,135,47,198,101,252,247,188,52,174,249,65,242,70,17,114,248,17,74,,,,,
162069,162069,Mk10,12:31:01 01-Aug-2016,,,B,21.3127,-86.7916,CRC 30172.45018,16:23:00 30-Jul-2016,Behavior,183,93,193,253,5,196,148,176,66,7,64,184,32,132,24,50,149,208,33,1,124,54,222,121,64,249,84,103,183,248,194,
162069,162069,Mk10,13:49:59 01-Aug-2016,,,B,21.3133,-86.7911,CRC 52008.28192,08:37:00 01-Aug-2016,Behavior,188,178,130,2,137,64,29,200,193,59,220,232,251,95,252,140,165,212,196,98,227,145,149,72,15,118,159,143,116,97,209,
162069,162069,Mk10,19:04:59 01-Aug-2016,,,B,21.3198,-86.7922,CRC 58113.49965,11:49:00 31-Jul-2016,Behavior,190,48,17,254,188,70,11,40,9,1,32,34,192,200,9,2,147,2,144,18,8,191,192,97,6,226,180,165,248,96,50,
162069,162069,Mk10,20:43:23 01-Aug-2016,,,A,21.3118,-86.7805,CRC 2326.13499,,TAT,32,145,98,64,204,111,92,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,Mk10,01:08:53 02-Aug-2016,,,B,21.2893,-86.7660,CRC 30172.20077,06:21:00 30-Jul-2016,Behavior,183,93,193,252,101,73,71,182,225,41,37,38,189,234,148,33,139,129,74,12,10,91,179,79,119,120,215,12,12,89,40,
162069,162069,Mk10,11:33:41 02-Aug-2016,,,B,21.2879,-86.7459,CRC 56683.64875,12:00:00 01-Aug-2016,DiveDuration,77,214,178,2,192,158,129,0,4,0,16,,,,,,,,,,,,,,,,,,,,,
162069,162069,Mk10,13:17:53 02-Aug-2016,,,B,21.2841,-86.7544,CRC 47974.2252,08:00:00 01-Dec-2016,TAD,27,182,99,2,135,0,133,130,2,132,70,253,0,0,2,,,,,,,,,,,,,,,,,
162069,162069,Mk10,14:14:59 02-Aug-2016,,,B,21.2878,-86.7487,CRC 8455.15112,07:00:00 01-Jan-2016,PDT,146,16,112,66,119,100,80,81,118,30,211,,,,,,,,,,,,,,,,,,,,,
162069,162069,Mk10,15:56:02 02-Aug-2016,,,B,21.2856,-86.7461,CRC 62709.12651,07:44:00 31-Jul-2016,Behavior,191,79,81,254,123,56,19,3,73,143,31,205,240,3,228,254,124,124,205,147,255,247,241,174,127,253,255,126,216,255,255,
162069,162069,Mk10,18:53:18 02-Aug-2016,,,B,21.2826,-86.7379,CRC 7222.53769,21:32:00 30-Jul-2016,Behavior,177,195,97,253,88,56,9,4,182,44,117,221,51,178,49,62,49,252,193,37,227,249,52,30,194,95,191,63,69,198,236,
162069,162069,Mk10,23:04:44 02-Aug-2016,,,B,21.2805,-86.7403,CRC 42564.46830,14:05:00 02-Sep-2016,Behavior,186,100,66,68,225,105,9,2,154,129,144,38,134,63,3,32,76,17,240,1,72,41,4,101,128,66,2,64,214,192,164,
162069,162069,Mk10,02:16:58 03-Aug-2016,,,B,21.2882,-86.7695,CRC 18488.50239,00:00:00 02-Aug-2016,DiveDepth,52,131,130,4,0,111,11,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,Mk10,02:17:43 03-Aug-2016,,,B,21.2882,-86.7695,CRC 26277.17212,16:00:00 02-Aug-2016,PDT,150,106,82,5,0,64,178,114,192,210,114,192,0,34,242,,,,,,,,,,,,,,,,,
162069,162069,Mk10,03:58:37 03-Aug-2016,,,B,21.2752,-86.7791,CRC 16416.60131,10:00:00 31-Aug-2013,TAD,20,2,6,62,161,161,82,49,215,198,224,4,176,100,67,253,72,0,66,112,64,0,0,,,,,,,,,
162069,162069,Mk10,11:37:31 03-Aug-2016,,,B,21.2898,-86.7683,Status Version: 3,11:37:31 03-Aug-2016,Status,13,227,210,2,199,0,3,3,4,134,14,113,128,0,0,,,,,,,,,,,,,,,,,
162069,162069,Mk10,11:51:29 03-Aug-2016,,,B,21.2893,-86.7668,CRC 26205.42972,08:00:00 01-Aug-2016,DiveDuration,70,101,210,2,140,129,0,0,0,0,0,0,131,0,4,8,0,0,2,,,,,,,,,,,,,
162069,162069,Mk10,15:30:40 03-Aug-2016,,,B,21.2952,-86.7965,CRC 41547.28884,20:00:00 31-Jul-2016,DiveDepth,58,36,177,255,71,128,4,0,0,0,1,88,0,140,185,,,,,,,,,,,,,,,,,
162069,162069,Mk10,15:39:00 03-Aug-2016,,,B,21.2952,-86.7965,CRC 58467.2089,09:10:00 31-Jul-2016,Behavior,190,70,49,254,146,184,19,2,229,141,0,38,5,18,24,0,36,18,71,135,128,9,4,104,161,46,142,220,64,134,164,
162069,162069,Mk10,23:31:31 03-Aug-2016,,,B,21.2809,-86.7761,CRC 43275.37480,23:31:27 03-Aug-2016,Status,4,2,7,119,219,169,11,49,247,196,192,4,180,110,99,253,72,0,66,101,192,233,166,,,,,,,,,
162069,162069,Mk10,01:07:09 04-Aug-2016,,,B,21.2818,-86.7748,CRC 37070.37262,08:00:00 03-Aug-2016,DiveDuration,73,12,226,6,128,110,129,2,4,16,16,0,0,128,3,,,,,,,,,,,,,,,,,
162069,162069,Mk10,02:42:15 04-Aug-2016,,,B,21.2794,-86.7747,CRC 34870.35254,04:00:00 03-Aug-2016,TAD,24,131,98,6,71,0,133,129,129,0,129,110,4,0,1,,,,,,,,,,,,,,,,,
162069,162069,Mk10,13:17:40 04-Aug-2016,,,B,21.2697,-86.7838,CRC 37741.9924,07:00:00 08-Nov-2015,TAT,41,54,222,208,115,112,67,221,104,40,182,,,,,,,,,,,,,,,,,,,,,
162069,162069,Mk10,15:09:07 04-Aug-2016,,,A,21.2825,-86.7646,CRC 1675.11448,04:00:00 01-Aug-2016,DiveDuration,64,104,178,2,64,92,129,6,12,24,16,2,95,250,79,,,,,,,,,,,,,,,,,
