DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
162069,162069,Mk10,,57,625,99,1,905,,,,,43,15:05:28 06-May-2016,01:19:10 01-Oct-2016,147,15:05:27 06-May-2016,16:00:00 13-Sep-2016,130,,,
